eval_id,district_id,district_name,evaluation_timestamp,precision_rate,recall_rate,f1_score,false_alarm_rate,concept_drift_status,model_version
EVAL-00348,16,Kancheepuram,2025-06-13 08:57:07,0.879,0.844,0.893,0.073,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00349,34,Nagapattinam,2025-08-05 17:51:17,0.837,0.851,0.949,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00350,18,Tiruvallur,2025-11-27 19:03:34,0.864,0.806,0.829,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00351,32,Theni,2026-07-04 12:42:48,0.927,0.933,0.834,0.065,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00352,19,Cuddalore,2026-03-07 15:37:26,0.899,0.944,0.871,0.040,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00353,26,Ariyalur,2025-06-24 11:48:54,0.934,0.819,0.909,0.050,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00354,7,Erode,2026-04-27 00:31:51,0.844,0.928,0.872,0.043,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00355,6,Tirunelveli,2026-01-16 00:17:52,0.875,0.831,0.929,0.085,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00356,3,Madurai,2025-01-17 00:40:47,0.845,0.815,0.816,0.084,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00357,13,Thoothukudi,2024-12-03 00:38:03,0.860,0.935,0.849,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00358,34,Nagapattinam,2025-12-11 04:24:52,0.831,0.801,0.915,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00359,12,Thanjavur,2025-05-19 09:35:03,0.883,0.858,0.936,0.081,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00360,31,Virudhunagar,2026-04-04 07:03:42,0.825,0.905,0.859,0.057,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00361,24,Nilgiris,2026-03-24 07:23:13,0.823,0.819,0.930,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00362,29,Sivaganga,2026-06-29 09:57:45,0.861,0.822,0.840,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00363,15,Tenkasi,2025-11-01 16:23:24,0.886,0.899,0.900,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00364,13,Thoothukudi,2024-10-20 10:48:30,0.926,0.949,0.878,0.084,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00365,36,Ranipet,2025-01-25 13:36:59,0.895,0.912,0.915,0.043,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00366,1,Chennai,2026-04-29 05:50:23,0.934,0.898,0.875,0.053,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00367,9,Vellore,2026-04-07 05:31:17,0.892,0.924,0.839,0.080,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00368,12,Thanjavur,2026-06-15 05:18:34,0.847,0.804,0.899,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00369,12,Thanjavur,2025-12-27 18:36:01,0.902,0.893,0.831,0.045,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00370,10,Krishnagiri,2026-03-22 21:44:47,0.843,0.916,0.942,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00371,25,Karur,2026-07-15 11:26:00,0.904,0.827,0.920,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00372,10,Krishnagiri,2025-07-03 16:03:51,0.910,0.851,0.920,0.059,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00373,14,Kanniyakumari,2025-08-30 03:43:39,0.825,0.913,0.880,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00374,32,Theni,2024-11-09 12:53:36,0.848,0.925,0.878,0.041,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00375,31,Virudhunagar,2026-01-25 23:20:55,0.901,0.823,0.932,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00376,34,Nagapattinam,2026-01-19 05:09:17,0.923,0.876,0.816,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00377,9,Vellore,2026-02-07 10:09:51,0.890,0.852,0.893,0.084,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00378,21,Kallakurichi,2025-06-22 06:44:13,0.848,0.855,0.813,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00379,16,Kancheepuram,2025-11-13 09:56:20,0.850,0.929,0.849,0.048,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00380,9,Vellore,2026-05-13 06:26:19,0.901,0.931,0.856,0.076,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00381,28,Pudukkottai,2025-09-27 01:39:14,0.837,0.832,0.940,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00382,11,Dindigul,2025-05-05 07:27:50,0.946,0.830,0.904,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00383,35,Mayiladuthurai,2025-09-24 19:33:41,0.902,0.920,0.895,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00384,35,Mayiladuthurai,2025-01-31 07:25:18,0.930,0.839,0.916,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00385,6,Tirunelveli,2025-04-29 14:47:02,0.877,0.876,0.859,0.084,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00386,29,Sivaganga,2026-03-30 15:11:21,0.901,0.808,0.814,0.078,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00387,30,Ramanathapuram,2025-01-12 10:09:53,0.824,0.945,0.934,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00388,7,Erode,2026-08-11 14:57:34,0.830,0.936,0.840,0.046,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00389,6,Tirunelveli,2025-03-07 10:49:00,0.831,0.948,0.939,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00390,9,Vellore,2025-08-05 17:27:01,0.932,0.909,0.827,0.051,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00391,26,Ariyalur,2026-04-26 05:33:45,0.832,0.863,0.931,0.041,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00392,6,Tirunelveli,2025-07-20 08:01:43,0.943,0.877,0.819,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00393,21,Kallakurichi,2025-06-04 05:41:19,0.824,0.825,0.858,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00394,11,Dindigul,2025-01-18 16:57:21,0.858,0.886,0.811,0.089,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00395,26,Ariyalur,2025-10-31 05:04:07,0.865,0.835,0.911,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00396,25,Karur,2025-07-10 01:41:27,0.922,0.908,0.899,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00397,32,Theni,2026-02-14 02:24:14,0.832,0.816,0.824,0.059,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00398,16,Kancheepuram,2025-06-02 00:56:47,0.914,0.944,0.929,0.041,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00399,11,Dindigul,2025-04-07 14:43:58,0.837,0.942,0.853,0.058,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00400,5,Tiruchirappalli,2026-01-04 16:10:16,0.821,0.946,0.859,0.075,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00401,10,Krishnagiri,2026-02-12 08:25:48,0.873,0.937,0.816,0.040,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00402,26,Ariyalur,2025-02-02 04:03:31,0.839,0.935,0.860,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00403,37,Tirupathur,2025-05-26 13:18:15,0.960,0.870,0.892,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00404,9,Vellore,2025-09-13 17:31:21,0.834,0.877,0.832,0.041,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00405,35,Mayiladuthurai,2025-05-23 07:23:16,0.835,0.913,0.902,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00406,36,Ranipet,2025-02-20 08:36:49,0.879,0.834,0.831,0.069,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00407,23,Namakkal,2025-09-02 17:03:15,0.936,0.880,0.913,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00408,24,Nilgiris,2026-06-22 18:42:04,0.880,0.914,0.840,0.062,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00409,24,Nilgiris,2024-11-02 11:46:44,0.948,0.848,0.878,0.072,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00410,37,Tirupathur,2025-04-03 04:07:44,0.856,0.813,0.930,0.086,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00411,20,Viluppuram,2024-10-08 06:18:12,0.940,0.890,0.916,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00412,4,Salem,2025-12-24 07:47:38,0.875,0.908,0.940,0.045,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00413,12,Thanjavur,2025-09-27 20:50:41,0.919,0.939,0.865,0.062,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00414,22,Dharmapuri,2025-01-17 02:30:54,0.825,0.934,0.912,0.067,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00415,8,Tiruppur,2025-02-07 22:02:35,0.854,0.898,0.871,0.063,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00416,18,Tiruvallur,2024-10-29 13:51:13,0.889,0.858,0.841,0.072,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00417,1,Chennai,2025-12-31 19:12:30,0.936,0.919,0.923,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00418,13,Thoothukudi,2026-01-09 21:37:49,0.873,0.801,0.818,0.068,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00419,30,Ramanathapuram,2026-02-27 10:52:10,0.953,0.864,0.879,0.072,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00420,9,Vellore,2024-09-24 23:54:05,0.958,0.926,0.861,0.062,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00421,26,Ariyalur,2025-12-13 09:02:08,0.828,0.944,0.935,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00422,15,Tenkasi,2025-12-14 14:45:47,0.894,0.827,0.889,0.075,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00423,11,Dindigul,2025-08-13 07:43:51,0.859,0.864,0.899,0.044,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00424,25,Karur,2025-07-24 18:11:19,0.932,0.819,0.893,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00425,15,Tenkasi,2026-03-15 23:52:37,0.898,0.895,0.916,0.069,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00426,9,Vellore,2026-05-25 04:43:10,0.905,0.804,0.882,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00427,22,Dharmapuri,2025-03-29 11:19:37,0.935,0.878,0.857,0.075,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00428,7,Erode,2025-08-31 12:26:30,0.860,0.874,0.877,0.043,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00429,3,Madurai,2024-12-15 10:41:11,0.828,0.837,0.813,0.058,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00430,35,Mayiladuthurai,2025-12-01 22:21:38,0.959,0.878,0.814,0.072,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00431,3,Madurai,2026-07-09 18:46:15,0.834,0.848,0.814,0.047,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00432,31,Virudhunagar,2024-10-29 21:28:05,0.837,0.833,0.872,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00433,30,Ramanathapuram,2026-05-26 21:52:47,0.947,0.803,0.840,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00434,15,Tenkasi,2025-06-09 10:55:59,0.887,0.844,0.811,0.065,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00435,31,Virudhunagar,2025-09-06 06:21:38,0.872,0.816,0.887,0.086,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00436,33,Thiruvarur,2024-11-09 23:02:19,0.839,0.879,0.941,0.081,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00437,4,Salem,2026-08-02 20:06:23,0.868,0.811,0.906,0.043,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00438,34,Nagapattinam,2026-07-21 23:12:35,0.887,0.826,0.902,0.040,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00439,29,Sivaganga,2025-03-22 19:31:00,0.894,0.932,0.942,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00440,5,Tiruchirappalli,2026-08-08 10:52:34,0.899,0.850,0.816,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00441,25,Karur,2026-07-01 17:01:21,0.950,0.869,0.938,0.047,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00442,38,Tiruvannamalai,2025-11-02 07:35:16,0.884,0.880,0.817,0.064,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00443,33,Thiruvarur,2025-02-20 06:13:54,0.823,0.877,0.885,0.070,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00444,27,Perambalur,2024-11-23 19:18:09,0.950,0.867,0.828,0.086,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00445,36,Ranipet,2025-10-29 02:06:18,0.882,0.886,0.933,0.086,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00446,33,Thiruvarur,2025-04-15 04:24:08,0.873,0.871,0.935,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00447,15,Tenkasi,2026-08-14 13:01:06,0.866,0.865,0.886,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00448,23,Namakkal,2026-07-13 14:30:34,0.909,0.832,0.847,0.090,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00449,3,Madurai,2024-11-03 02:07:03,0.939,0.854,0.924,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00450,5,Tiruchirappalli,2025-10-07 16:21:27,0.858,0.878,0.814,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00451,27,Perambalur,2025-07-22 04:48:26,0.903,0.860,0.885,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00452,21,Kallakurichi,2024-10-14 14:59:37,0.837,0.897,0.840,0.080,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00453,33,Thiruvarur,2025-12-20 13:05:34,0.856,0.836,0.947,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00454,9,Vellore,2026-04-26 03:20:22,0.867,0.875,0.845,0.063,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00455,6,Tirunelveli,2025-12-27 02:20:10,0.892,0.919,0.915,0.044,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00456,21,Kallakurichi,2025-03-21 15:46:32,0.905,0.876,0.817,0.085,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00457,37,Tirupathur,2025-06-24 01:00:33,0.925,0.922,0.844,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00458,13,Thoothukudi,2025-08-12 03:48:33,0.921,0.836,0.932,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00459,18,Tiruvallur,2025-03-01 08:38:15,0.912,0.935,0.884,0.083,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00460,30,Ramanathapuram,2025-09-17 22:59:22,0.863,0.812,0.870,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00461,21,Kallakurichi,2026-06-28 04:37:55,0.850,0.945,0.885,0.090,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00462,2,Coimbatore,2026-01-06 23:18:12,0.941,0.887,0.943,0.060,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00463,9,Vellore,2025-04-27 12:45:50,0.954,0.873,0.947,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00464,22,Dharmapuri,2026-05-06 03:36:41,0.913,0.829,0.861,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00465,13,Thoothukudi,2025-11-28 14:11:28,0.909,0.928,0.900,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00466,5,Tiruchirappalli,2026-07-25 10:05:46,0.908,0.860,0.878,0.061,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00467,28,Pudukkottai,2025-11-10 12:24:08,0.879,0.849,0.858,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00468,10,Krishnagiri,2025-06-07 11:30:29,0.879,0.909,0.844,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00469,6,Tirunelveli,2025-08-02 03:39:43,0.944,0.925,0.842,0.047,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00470,17,Chengalpattu,2025-03-31 16:15:02,0.907,0.886,0.916,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00471,27,Perambalur,2025-03-08 20:31:51,0.848,0.846,0.826,0.062,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00472,16,Kancheepuram,2026-07-30 20:41:03,0.827,0.918,0.854,0.066,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00473,15,Tenkasi,2026-06-17 21:21:50,0.834,0.801,0.907,0.077,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00474,11,Dindigul,2024-12-15 23:25:08,0.934,0.855,0.845,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00475,1,Chennai,2026-05-14 19:21:04,0.938,0.820,0.919,0.042,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00476,26,Ariyalur,2025-04-26 07:29:47,0.888,0.839,0.925,0.070,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00477,23,Namakkal,2025-06-16 21:29:17,0.852,0.894,0.916,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00478,4,Salem,2026-02-18 18:46:51,0.865,0.837,0.885,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00479,34,Nagapattinam,2026-03-27 14:55:26,0.859,0.919,0.885,0.070,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00480,8,Tiruppur,2026-06-24 20:02:14,0.878,0.818,0.940,0.069,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00481,10,Krishnagiri,2025-09-18 10:49:01,0.924,0.901,0.839,0.079,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00482,20,Viluppuram,2024-12-24 06:58:35,0.944,0.950,0.878,0.079,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00483,4,Salem,2025-04-01 00:21:58,0.885,0.883,0.840,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00484,36,Ranipet,2025-05-23 17:49:44,0.827,0.929,0.841,0.052,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00485,10,Krishnagiri,2026-04-13 21:04:23,0.832,0.902,0.816,0.056,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00486,5,Tiruchirappalli,2025-06-04 10:56:26,0.950,0.918,0.918,0.073,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00487,25,Karur,2025-12-17 20:56:27,0.883,0.862,0.934,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00488,20,Viluppuram,2025-05-05 19:01:18,0.862,0.926,0.947,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00489,6,Tirunelveli,2026-04-24 04:45:48,0.926,0.869,0.866,0.083,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00490,38,Tiruvannamalai,2025-02-17 11:07:10,0.852,0.888,0.918,0.069,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00491,33,Thiruvarur,2026-05-10 12:13:39,0.946,0.804,0.851,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00492,26,Ariyalur,2025-06-30 12:11:30,0.854,0.897,0.830,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00493,36,Ranipet,2024-11-18 02:11:02,0.920,0.817,0.829,0.060,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00494,36,Ranipet,2025-07-19 03:44:55,0.838,0.925,0.824,0.066,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00495,33,Thiruvarur,2025-03-04 18:45:12,0.884,0.845,0.944,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00496,29,Sivaganga,2026-02-12 05:30:04,0.845,0.918,0.863,0.047,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00497,32,Theni,2024-10-18 14:11:55,0.830,0.929,0.936,0.083,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00498,28,Pudukkottai,2025-06-17 22:34:57,0.832,0.803,0.944,0.059,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00499,31,Virudhunagar,2025-01-27 04:28:09,0.936,0.860,0.886,0.063,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00500,21,Kallakurichi,2026-08-20 00:17:15,0.843,0.823,0.908,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00501,31,Virudhunagar,2025-02-11 06:00:10,0.839,0.904,0.898,0.049,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00502,20,Viluppuram,2025-03-18 11:38:52,0.950,0.874,0.903,0.090,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00503,13,Thoothukudi,2025-06-07 05:19:30,0.872,0.940,0.920,0.064,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00504,25,Karur,2026-07-24 12:02:44,0.821,0.887,0.903,0.087,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00505,12,Thanjavur,2024-10-16 07:42:38,0.918,0.831,0.929,0.069,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00506,14,Kanniyakumari,2026-04-11 12:29:38,0.834,0.880,0.859,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00507,14,Kanniyakumari,2025-02-01 18:58:46,0.889,0.811,0.843,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00508,2,Coimbatore,2025-09-29 13:07:44,0.871,0.809,0.912,0.062,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00509,13,Thoothukudi,2025-04-17 11:58:34,0.955,0.920,0.834,0.044,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00510,17,Chengalpattu,2025-06-07 14:22:52,0.938,0.905,0.931,0.058,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00511,31,Virudhunagar,2025-05-24 20:43:18,0.956,0.874,0.836,0.084,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00512,20,Viluppuram,2025-05-03 20:47:00,0.940,0.900,0.917,0.066,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00513,20,Viluppuram,2024-12-30 01:47:56,0.836,0.870,0.865,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00514,38,Tiruvannamalai,2026-05-10 03:01:00,0.874,0.947,0.862,0.066,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00515,16,Kancheepuram,2025-11-26 07:12:52,0.834,0.848,0.902,0.042,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00516,24,Nilgiris,2026-01-21 10:23:32,0.936,0.838,0.861,0.077,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00517,23,Namakkal,2025-05-12 12:31:18,0.925,0.914,0.927,0.076,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00518,23,Namakkal,2025-09-24 19:20:40,0.883,0.934,0.893,0.063,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00519,29,Sivaganga,2025-09-05 19:07:47,0.950,0.812,0.925,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00520,36,Ranipet,2025-01-14 01:01:01,0.909,0.872,0.906,0.051,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00521,10,Krishnagiri,2025-04-19 15:27:56,0.872,0.817,0.855,0.078,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
