provenance_id,target_record_id,source_dataset,ingested_at,transformation_stage,verification_status,sha256_audit_hash
PRV-000823,CMP-2026-01021,POLICE_LEDGER,2024-11-03 08:37:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e9f6c48995585e032af099d6a92942f341bd7697fab2bf3f6feeb3ec8aa089a9
PRV-000824,CMP-2026-00019,CHECKPOST_SCANNER,2026-04-30 19:25:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7ab74d03e32637ee636f3103cfec39cf63953fa9b8a58b2f2f335a37974ab3b9
PRV-000825,CMP-2026-00273,POLICE_LEDGER,2024-12-30 07:53:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,22735cae58bf41560d98ed96085213c275bb7e0890e4e6a2a85f1669be9ce3fe
PRV-000826,CMP-2026-00612,CITIZEN_PORTAL,2024-12-11 21:31:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7d0c741e095041ab8f5babf4ca6649f2bec965db37cef82eef4271a6dccd6d0e
PRV-000827,CMP-2026-00722,POLICE_LEDGER,2024-11-06 22:50:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6ca0346a370c4e0cd632d53e28c870b8e10d57062ad195948e72f64f9b5e5569
PRV-000828,CMP-2026-00181,CITIZEN_PORTAL,2026-06-09 09:04:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1836789bc9232c896c5cd2a7b98ca847e5f3dc73a4332e646509a2a68e9245c0
PRV-000829,CMP-2026-00565,POLICE_LEDGER,2026-03-07 10:48:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0e5499a48d342f63049c515b9226d5a19df3c69c4a0247e42aaf1e539653ac51
PRV-000830,CMP-2026-00067,CHECKPOST_SCANNER,2024-12-15 13:06:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6939a2c88a535ced5865292104ab779a4dce393e68c2c43c586ef51d2ed632dd
PRV-000831,CMP-2026-00769,CITIZEN_PORTAL,2026-02-10 19:00:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c5781537e850085b6f8297e94e2f72ca311eb52fb882c80feed0ffd6c5365c83
PRV-000832,CMP-2026-00729,POLICE_LEDGER,2024-11-03 23:46:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,33dbc8dda52c4a2ad84d7b4da87566a52394973b557d4224e60c55a824fa4db6
PRV-000833,CMP-2026-00994,CHECKPOST_SCANNER,2025-12-12 13:53:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,24a4010ba2b16cd03d1356433f7a3d1a6ddc0de70163cee0f6908d2641dcb4d4
PRV-000834,CMP-2026-00694,CHECKPOST_SCANNER,2025-04-14 04:49:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5194a43741fe965b88c706d17da4a5fdbd872e5d28a8ec872b216afd2379115f
PRV-000835,CMP-2026-00114,CITIZEN_PORTAL,2025-12-09 14:46:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,542f56af577b6ff5b02982719c8647ef38427936187e68d6d808567e79c883c0
PRV-000836,CMP-2026-00839,CHECKPOST_SCANNER,2026-06-30 21:51:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,98f93693b04658e79fa59f05f72b3ce5c5022c09191242ea9225a0056f8a9157
PRV-000837,CMP-2026-00010,HEALTH_STAT,2026-08-04 12:40:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9553303d624371bba4abed0f614297900deca282402d669cfb7b25aa98ab4f7b
PRV-000838,CMP-2026-00097,CHECKPOST_SCANNER,2025-04-13 13:36:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3805922670b1b45a60548b95a37af8e7c4c86e7b62a85755b211c411fe01c1dc
PRV-000839,CMP-2026-00078,CHECKPOST_SCANNER,2025-10-27 12:12:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3d68f65272daaf04742058ec2ade963e5aa3214609bea8708ae6c664370ec363
PRV-000840,CMP-2026-00047,CHECKPOST_SCANNER,2026-02-01 01:12:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,03cec42c4c3f6a6cfd909ceb9984e4bd09f1d30b745f3055fbeff9fde46b132f
PRV-000841,CMP-2026-00880,CITIZEN_PORTAL,2025-05-30 23:58:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4309d78e7e3621923d4c7cedf71e0a58b354773fd5c8174b6cdac55387801d28
PRV-000842,CMP-2026-00792,CHECKPOST_SCANNER,2025-02-17 19:55:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8e75a6ea88fc0f8038a5b90732b9d24016e4a36ae55681a461420f1f5de88359
PRV-000843,CMP-2026-00752,HEALTH_STAT,2026-03-31 00:35:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7d03e30ffa60f2f2ad2e785ddeceeba3ac981d8d679e834bcc98758398c5b713
PRV-000844,CMP-2026-00934,POLICE_LEDGER,2025-05-02 13:01:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,980518900484d6a9244a7057dd8fff2ca3bbb6f5dd713d2afdf5ba526255db12
PRV-000845,CMP-2026-00768,HEALTH_STAT,2025-02-09 18:31:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3e5eb937c042fa870216084a9a5d377af1137862729d14edc8bad4674f6414f3
PRV-000846,CMP-2026-00917,POLICE_LEDGER,2026-01-14 08:13:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,72146622ebab649dfe990c4f5afff3738a0de982e90088b8be91bc7fd766f79f
PRV-000847,CMP-2026-01139,HEALTH_STAT,2025-09-15 09:27:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,27d08bcd8d61d27cf5c2926160cc7d52f07853f9ec42edf6055941de3c0c1388
PRV-000848,CMP-2026-01187,POLICE_LEDGER,2024-12-07 18:07:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,54c0f920b9c5c7faeee877dab5817adfd46ed0b2efe39d7eb3e39e3b24e9c344
PRV-000849,CMP-2026-00708,POLICE_LEDGER,2025-03-07 03:17:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6b2a53f27619ad5b944f61f08da73f235ea5823c5ccacc40b60401eb71fc5d38
PRV-000850,CMP-2026-01218,CITIZEN_PORTAL,2026-07-03 20:26:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,82bcc291a8c3c12254991682d51053e43ea1d8c57ae008b7bb79b07dba9f6b55
PRV-000851,CMP-2026-01052,HEALTH_STAT,2025-03-20 23:34:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4b60504044d333a46548d8762952521d7a2623d488e89eaeef192173fe003f34
PRV-000852,CMP-2026-00752,CHECKPOST_SCANNER,2025-11-15 20:12:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,61bdb39367d2bb720e74a0aa314557e12d9b785753ba77d8b8065bf382f32722
PRV-000853,CMP-2026-00481,POLICE_LEDGER,2025-06-16 08:26:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,48405e7ebe0a30f52054b2775a062ad24cc2121dde6bbd614de44b0be6349e8b
PRV-000854,CMP-2026-01065,CITIZEN_PORTAL,2025-07-28 21:09:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,325d849c759eed9cb0b2362d3e9424b7e66ef367ecc7fc15c0ca17e418a8ee4f
PRV-000855,CMP-2026-00127,CITIZEN_PORTAL,2026-03-10 17:08:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,301bf53dbd781a8937f60deb2e68629ffcc070e2d26a896894f605469f4decc5
PRV-000856,CMP-2026-00256,HEALTH_STAT,2026-03-05 01:03:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a5be84ee28524afda8d23e9096acaad92ad0371accaf174748d0d7a7adc86468
PRV-000857,CMP-2026-00485,CITIZEN_PORTAL,2026-06-13 12:09:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,832b14da1b652a35f4881751de9dab0f8b6178d898d10f2421f861e2ac3143ba
PRV-000858,CMP-2026-00749,CITIZEN_PORTAL,2024-12-07 18:26:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0f0d919acdbef22c2822ee4797747dc08385d5082b88e91efb44f4b050f0ac73
PRV-000859,CMP-2026-00692,CITIZEN_PORTAL,2026-05-09 07:21:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5610d96dd390ba12e7b4b3e3ed64e99288f50683b904de46bd177772fdf376fe
PRV-000860,CMP-2026-00245,HEALTH_STAT,2026-01-11 15:52:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,016764409d3a9a81e012c0d80026729f94a8feb864c295cabce4b73bd24f30fa
PRV-000861,CMP-2026-00094,CITIZEN_PORTAL,2026-04-17 14:26:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1ddbe868096d327553ef7c8feaa297e67326d3858b47248cd93858d4f963339d
PRV-000862,CMP-2026-00603,CITIZEN_PORTAL,2025-04-08 08:30:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7966952738704cedc2da586d0c8d0302dd124e2561847deeec5c66aa05fe1b79
PRV-000863,CMP-2026-00638,CHECKPOST_SCANNER,2025-06-22 10:10:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3ab3a3596dc08c620b8bd81e4b74b8e3181bdfb9ec1122fccf0197553b04c734
PRV-000864,CMP-2026-00649,CHECKPOST_SCANNER,2025-10-22 04:48:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4c1e18b1cd38af02ef351b5a651717675ca69a08ea6f935091c95fed24a5686f
PRV-000865,CMP-2026-00055,POLICE_LEDGER,2026-02-13 06:07:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,29433bb97f584b7f5818ef10db9b114a8ba3b1810fcfdc165772041f44d12243
PRV-000866,CMP-2026-00879,HEALTH_STAT,2025-12-07 18:31:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,48411289139d53bdf45f6265dc71b5d57f0ca93820d566f4990aaca8f6eec738
PRV-000867,CMP-2026-00265,CHECKPOST_SCANNER,2026-05-17 08:54:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c2712b96c91d8cd87f740f352e6dc1681adeca0b55f8e7c5afe913bf70669db9
PRV-000868,CMP-2026-00126,HEALTH_STAT,2025-02-12 22:30:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,eabbaa1a8ed5a42e5ad557e3c8fdf2c6773c03e7fd85f6e4f64524e07ef5cfa6
PRV-000869,CMP-2026-01017,CHECKPOST_SCANNER,2025-03-22 06:22:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,baa23a19501f102c41d6ac394162b39bab63d24ac730af2c36c58de478895a7e
PRV-000870,CMP-2026-00441,POLICE_LEDGER,2026-07-23 18:14:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,eba7800671e2cb38c10cf085409d6f0756c7a8fc505c828f9dbcb3a75d49b838
PRV-000871,CMP-2026-00267,CITIZEN_PORTAL,2025-09-27 22:33:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,114c30c9e2631a91574b78ac65e57a769bb0269b29fdcfb84e21ea5e26b718d5
PRV-000872,CMP-2026-00767,CHECKPOST_SCANNER,2026-04-11 23:54:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,98874cb63e29cb6681418286328adaec80a8e02e15460e1cc7a4b7c5e2b1ee76
PRV-000873,CMP-2026-00396,CITIZEN_PORTAL,2026-02-14 00:47:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,24f47d1b355b5bb256b6e2ad411c3651fd03fe833260fe6e1d4a3c5d3a31bb7b
PRV-000874,CMP-2026-00092,CITIZEN_PORTAL,2025-09-06 13:53:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,85d25b9b6c3b7ecdc27f6c56faeab741f539262ce5207d0d7f48bc85b685c576
PRV-000875,CMP-2026-00069,HEALTH_STAT,2025-04-24 12:34:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1a94b4fa4a51dada3b9ee018d99ee3e5b79be98f7132f07df168958f855277b0
PRV-000876,CMP-2026-00527,CITIZEN_PORTAL,2025-11-02 03:50:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,093370fc33ce24c517aac0317f5f6dcb0981b45c6d50e55b820ec2b6a000d054
PRV-000877,CMP-2026-00031,POLICE_LEDGER,2025-04-09 13:46:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,eba75495d787380ce3add000a6754dcf1bf0ebf9bee2a0df02b55d5a08213366
PRV-000878,CMP-2026-00017,HEALTH_STAT,2026-01-09 17:10:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0aa4a8a235077f7b237f3f341b9495b60d69a7165bc5b5455bfe31aa5f41e92c
PRV-000879,CMP-2026-01098,CHECKPOST_SCANNER,2024-11-06 15:57:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,46746c445a101b445a03e47e88828ede657f5fdb48ea42d7712e4a72d15e4052
PRV-000880,CMP-2026-00721,POLICE_LEDGER,2025-07-13 19:31:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,be77a2f4b1320d073323d876da2185a10da5303d358dc3bc65626c1a38f6ad5b
PRV-000881,CMP-2026-00768,POLICE_LEDGER,2025-01-26 18:32:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4656c4eb4d1f566fade7e3ef5589de488a6b9548a7e63fb6bf6faa5d97664ac3
PRV-000882,CMP-2026-00864,CHECKPOST_SCANNER,2025-05-23 04:32:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,681fb7a9473cfa01addc3b38ea5a2a8830eaa2abead4a70dff78ea3956cd58a7
PRV-000883,CMP-2026-01199,CITIZEN_PORTAL,2026-01-19 10:25:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e847e92b5adc910027686d171071e9489cbc84d484332ad11bd76d58005912c9
PRV-000884,CMP-2026-00185,POLICE_LEDGER,2025-02-13 09:29:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,73845176f0dc2df12d12ec96efc736d86a6cf33ee9fcc4ec04f352e69faa4c2a
PRV-000885,CMP-2026-00071,CHECKPOST_SCANNER,2025-07-19 06:10:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9ea5e9cbec06326c7fbbfb1b16ba752dc8bb97d762b69d92dcf99e8f59c16cdc
PRV-000886,CMP-2026-00347,POLICE_LEDGER,2025-12-30 06:09:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,40ece5d53a5c973747b0f721992e4187ff08b76da19fdf0d64096d78d0950193
PRV-000887,CMP-2026-00496,CHECKPOST_SCANNER,2026-08-01 13:14:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,af59b664ff700ac2288f9f5e3a61bec107cf1396af5583a17f71a462f3318e6d
PRV-000888,CMP-2026-01113,HEALTH_STAT,2026-02-09 14:20:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c69de7da00235dea4043b593561b49ad02720567291295d97b61982fda1b9183
PRV-000889,CMP-2026-00684,POLICE_LEDGER,2026-05-27 09:45:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1b5f6c3670a35828fbd1aed0f43c42ed393b1a4e42a7751b60b3d2cf7b6f4f2c
PRV-000890,CMP-2026-00647,POLICE_LEDGER,2026-01-09 15:09:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,17c5acba64690122a6f085af49788d28a2cf9070e543e32ac9c48f77520536f5
PRV-000891,CMP-2026-00985,CHECKPOST_SCANNER,2026-06-25 04:01:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4cdcad66087fe765edfddf076465fc08b199baee56cb1f02fdd8e91edc719d33
PRV-000892,CMP-2026-00136,POLICE_LEDGER,2024-11-21 23:17:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a7229cacd2b0b3a5d1acbbd9189f4521b0066148e0c5437433fa4f03d149dc8e
PRV-000893,CMP-2026-00782,CHECKPOST_SCANNER,2025-07-26 14:36:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1c19ea4f8bba163182d0720da69ea5dbda9e77384f07bc4ff7579314eba993bf
PRV-000894,CMP-2026-01122,POLICE_LEDGER,2026-06-11 06:29:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9f133e610c3a674b0923c958c149ebe44a4cc99bf4a4061409cbed04e154445b
PRV-000895,CMP-2026-01243,CITIZEN_PORTAL,2025-07-20 06:32:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cd9c20eebf04874bd09dee582e964e80d4ebc832f23d4adb4202686b1e13e948
PRV-000896,CMP-2026-00092,HEALTH_STAT,2024-10-20 18:59:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e3411d8683eacf62b8a7c5442d57634950ed58ff29cf5ea4da3b65ee108fdb61
PRV-000897,CMP-2026-00835,CITIZEN_PORTAL,2026-01-29 18:02:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,58338e006f2b54f4bf20c40e31e76398a52761b259c6976207162097fe84634f
PRV-000898,CMP-2026-00276,HEALTH_STAT,2025-12-12 10:14:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7606a92912280e626432ec7a34d22bd8f32e5564352204ed5d0916180c3a76e0
PRV-000899,CMP-2026-00730,CHECKPOST_SCANNER,2024-12-03 05:30:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,aeb1a9b9f3ebc89c9e51af19162140e814c86f99fa1aacc69732b24c5256dd8a
PRV-000900,CMP-2026-00746,POLICE_LEDGER,2025-09-22 20:37:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9ccef6483211c11b05039c30b1531d37ecc2cb07047dc9ecaad147bcb4b80030
PRV-000901,CMP-2026-00308,POLICE_LEDGER,2024-10-12 19:55:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ac331694ad1ea6e8f1a5b3c2e51ca9eb829a448526c9d0c4d7c89fd0a5e81692
PRV-000902,CMP-2026-00634,CITIZEN_PORTAL,2024-11-07 17:26:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b6e7299183d8a54d34e40443d80682146468d56d333de4dd1001d87847be385c
PRV-000903,CMP-2026-00234,CHECKPOST_SCANNER,2025-12-25 13:49:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3b9f1fd02962f4de5cb647516a312b2455d3d41f1c0d64de48f3b09271b5046f
PRV-000904,CMP-2026-01192,CITIZEN_PORTAL,2025-06-27 22:33:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f6dea2d4458da598fc7655be334eb2a676217b14f356c3b6b5052c687c85b1a6
PRV-000905,CMP-2026-00666,POLICE_LEDGER,2024-09-19 18:07:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,500c5282831f8ad7f152d4145acce1643d855e1285c29af9890ef41449a9b344
PRV-000906,CMP-2026-00263,CITIZEN_PORTAL,2025-08-25 01:17:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,50b4473f32829214fb97f5ea3f7f9a4ca3e15eed991c634f3bbd6b133ef89405
PRV-000907,CMP-2026-00517,CHECKPOST_SCANNER,2026-05-01 22:39:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,872b0dcec0987674a5231211dd6f3e214696149541920cbb965e6eab74ca51ed
PRV-000908,CMP-2026-00924,CITIZEN_PORTAL,2026-03-10 14:09:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,06b7f1c6dcfa803b63bfa53c68d240d9f65027b4edee619026c4d1673332ef05
PRV-000909,CMP-2026-00869,CITIZEN_PORTAL,2026-03-25 07:16:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7fb29603e85c5d0e5587c6d157fae6dc88f2ffc57b6dc58adff63f1289ea9429
PRV-000910,CMP-2026-00079,CITIZEN_PORTAL,2026-02-07 09:54:55,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,56c13b652d33cb7b28090c86de9ca2b3d0d44fb8e968b6f38941805047621f01
PRV-000911,CMP-2026-00328,POLICE_LEDGER,2025-06-06 09:10:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,68eb3b466e9b8c03b833c90df697d44c15f095233abb539ced10ed3930e1b466
PRV-000912,CMP-2026-00427,CITIZEN_PORTAL,2025-06-15 00:08:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6fae5a27c58970621248853c095c747bcd5f892c824f7a89de039c5612899991
PRV-000913,CMP-2026-00118,POLICE_LEDGER,2025-10-10 23:10:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fdbe44df5ba2ec559453860d255ef44b8bf9604259e120106518776ee8dad337
PRV-000914,CMP-2026-00250,HEALTH_STAT,2025-05-05 03:45:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,db63522e0a07c8916a59462d7c5c3322c8f247d0a282f8686c44a87934b3bc07
PRV-000915,CMP-2026-00517,POLICE_LEDGER,2026-08-03 15:06:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3654002b9ccc24d332c777293f13915d2e3cd1fd119264b7a082a6cbddace7ca
PRV-000916,CMP-2026-00846,POLICE_LEDGER,2026-04-30 08:33:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,98bbecf4db9509ec0411bd68feec7b56780ef8bea78d0349b8982cd214145c2c
PRV-000917,CMP-2026-00340,HEALTH_STAT,2024-10-15 22:07:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,541b4358b4491075da3580fee28540d941031d911ec028a31b6e175d560e547d
PRV-000918,CMP-2026-01002,HEALTH_STAT,2025-04-03 21:50:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,560ad57ab261b22ce2116b861fed48f9a0a474cfadfd0762f6a9daec3e1a548a
PRV-000919,CMP-2026-01104,POLICE_LEDGER,2024-10-19 05:38:16,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,819b535e13caad6310ab38c06395b4393dc531dfecf94d7648b7a6a5bc40631f
PRV-000920,CMP-2026-00784,POLICE_LEDGER,2024-10-22 14:24:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,133351e4ea412577f94293228bbbff4d7feb207bc5e8923977761ffc7eb774f6
PRV-000921,CMP-2026-00379,CITIZEN_PORTAL,2024-11-10 09:14:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9b1d4140cc7523079df111809f6b47bf131ecc33934f52ca3aad82625815de83
PRV-000922,CMP-2026-00155,CITIZEN_PORTAL,2025-08-01 21:25:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b3104d7c97a149aab5e10f509009523c7143e5afb5ec5025d2ca1360731a9308
PRV-000923,CMP-2026-00128,POLICE_LEDGER,2025-02-24 11:01:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,344c7be97815b035510a222549a8d4a9aa34afa5890ad019997a58daf323a4a3
PRV-000924,CMP-2026-00603,POLICE_LEDGER,2026-04-04 12:09:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,64868c6fb2f1636277d3fe3602a0a6d0d4bb61b2bf02a248d146cb5be60ac16b
PRV-000925,CMP-2026-00462,HEALTH_STAT,2026-04-22 19:58:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4c0faaa77ebeaa74e9b84d9a97f48c7b0d01980e32938dd89f8b5d34132868e4
PRV-000926,CMP-2026-00198,CITIZEN_PORTAL,2025-02-05 12:50:02,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c5ae7dba00dbdce2a1f8339262eba00057e20e95d7cdee120af1ee535a1efc04
PRV-000927,CMP-2026-00902,POLICE_LEDGER,2026-07-10 23:26:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6d6779eff1d2277119eb5da12465655e993ff6fa1e5b6c53f3481532dfa1be82
PRV-000928,CMP-2026-00389,CHECKPOST_SCANNER,2026-07-22 21:27:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,bd754fbcc704dd4d5f9765c8642229725f70c5c952f7653982de823a020b3f30
PRV-000929,CMP-2026-00381,CHECKPOST_SCANNER,2024-12-01 14:49:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5c634b3690cdb95898c96f011951fcecb966ce732ca1c34e70bcc308b314dd1d
PRV-000930,CMP-2026-00867,HEALTH_STAT,2025-06-29 22:53:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,55786ec25c5316ba4dd17450082bb8e92d03ac29b3fb9a0a87d3b58addae76f7
PRV-000931,CMP-2026-00051,CHECKPOST_SCANNER,2025-03-07 23:53:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5c7b93cdeee7dd160ce793127eb9181174e051ac19548db86d9a972b44f8acc1
PRV-000932,CMP-2026-01017,CITIZEN_PORTAL,2026-05-25 05:15:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0123df469be6ac7e0dea5ef92fa0300fce683f73459381e0c1d7b17c9f053ef7
PRV-000933,CMP-2026-00273,CHECKPOST_SCANNER,2025-11-21 19:45:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7afa3ba35197ed33a283239251b61d0070d11e708e9bf2bc5d6c1b84c4a43c3a
PRV-000934,CMP-2026-00541,CITIZEN_PORTAL,2026-05-06 18:50:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f22808813631e71f303c7b6b9f5a8ef70bc8e7d52d69c63b6227a5deef632ff8
PRV-000935,CMP-2026-00936,POLICE_LEDGER,2025-12-30 09:28:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0e8df6ebb7155e15cfb3f5ef09ba639d856b63abe52db57de815c17cea1a7a0b
PRV-000936,CMP-2026-00208,HEALTH_STAT,2025-01-07 16:35:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ba3e776b2ec3e372a07a63c2b7f2987c13c27aa027377140cdf4b8583b0d57fc
PRV-000937,CMP-2026-00186,CITIZEN_PORTAL,2024-11-02 13:27:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1ece32fa9f96e8181bb3af8e27e76cfc46a06c95298a62f01aa4d3cb2648309e
PRV-000938,CMP-2026-00619,CITIZEN_PORTAL,2024-11-10 19:22:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7afaa5d6ca8ef01d5717c0c13dc4cd03e779f48bb9551eb520010410ab4644b0
