locality_id,taluk_id,district_id,district_name,locality_name,locality_type,latitude,longitude
552,184,37,Tirupathur,Tirupathur West Industrial Bypass,COMMERCIAL_RETAIL,12.5343,78.5718
553,185,37,Tirupathur,Tirupathur Central Market,INDUSTRIAL_PARK,12.4455,78.5754
554,185,37,Tirupathur,Tirupathur Central Campus Zone,COMMERCIAL_RETAIL,12.4421,78.5792
555,185,37,Tirupathur,Tirupathur Central Industrial Bypass,RESIDENTIAL_WARD,12.4333,78.6050
556,186,38,Tiruvannamalai,Tiruvannamalai North Market,COMMERCIAL_RETAIL,12.2895,79.1189
557,186,38,Tiruvannamalai,Tiruvannamalai North Campus Zone,CAMPUS_SECTOR,12.2616,79.1074
558,186,38,Tiruvannamalai,Tiruvannamalai North Industrial Bypass,TRANSIT_JUNCTION,12.2837,79.1416
559,187,38,Tiruvannamalai,Tiruvannamalai South Market,CAMPUS_SECTOR,12.2431,79.0731
560,187,38,Tiruvannamalai,Tiruvannamalai South Campus Zone,COMMERCIAL_RETAIL,12.2450,79.0476
561,187,38,Tiruvannamalai,Tiruvannamalai South Industrial Bypass,COMMERCIAL_RETAIL,12.2505,79.0545
562,188,38,Tiruvannamalai,Tiruvannamalai East Market,CAMPUS_SECTOR,12.2748,79.0650
563,188,38,Tiruvannamalai,Tiruvannamalai East Campus Zone,RESIDENTIAL_WARD,12.2497,79.0533
564,188,38,Tiruvannamalai,Tiruvannamalai East Industrial Bypass,CAMPUS_SECTOR,12.2691,79.0745
565,189,38,Tiruvannamalai,Tiruvannamalai West Market,INDUSTRIAL_PARK,12.2283,79.1070
566,189,38,Tiruvannamalai,Tiruvannamalai West Campus Zone,CAMPUS_SECTOR,12.2139,79.1107
567,189,38,Tiruvannamalai,Tiruvannamalai West Industrial Bypass,CAMPUS_SECTOR,12.2049,79.1281
568,190,38,Tiruvannamalai,Tiruvannamalai Central Market,RESIDENTIAL_WARD,12.2412,79.0827
569,190,38,Tiruvannamalai,Tiruvannamalai Central Campus Zone,CAMPUS_SECTOR,12.2465,79.0932
570,190,38,Tiruvannamalai,Tiruvannamalai Central Industrial Bypass,COMMERCIAL_RETAIL,12.2494,79.1115
