signal_id,district_id,district_name,taluk_id,locality_id,locality_name,timestamp,category_id,category_name,lifecycle_state,transition_trigger,confidence_score
EMG-SIG-00285,28,Pudukkottai,138,412,Pudukkottai East Market,2025-04-07 03:49:22,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MULTI_SOURCE_CORROBORATION,91
EMG-SIG-00286,22,Dharmapuri,106,317,Dharmapuri North Campus Zone,2026-06-21 22:55:18,1,Commercial Ganja / Cannabis,DISMISSED,MICRO_CLUSTER_48H,67
EMG-SIG-00287,6,Tirunelveli,28,84,Tirunelveli East Industrial Bypass,2026-02-26 05:16:29,1,Commercial Ganja / Cannabis,EMERGING,MICRO_CLUSTER_48H,88
EMG-SIG-00288,6,Tirunelveli,26,78,Tirunelveli North Industrial Bypass,2025-06-07 15:18:29,6,Unclassified / Suspicious Substance,UNVERIFIED,MULTI_SOURCE_CORROBORATION,68
EMG-SIG-00289,17,Chengalpattu,84,250,Chengalpattu West Market,2026-06-16 15:07:20,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MICRO_CLUSTER_48H,67
EMG-SIG-00290,6,Tirunelveli,30,88,Tirunelveli Central Market,2025-06-01 14:10:59,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00291,3,Madurai,13,39,Madurai East Industrial Bypass,2025-01-17 09:04:06,1,Commercial Ganja / Cannabis,UNVERIFIED,MULTI_SOURCE_CORROBORATION,65
EMG-SIG-00292,10,Krishnagiri,50,149,Krishnagiri Central Campus Zone,2025-09-16 20:27:01,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,FIRST_TIME_ANOMALY,88
EMG-SIG-00293,24,Nilgiris,117,351,Nilgiris South Industrial Bypass,2026-05-24 12:24:12,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,FIRST_TIME_ANOMALY,81
EMG-SIG-00294,16,Kancheepuram,76,227,Kancheepuram North Campus Zone,2025-01-14 22:03:22,6,Unclassified / Suspicious Substance,EMERGING,MULTI_SOURCE_CORROBORATION,87
EMG-SIG-00295,1,Chennai,1,2,Chennai North Campus Zone,2026-01-24 03:55:33,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MICRO_CLUSTER_48H,69
EMG-SIG-00296,28,Pudukkottai,137,410,Pudukkottai South Campus Zone,2025-08-06 07:26:47,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,FIRST_TIME_ANOMALY,66
EMG-SIG-00297,5,Tiruchirappalli,22,64,Tiruchirappalli South Market,2025-10-09 21:42:30,4,Chemical Precursors / Ephedrine,PERSISTENT,MULTI_SOURCE_CORROBORATION,70
EMG-SIG-00298,16,Kancheepuram,79,235,Kancheepuram West Market,2025-05-26 22:25:08,2,Synthetic Stimulants / MDMA / Meth,EMERGING,FIRST_TIME_ANOMALY,93
EMG-SIG-00299,21,Kallakurichi,103,308,Kallakurichi East Campus Zone,2026-04-06 08:26:21,1,Commercial Ganja / Cannabis,DISMISSED,FIRST_TIME_ANOMALY,72
EMG-SIG-00300,21,Kallakurichi,103,307,Kallakurichi East Market,2026-08-14 18:20:31,1,Commercial Ganja / Cannabis,CORROBORATED,MULTI_SOURCE_CORROBORATION,92
EMG-SIG-00301,11,Dindigul,51,153,Dindigul North Industrial Bypass,2025-11-29 20:02:45,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,FIRST_TIME_ANOMALY,74
EMG-SIG-00302,2,Coimbatore,8,23,Coimbatore East Campus Zone,2025-07-01 03:59:40,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,71
EMG-SIG-00303,23,Namakkal,112,334,Namakkal South Market,2024-11-28 00:23:51,4,Chemical Precursors / Ephedrine,PERSISTENT,FIRST_TIME_ANOMALY,86
EMG-SIG-00304,37,Tirupathur,182,545,Tirupathur South Campus Zone,2025-07-13 05:36:19,4,Chemical Precursors / Ephedrine,UNVERIFIED,MICRO_CLUSTER_48H,80
EMG-SIG-00305,9,Vellore,44,132,Vellore West Industrial Bypass,2025-04-21 22:04:51,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MICRO_CLUSTER_48H,73
EMG-SIG-00306,10,Krishnagiri,47,140,Krishnagiri South Campus Zone,2025-07-30 02:06:16,6,Unclassified / Suspicious Substance,DISMISSED,MICRO_CLUSTER_48H,77
EMG-SIG-00307,5,Tiruchirappalli,23,67,Tiruchirappalli East Market,2026-06-04 03:57:24,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MULTI_SOURCE_CORROBORATION,82
EMG-SIG-00308,30,Ramanathapuram,149,445,Ramanathapuram West Market,2025-07-26 03:54:09,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00309,38,Tiruvannamalai,187,559,Tiruvannamalai South Market,2026-04-16 21:01:14,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MULTI_SOURCE_CORROBORATION,66
EMG-SIG-00310,13,Thoothukudi,64,190,Thoothukudi West Market,2026-07-18 18:40:47,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,MICRO_CLUSTER_48H,93
EMG-SIG-00311,3,Madurai,15,43,Madurai Central Market,2024-11-06 08:57:55,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,FIRST_TIME_ANOMALY,73
EMG-SIG-00312,25,Karur,125,375,Karur Central Industrial Bypass,2026-03-17 13:23:52,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,FIRST_TIME_ANOMALY,66
EMG-SIG-00313,17,Chengalpattu,81,243,Chengalpattu North Industrial Bypass,2026-02-14 12:07:49,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,MULTI_SOURCE_CORROBORATION,80
EMG-SIG-00314,32,Theni,157,471,Theni South Industrial Bypass,2026-06-19 00:54:23,6,Unclassified / Suspicious Substance,DISMISSED,MICRO_CLUSTER_48H,84
EMG-SIG-00315,19,Cuddalore,92,275,Cuddalore South Campus Zone,2025-08-25 08:25:21,6,Unclassified / Suspicious Substance,EMERGING,FIRST_TIME_ANOMALY,68
EMG-SIG-00316,18,Tiruvallur,89,267,Tiruvallur West Industrial Bypass,2026-06-13 13:38:28,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00317,38,Tiruvannamalai,189,566,Tiruvannamalai West Campus Zone,2025-12-06 01:38:19,6,Unclassified / Suspicious Substance,PERSISTENT,MICRO_CLUSTER_48H,66
EMG-SIG-00318,22,Dharmapuri,108,322,Dharmapuri East Market,2026-07-04 01:37:53,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,92
EMG-SIG-00319,10,Krishnagiri,50,149,Krishnagiri Central Campus Zone,2025-05-09 09:26:37,4,Chemical Precursors / Ephedrine,EMERGING,MULTI_SOURCE_CORROBORATION,85
EMG-SIG-00320,23,Namakkal,114,341,Namakkal West Campus Zone,2025-05-12 15:14:48,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MICRO_CLUSTER_48H,66
EMG-SIG-00321,19,Cuddalore,91,271,Cuddalore North Market,2025-05-16 20:38:48,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MICRO_CLUSTER_48H,70
EMG-SIG-00322,20,Viluppuram,98,294,Viluppuram East Industrial Bypass,2025-03-05 05:37:02,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MICRO_CLUSTER_48H,81
EMG-SIG-00323,9,Vellore,43,129,Vellore East Industrial Bypass,2025-05-18 14:59:52,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,81
EMG-SIG-00324,20,Viluppuram,98,293,Viluppuram East Campus Zone,2026-02-21 02:14:00,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,FIRST_TIME_ANOMALY,72
EMG-SIG-00325,16,Kancheepuram,78,233,Kancheepuram East Campus Zone,2025-04-03 16:09:23,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,FIRST_TIME_ANOMALY,78
EMG-SIG-00326,6,Tirunelveli,26,77,Tirunelveli North Campus Zone,2026-03-16 03:37:51,4,Chemical Precursors / Ephedrine,UNVERIFIED,MULTI_SOURCE_CORROBORATION,77
EMG-SIG-00327,10,Krishnagiri,49,146,Krishnagiri West Campus Zone,2025-02-02 16:39:29,1,Commercial Ganja / Cannabis,EMERGING,FIRST_TIME_ANOMALY,85
EMG-SIG-00328,10,Krishnagiri,49,146,Krishnagiri West Campus Zone,2025-08-21 10:11:12,4,Chemical Precursors / Ephedrine,CORROBORATED,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00329,12,Thanjavur,60,178,Thanjavur Central Market,2026-08-17 03:57:07,6,Unclassified / Suspicious Substance,UNVERIFIED,MULTI_SOURCE_CORROBORATION,91
EMG-SIG-00330,28,Pudukkottai,136,407,Pudukkottai North Campus Zone,2024-10-26 19:06:42,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,FIRST_TIME_ANOMALY,79
EMG-SIG-00331,26,Ariyalur,127,379,Ariyalur South Market,2025-06-30 09:01:56,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MULTI_SOURCE_CORROBORATION,69
EMG-SIG-00332,30,Ramanathapuram,149,447,Ramanathapuram West Industrial Bypass,2026-04-08 00:01:28,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MICRO_CLUSTER_48H,74
EMG-SIG-00333,5,Tiruchirappalli,21,62,Tiruchirappalli North Campus Zone,2025-11-03 00:57:44,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MICRO_CLUSTER_48H,80
EMG-SIG-00334,34,Nagapattinam,166,498,Nagapattinam North Industrial Bypass,2025-12-10 10:20:07,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,MICRO_CLUSTER_48H,68
EMG-SIG-00335,5,Tiruchirappalli,25,73,Tiruchirappalli Central Market,2025-10-23 10:59:24,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,FIRST_TIME_ANOMALY,82
EMG-SIG-00336,1,Chennai,5,14,Chennai Central Campus Zone,2026-02-05 05:29:24,2,Synthetic Stimulants / MDMA / Meth,EMERGING,FIRST_TIME_ANOMALY,85
EMG-SIG-00337,24,Nilgiris,118,354,Nilgiris East Industrial Bypass,2026-02-19 11:09:29,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,81
EMG-SIG-00338,22,Dharmapuri,108,324,Dharmapuri East Industrial Bypass,2024-11-20 11:43:01,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,FIRST_TIME_ANOMALY,89
EMG-SIG-00339,15,Tenkasi,75,224,Tenkasi Central Campus Zone,2026-07-19 01:00:25,1,Commercial Ganja / Cannabis,CORROBORATED,MICRO_CLUSTER_48H,82
EMG-SIG-00340,5,Tiruchirappalli,23,68,Tiruchirappalli East Campus Zone,2025-11-28 01:45:06,1,Commercial Ganja / Cannabis,CORROBORATED,MULTI_SOURCE_CORROBORATION,93
EMG-SIG-00341,26,Ariyalur,127,380,Ariyalur South Campus Zone,2025-10-08 16:00:10,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,68
EMG-SIG-00342,16,Kancheepuram,79,236,Kancheepuram West Campus Zone,2025-08-09 00:18:38,6,Unclassified / Suspicious Substance,DISMISSED,MULTI_SOURCE_CORROBORATION,88
EMG-SIG-00343,23,Namakkal,111,332,Namakkal North Campus Zone,2025-12-09 23:12:11,4,Chemical Precursors / Ephedrine,EMERGING,MULTI_SOURCE_CORROBORATION,90
EMG-SIG-00344,28,Pudukkottai,139,417,Pudukkottai West Industrial Bypass,2025-01-27 12:18:38,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00345,34,Nagapattinam,169,506,Nagapattinam West Campus Zone,2025-04-26 03:39:37,6,Unclassified / Suspicious Substance,CORROBORATED,MICRO_CLUSTER_48H,93
EMG-SIG-00346,17,Chengalpattu,81,241,Chengalpattu North Market,2025-11-05 05:07:22,1,Commercial Ganja / Cannabis,DISMISSED,MICRO_CLUSTER_48H,67
EMG-SIG-00347,13,Thoothukudi,61,182,Thoothukudi North Campus Zone,2026-01-31 06:14:27,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,FIRST_TIME_ANOMALY,71
EMG-SIG-00348,24,Nilgiris,118,354,Nilgiris East Industrial Bypass,2025-10-21 13:18:07,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MICRO_CLUSTER_48H,88
EMG-SIG-00349,23,Namakkal,115,343,Namakkal Central Market,2025-07-04 10:55:41,1,Commercial Ganja / Cannabis,PERSISTENT,FIRST_TIME_ANOMALY,65
EMG-SIG-00350,5,Tiruchirappalli,21,61,Tiruchirappalli North Market,2026-08-18 07:39:13,6,Unclassified / Suspicious Substance,CORROBORATED,FIRST_TIME_ANOMALY,71
EMG-SIG-00351,8,Tiruppur,39,115,Tiruppur West Market,2026-06-02 09:13:12,6,Unclassified / Suspicious Substance,NEW_SIGNAL,MICRO_CLUSTER_48H,78
EMG-SIG-00352,25,Karur,122,364,Karur South Market,2025-04-26 02:04:49,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MICRO_CLUSTER_48H,82
EMG-SIG-00353,9,Vellore,42,126,Vellore South Industrial Bypass,2025-04-14 10:05:40,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,FIRST_TIME_ANOMALY,73
EMG-SIG-00354,31,Virudhunagar,153,459,Virudhunagar East Industrial Bypass,2026-01-23 18:34:19,6,Unclassified / Suspicious Substance,CORROBORATED,MICRO_CLUSTER_48H,67
EMG-SIG-00355,7,Erode,32,95,Erode South Campus Zone,2026-07-11 20:38:47,5,Opioid Analogues / Brown Sugar / Heroin,CORROBORATED,FIRST_TIME_ANOMALY,92
EMG-SIG-00356,9,Vellore,41,121,Vellore North Market,2026-03-05 17:43:12,1,Commercial Ganja / Cannabis,CORROBORATED,FIRST_TIME_ANOMALY,91
EMG-SIG-00357,22,Dharmapuri,108,323,Dharmapuri East Campus Zone,2026-01-07 22:35:50,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,FIRST_TIME_ANOMALY,84
EMG-SIG-00358,7,Erode,31,92,Erode North Campus Zone,2026-05-22 00:21:05,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MICRO_CLUSTER_48H,81
EMG-SIG-00359,28,Pudukkottai,140,420,Pudukkottai Central Industrial Bypass,2024-12-05 09:01:34,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,65
EMG-SIG-00360,38,Tiruvannamalai,189,565,Tiruvannamalai West Market,2025-10-10 22:41:31,6,Unclassified / Suspicious Substance,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,85
EMG-SIG-00361,35,Mayiladuthurai,175,523,Mayiladuthurai Central Market,2025-06-26 03:27:07,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MICRO_CLUSTER_48H,76
EMG-SIG-00362,33,Thiruvarur,161,482,Thiruvarur North Campus Zone,2026-07-24 01:01:27,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,FIRST_TIME_ANOMALY,77
EMG-SIG-00363,19,Cuddalore,91,272,Cuddalore North Campus Zone,2025-10-09 10:50:01,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,FIRST_TIME_ANOMALY,81
EMG-SIG-00364,20,Viluppuram,96,288,Viluppuram North Industrial Bypass,2025-04-14 06:36:46,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,88
EMG-SIG-00365,33,Thiruvarur,165,495,Thiruvarur Central Industrial Bypass,2025-11-04 01:41:22,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,MICRO_CLUSTER_48H,91
EMG-SIG-00366,25,Karur,124,370,Karur West Market,2025-02-09 23:17:23,1,Commercial Ganja / Cannabis,CORROBORATED,FIRST_TIME_ANOMALY,87
EMG-SIG-00367,8,Tiruppur,37,110,Tiruppur South Campus Zone,2025-04-09 22:43:36,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MICRO_CLUSTER_48H,73
EMG-SIG-00368,35,Mayiladuthurai,173,518,Mayiladuthurai East Campus Zone,2026-07-15 23:29:23,1,Commercial Ganja / Cannabis,DISMISSED,FIRST_TIME_ANOMALY,77
EMG-SIG-00369,3,Madurai,11,33,Madurai North Industrial Bypass,2025-10-07 03:51:04,4,Chemical Precursors / Ephedrine,UNVERIFIED,MICRO_CLUSTER_48H,83
EMG-SIG-00370,10,Krishnagiri,47,141,Krishnagiri South Industrial Bypass,2025-11-25 02:27:24,6,Unclassified / Suspicious Substance,CORROBORATED,FIRST_TIME_ANOMALY,86
EMG-SIG-00371,4,Salem,16,47,Salem North Campus Zone,2025-05-13 19:36:14,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,FIRST_TIME_ANOMALY,65
EMG-SIG-00372,2,Coimbatore,9,26,Coimbatore West Campus Zone,2025-03-03 02:20:55,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,FIRST_TIME_ANOMALY,72
EMG-SIG-00373,2,Coimbatore,9,26,Coimbatore West Campus Zone,2026-01-05 06:09:33,4,Chemical Precursors / Ephedrine,EMERGING,FIRST_TIME_ANOMALY,78
EMG-SIG-00374,14,Kanniyakumari,67,200,Kanniyakumari South Campus Zone,2026-01-11 12:38:48,6,Unclassified / Suspicious Substance,UNVERIFIED,MICRO_CLUSTER_48H,85
EMG-SIG-00375,36,Ranipet,180,539,Ranipet Central Campus Zone,2025-02-14 08:47:41,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,FIRST_TIME_ANOMALY,88
EMG-SIG-00376,23,Namakkal,111,331,Namakkal North Market,2024-09-21 17:47:27,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MULTI_SOURCE_CORROBORATION,87
EMG-SIG-00377,1,Chennai,5,15,Chennai Central Industrial Bypass,2025-07-18 06:19:03,5,Opioid Analogues / Brown Sugar / Heroin,CORROBORATED,MULTI_SOURCE_CORROBORATION,69
EMG-SIG-00378,11,Dindigul,52,156,Dindigul South Industrial Bypass,2025-12-18 15:35:47,4,Chemical Precursors / Ephedrine,EMERGING,MICRO_CLUSTER_48H,79
EMG-SIG-00379,14,Kanniyakumari,66,198,Kanniyakumari North Industrial Bypass,2026-05-05 13:45:18,4,Chemical Precursors / Ephedrine,UNVERIFIED,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00380,28,Pudukkottai,137,410,Pudukkottai South Campus Zone,2025-01-19 08:13:10,6,Unclassified / Suspicious Substance,EMERGING,MICRO_CLUSTER_48H,75
EMG-SIG-00381,30,Ramanathapuram,146,438,Ramanathapuram North Industrial Bypass,2025-07-05 06:23:28,4,Chemical Precursors / Ephedrine,CORROBORATED,MICRO_CLUSTER_48H,79
EMG-SIG-00382,10,Krishnagiri,49,145,Krishnagiri West Market,2025-09-04 04:36:48,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MULTI_SOURCE_CORROBORATION,76
EMG-SIG-00383,33,Thiruvarur,165,493,Thiruvarur Central Market,2025-05-31 01:54:45,1,Commercial Ganja / Cannabis,EMERGING,FIRST_TIME_ANOMALY,82
EMG-SIG-00384,32,Theni,157,469,Theni South Market,2024-11-23 08:22:15,1,Commercial Ganja / Cannabis,UNVERIFIED,MICRO_CLUSTER_48H,89
EMG-SIG-00385,36,Ranipet,179,537,Ranipet West Industrial Bypass,2025-08-15 22:16:36,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MULTI_SOURCE_CORROBORATION,66
EMG-SIG-00386,30,Ramanathapuram,150,450,Ramanathapuram Central Industrial Bypass,2025-03-25 20:52:16,4,Chemical Precursors / Ephedrine,EMERGING,MICRO_CLUSTER_48H,65
EMG-SIG-00387,29,Sivaganga,142,426,Sivaganga South Industrial Bypass,2026-01-02 07:30:25,4,Chemical Precursors / Ephedrine,CORROBORATED,MULTI_SOURCE_CORROBORATION,83
EMG-SIG-00388,22,Dharmapuri,108,322,Dharmapuri East Market,2025-02-24 06:29:21,4,Chemical Precursors / Ephedrine,PERSISTENT,FIRST_TIME_ANOMALY,81
EMG-SIG-00389,31,Virudhunagar,152,454,Virudhunagar South Market,2024-12-02 19:36:39,4,Chemical Precursors / Ephedrine,EMERGING,FIRST_TIME_ANOMALY,86
EMG-SIG-00390,27,Perambalur,131,393,Perambalur North Industrial Bypass,2025-06-18 10:05:24,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MULTI_SOURCE_CORROBORATION,83
EMG-SIG-00391,20,Viluppuram,98,294,Viluppuram East Industrial Bypass,2025-04-26 00:41:46,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,MICRO_CLUSTER_48H,85
EMG-SIG-00392,25,Karur,125,373,Karur Central Market,2025-09-05 05:29:14,4,Chemical Precursors / Ephedrine,CORROBORATED,FIRST_TIME_ANOMALY,70
EMG-SIG-00393,28,Pudukkottai,139,415,Pudukkottai West Market,2026-07-13 01:46:43,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,FIRST_TIME_ANOMALY,86
EMG-SIG-00394,36,Ranipet,178,532,Ranipet East Market,2025-10-26 11:19:53,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,FIRST_TIME_ANOMALY,72
EMG-SIG-00395,14,Kanniyakumari,70,209,Kanniyakumari Central Campus Zone,2024-10-15 05:17:51,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,FIRST_TIME_ANOMALY,76
EMG-SIG-00396,11,Dindigul,55,165,Dindigul Central Industrial Bypass,2026-03-13 18:18:49,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MULTI_SOURCE_CORROBORATION,65
EMG-SIG-00397,15,Tenkasi,71,213,Tenkasi North Industrial Bypass,2024-10-29 15:56:25,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MULTI_SOURCE_CORROBORATION,81
EMG-SIG-00398,16,Kancheepuram,79,236,Kancheepuram West Campus Zone,2026-02-06 15:23:22,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,75
EMG-SIG-00399,13,Thoothukudi,63,189,Thoothukudi East Industrial Bypass,2025-04-01 01:04:58,1,Commercial Ganja / Cannabis,UNVERIFIED,MICRO_CLUSTER_48H,83
EMG-SIG-00400,14,Kanniyakumari,68,202,Kanniyakumari East Market,2025-08-20 07:22:23,1,Commercial Ganja / Cannabis,PERSISTENT,FIRST_TIME_ANOMALY,65
EMG-SIG-00401,6,Tirunelveli,29,85,Tirunelveli West Market,2025-06-26 18:21:17,6,Unclassified / Suspicious Substance,EMERGING,FIRST_TIME_ANOMALY,69
EMG-SIG-00402,7,Erode,33,99,Erode East Industrial Bypass,2024-12-22 10:40:45,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,FIRST_TIME_ANOMALY,90
EMG-SIG-00403,23,Namakkal,113,338,Namakkal East Campus Zone,2024-12-09 21:39:02,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MULTI_SOURCE_CORROBORATION,80
EMG-SIG-00404,17,Chengalpattu,83,247,Chengalpattu East Market,2025-06-21 05:05:42,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,FIRST_TIME_ANOMALY,72
EMG-SIG-00405,24,Nilgiris,120,359,Nilgiris Central Campus Zone,2026-03-10 18:42:17,1,Commercial Ganja / Cannabis,UNVERIFIED,MICRO_CLUSTER_48H,73
EMG-SIG-00406,27,Perambalur,133,397,Perambalur East Market,2025-10-25 12:46:37,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,MULTI_SOURCE_CORROBORATION,85
EMG-SIG-00407,18,Tiruvallur,88,263,Tiruvallur East Campus Zone,2025-06-26 21:43:33,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MICRO_CLUSTER_48H,76
EMG-SIG-00408,19,Cuddalore,91,272,Cuddalore North Campus Zone,2024-10-06 22:55:15,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,FIRST_TIME_ANOMALY,92
EMG-SIG-00409,33,Thiruvarur,164,492,Thiruvarur West Industrial Bypass,2026-05-04 05:08:34,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MULTI_SOURCE_CORROBORATION,84
EMG-SIG-00410,12,Thanjavur,58,173,Thanjavur East Campus Zone,2026-02-26 05:42:16,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MULTI_SOURCE_CORROBORATION,72
EMG-SIG-00411,33,Thiruvarur,162,486,Thiruvarur South Industrial Bypass,2024-11-21 15:58:06,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,MICRO_CLUSTER_48H,66
EMG-SIG-00412,25,Karur,125,375,Karur Central Industrial Bypass,2025-10-09 01:11:56,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,FIRST_TIME_ANOMALY,79
EMG-SIG-00413,2,Coimbatore,10,30,Coimbatore Central Industrial Bypass,2025-05-07 15:46:33,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,76
EMG-SIG-00414,17,Chengalpattu,82,246,Chengalpattu South Industrial Bypass,2025-05-11 05:31:00,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MULTI_SOURCE_CORROBORATION,84
EMG-SIG-00415,1,Chennai,5,14,Chennai Central Campus Zone,2025-08-28 13:26:02,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MICRO_CLUSTER_48H,79
EMG-SIG-00416,12,Thanjavur,57,170,Thanjavur South Campus Zone,2026-07-10 21:42:23,6,Unclassified / Suspicious Substance,UNVERIFIED,MICRO_CLUSTER_48H,84
EMG-SIG-00417,2,Coimbatore,8,24,Coimbatore East Industrial Bypass,2025-03-30 09:29:24,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,FIRST_TIME_ANOMALY,93
EMG-SIG-00418,13,Thoothukudi,64,190,Thoothukudi West Market,2025-07-11 01:21:53,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,90
EMG-SIG-00419,7,Erode,34,102,Erode West Industrial Bypass,2026-03-13 08:08:26,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MULTI_SOURCE_CORROBORATION,81
EMG-SIG-00420,33,Thiruvarur,162,484,Thiruvarur South Market,2025-05-04 14:49:31,6,Unclassified / Suspicious Substance,UNVERIFIED,MULTI_SOURCE_CORROBORATION,78
EMG-SIG-00421,33,Thiruvarur,161,481,Thiruvarur North Market,2026-05-10 07:53:29,6,Unclassified / Suspicious Substance,UNVERIFIED,MICRO_CLUSTER_48H,81
EMG-SIG-00422,15,Tenkasi,72,216,Tenkasi South Industrial Bypass,2025-09-17 04:46:44,4,Chemical Precursors / Ephedrine,UNVERIFIED,MICRO_CLUSTER_48H,77
EMG-SIG-00423,3,Madurai,14,40,Madurai West Market,2024-12-19 09:54:31,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,MICRO_CLUSTER_48H,77
EMG-SIG-00424,15,Tenkasi,74,221,Tenkasi West Campus Zone,2025-05-23 23:52:28,6,Unclassified / Suspicious Substance,PERSISTENT,FIRST_TIME_ANOMALY,88
EMG-SIG-00425,16,Kancheepuram,79,236,Kancheepuram West Campus Zone,2026-07-31 04:04:07,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,75
EMG-SIG-00426,4,Salem,18,53,Salem East Campus Zone,2024-12-24 05:11:24,6,Unclassified / Suspicious Substance,NEW_SIGNAL,MICRO_CLUSTER_48H,68
