ticket_id,associated_alert_id,district_id,district_name,assigned_officer_id,created_at,action_type,ticket_status,priority
TCK-2026-00315,ALT-2026-00811,27,Perambalur,OFFICER-TN-131,2025-12-24 06:00:07,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00316,ALT-2026-00104,34,Nagapattinam,OFFICER-TN-165,2025-12-08 21:42:59,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00317,ALT-2026-00021,28,Pudukkottai,OFFICER-TN-195,2026-07-28 21:19:09,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00318,ALT-2026-00013,7,Erode,OFFICER-TN-109,2025-08-31 14:19:41,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00319,ALT-2026-00414,34,Nagapattinam,OFFICER-TN-176,2025-11-17 13:12:29,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00320,ALT-2026-00955,38,Tiruvannamalai,OFFICER-TN-196,2025-09-22 15:08:53,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00321,ALT-2026-00036,14,Kanniyakumari,OFFICER-TN-128,2026-07-18 14:53:24,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00322,ALT-2026-00786,18,Tiruvallur,OFFICER-TN-137,2025-02-22 17:40:19,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00323,ALT-2026-00109,10,Krishnagiri,OFFICER-TN-172,2026-01-30 01:41:18,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00324,ALT-2026-00649,31,Virudhunagar,OFFICER-TN-127,2026-05-14 11:30:42,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00325,ALT-2026-00721,8,Tiruppur,OFFICER-TN-149,2025-01-11 00:21:21,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00326,ALT-2026-00061,7,Erode,OFFICER-TN-160,2026-01-16 07:25:44,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00327,ALT-2026-00548,15,Tenkasi,OFFICER-TN-127,2025-11-29 18:37:14,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00328,ALT-2026-00052,14,Kanniyakumari,OFFICER-TN-156,2025-01-02 23:05:03,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00329,ALT-2026-01024,16,Kancheepuram,OFFICER-TN-121,2025-06-07 21:19:17,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00330,ALT-2026-00878,28,Pudukkottai,OFFICER-TN-114,2025-03-11 03:59:01,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00331,ALT-2026-00505,17,Chengalpattu,OFFICER-TN-149,2026-06-21 22:36:23,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00332,ALT-2026-00163,25,Karur,OFFICER-TN-147,2025-02-20 18:31:20,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00333,ALT-2026-00153,9,Vellore,OFFICER-TN-134,2025-02-14 23:25:36,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00334,ALT-2026-00807,17,Chengalpattu,OFFICER-TN-109,2025-09-16 02:26:38,INTER_AGENCY_COORDINATION,ESCALATED,MEDIUM
TCK-2026-00335,ALT-2026-00796,23,Namakkal,OFFICER-TN-157,2026-06-21 07:39:48,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00336,ALT-2026-00795,16,Kancheepuram,OFFICER-TN-135,2025-06-19 17:30:33,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00337,ALT-2026-00986,19,Cuddalore,OFFICER-TN-168,2025-07-03 02:35:13,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00338,ALT-2026-00496,5,Tiruchirappalli,OFFICER-TN-119,2025-05-17 01:58:25,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00339,ALT-2026-00119,15,Tenkasi,OFFICER-TN-105,2025-06-01 23:17:00,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00340,ALT-2026-00555,36,Ranipet,OFFICER-TN-158,2025-06-20 16:18:52,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00341,ALT-2026-00915,7,Erode,OFFICER-TN-199,2026-05-10 13:58:03,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00342,ALT-2026-00343,37,Tirupathur,OFFICER-TN-142,2025-03-10 08:49:13,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00343,ALT-2026-00539,30,Ramanathapuram,OFFICER-TN-178,2025-08-10 05:06:24,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00344,ALT-2026-00610,20,Viluppuram,OFFICER-TN-139,2025-09-11 15:28:45,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00345,ALT-2026-00155,4,Salem,OFFICER-TN-177,2025-10-08 08:01:24,IMMEDIATE_PATROL_DISPATCH,CLOSED,LOW
TCK-2026-00346,ALT-2026-00152,10,Krishnagiri,OFFICER-TN-190,2025-11-09 21:28:01,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00347,ALT-2026-00216,26,Ariyalur,OFFICER-TN-155,2026-06-27 05:13:36,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00348,ALT-2026-01021,18,Tiruvallur,OFFICER-TN-130,2025-09-20 16:05:19,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00349,ALT-2026-01050,28,Pudukkottai,OFFICER-TN-180,2025-05-05 04:26:42,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00350,ALT-2026-00673,5,Tiruchirappalli,OFFICER-TN-153,2026-08-19 03:08:05,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00351,ALT-2026-00521,37,Tirupathur,OFFICER-TN-176,2026-04-05 01:50:24,IMMEDIATE_PATROL_DISPATCH,OPEN,HIGH
TCK-2026-00352,ALT-2026-00127,32,Theni,OFFICER-TN-131,2025-06-26 18:03:14,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00353,ALT-2026-00769,18,Tiruvallur,OFFICER-TN-118,2026-06-28 10:01:41,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00354,ALT-2026-00424,8,Tiruppur,OFFICER-TN-110,2025-05-13 00:21:55,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00355,ALT-2026-00716,13,Thoothukudi,OFFICER-TN-111,2025-04-29 00:10:08,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00356,ALT-2026-00058,30,Ramanathapuram,OFFICER-TN-101,2025-07-13 06:28:57,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,MEDIUM
TCK-2026-00357,ALT-2026-00213,37,Tirupathur,OFFICER-TN-160,2026-04-11 11:48:02,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00358,ALT-2026-00099,14,Kanniyakumari,OFFICER-TN-177,2025-07-04 20:03:28,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00359,ALT-2026-00749,30,Ramanathapuram,OFFICER-TN-122,2026-05-20 09:38:46,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00360,ALT-2026-00182,34,Nagapattinam,OFFICER-TN-151,2025-03-17 11:51:08,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00361,ALT-2026-00059,37,Tirupathur,OFFICER-TN-115,2025-11-04 19:30:02,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00362,ALT-2026-00722,29,Sivaganga,OFFICER-TN-132,2026-08-17 01:19:59,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00363,ALT-2026-00228,11,Dindigul,OFFICER-TN-111,2025-03-30 13:16:46,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00364,ALT-2026-01045,31,Virudhunagar,OFFICER-TN-122,2025-02-28 05:01:26,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00365,ALT-2026-00113,15,Tenkasi,OFFICER-TN-127,2025-02-08 19:46:03,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00366,ALT-2026-00073,25,Karur,OFFICER-TN-110,2025-09-25 23:18:41,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00367,ALT-2026-00336,5,Tiruchirappalli,OFFICER-TN-105,2025-11-28 13:28:06,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00368,ALT-2026-00382,33,Thiruvarur,OFFICER-TN-101,2026-03-18 17:01:30,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00369,ALT-2026-00493,33,Thiruvarur,OFFICER-TN-166,2026-07-03 01:55:46,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00370,ALT-2026-00755,10,Krishnagiri,OFFICER-TN-121,2025-07-10 05:27:36,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00371,ALT-2026-00077,10,Krishnagiri,OFFICER-TN-174,2026-01-08 17:51:20,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00372,ALT-2026-00816,8,Tiruppur,OFFICER-TN-199,2025-03-15 07:33:14,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00373,ALT-2026-00944,21,Kallakurichi,OFFICER-TN-179,2025-05-19 05:59:22,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00374,ALT-2026-00841,4,Salem,OFFICER-TN-140,2024-12-29 01:39:25,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00375,ALT-2026-00447,34,Nagapattinam,OFFICER-TN-197,2025-11-11 14:18:55,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00376,ALT-2026-00940,29,Sivaganga,OFFICER-TN-115,2025-07-21 12:46:51,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00377,ALT-2026-00374,19,Cuddalore,OFFICER-TN-196,2025-05-05 01:17:46,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00378,ALT-2026-00823,24,Nilgiris,OFFICER-TN-115,2026-03-07 08:13:41,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00379,ALT-2026-00062,3,Madurai,OFFICER-TN-142,2025-10-25 09:33:00,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00380,ALT-2026-00380,22,Dharmapuri,OFFICER-TN-186,2025-03-24 06:33:01,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00381,ALT-2026-00574,23,Namakkal,OFFICER-TN-106,2026-01-25 17:51:37,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00382,ALT-2026-00839,21,Kallakurichi,OFFICER-TN-190,2025-07-23 06:29:44,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00383,ALT-2026-00231,10,Krishnagiri,OFFICER-TN-116,2025-03-24 15:13:57,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00384,ALT-2026-00956,19,Cuddalore,OFFICER-TN-175,2026-03-27 17:50:34,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00385,ALT-2026-00546,35,Mayiladuthurai,OFFICER-TN-123,2025-09-25 21:09:11,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00386,ALT-2026-00361,24,Nilgiris,OFFICER-TN-186,2025-01-27 07:00:47,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00387,ALT-2026-00025,28,Pudukkottai,OFFICER-TN-158,2025-10-08 23:03:08,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00388,ALT-2026-00153,29,Sivaganga,OFFICER-TN-134,2025-10-27 08:28:12,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00389,ALT-2026-00321,34,Nagapattinam,OFFICER-TN-160,2025-08-11 13:36:24,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00390,ALT-2026-00763,30,Ramanathapuram,OFFICER-TN-114,2025-04-09 14:07:31,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00391,ALT-2026-00827,34,Nagapattinam,OFFICER-TN-101,2025-08-21 05:54:48,IMMEDIATE_PATROL_DISPATCH,ESCALATED,HIGH
TCK-2026-00392,ALT-2026-00793,20,Viluppuram,OFFICER-TN-157,2026-01-02 09:11:59,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00393,ALT-2026-00486,17,Chengalpattu,OFFICER-TN-141,2026-07-17 06:33:39,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00394,ALT-2026-00830,16,Kancheepuram,OFFICER-TN-172,2026-06-17 05:29:44,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00395,ALT-2026-00516,32,Theni,OFFICER-TN-175,2026-04-23 21:04:01,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00396,ALT-2026-00037,9,Vellore,OFFICER-TN-164,2025-03-02 08:47:52,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00397,ALT-2026-00084,36,Ranipet,OFFICER-TN-133,2025-11-11 23:27:36,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00398,ALT-2026-00774,31,Virudhunagar,OFFICER-TN-139,2026-06-26 12:31:56,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00399,ALT-2026-00039,17,Chengalpattu,OFFICER-TN-182,2025-07-14 12:48:13,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00400,ALT-2026-00795,18,Tiruvallur,OFFICER-TN-168,2025-02-16 08:01:26,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00401,ALT-2026-00845,7,Erode,OFFICER-TN-146,2026-06-04 09:51:10,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00402,ALT-2026-00782,7,Erode,OFFICER-TN-171,2025-02-11 00:53:47,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00403,ALT-2026-00951,28,Pudukkottai,OFFICER-TN-158,2026-07-29 13:59:33,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,MEDIUM
TCK-2026-00404,ALT-2026-00204,26,Ariyalur,OFFICER-TN-170,2025-02-18 01:46:34,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00405,ALT-2026-00937,5,Tiruchirappalli,OFFICER-TN-174,2026-03-03 18:22:52,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00406,ALT-2026-00416,29,Sivaganga,OFFICER-TN-135,2025-12-28 01:31:02,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00407,ALT-2026-00016,26,Ariyalur,OFFICER-TN-173,2025-11-26 23:55:29,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00408,ALT-2026-01025,31,Virudhunagar,OFFICER-TN-178,2026-05-26 09:34:59,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,MEDIUM
TCK-2026-00409,ALT-2026-00281,14,Kanniyakumari,OFFICER-TN-136,2025-02-17 21:32:59,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00410,ALT-2026-00652,16,Kancheepuram,OFFICER-TN-108,2026-02-06 19:50:26,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00411,ALT-2026-00029,36,Ranipet,OFFICER-TN-170,2025-08-28 05:24:30,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00412,ALT-2026-00772,17,Chengalpattu,OFFICER-TN-167,2026-03-19 23:55:38,IMMEDIATE_PATROL_DISPATCH,ESCALATED,HIGH
TCK-2026-00413,ALT-2026-00228,31,Virudhunagar,OFFICER-TN-162,2025-12-13 13:59:05,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00414,ALT-2026-00591,36,Ranipet,OFFICER-TN-189,2025-09-19 23:17:28,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00415,ALT-2026-00141,37,Tirupathur,OFFICER-TN-121,2025-09-27 08:48:47,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,MEDIUM
TCK-2026-00416,ALT-2026-00964,28,Pudukkottai,OFFICER-TN-126,2026-07-28 20:52:50,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00417,ALT-2026-00385,14,Kanniyakumari,OFFICER-TN-111,2025-08-20 14:30:11,INTER_AGENCY_COORDINATION,OPEN,HIGH
TCK-2026-00418,ALT-2026-00149,31,Virudhunagar,OFFICER-TN-157,2025-08-17 15:31:36,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00419,ALT-2026-00402,7,Erode,OFFICER-TN-165,2026-07-06 10:58:43,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00420,ALT-2026-00872,34,Nagapattinam,OFFICER-TN-130,2025-09-21 16:51:06,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,LOW
TCK-2026-00421,ALT-2026-00507,24,Nilgiris,OFFICER-TN-171,2025-11-03 00:55:56,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00422,ALT-2026-00020,35,Mayiladuthurai,OFFICER-TN-196,2026-06-25 15:05:41,IMMEDIATE_PATROL_DISPATCH,OPEN,HIGH
TCK-2026-00423,ALT-2026-01009,30,Ramanathapuram,OFFICER-TN-103,2026-07-19 09:06:23,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00424,ALT-2026-00183,4,Salem,OFFICER-TN-133,2025-07-01 10:06:41,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00425,ALT-2026-00307,31,Virudhunagar,OFFICER-TN-138,2026-04-14 13:18:14,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00426,ALT-2026-00466,1,Chennai,OFFICER-TN-135,2026-03-16 11:06:11,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00427,ALT-2026-00270,25,Karur,OFFICER-TN-129,2026-08-13 20:37:59,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00428,ALT-2026-00139,33,Thiruvarur,OFFICER-TN-156,2025-08-04 12:48:40,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00429,ALT-2026-00110,7,Erode,OFFICER-TN-126,2025-04-17 21:43:14,INTER_AGENCY_COORDINATION,ESCALATED,MEDIUM
TCK-2026-00430,ALT-2026-00694,38,Tiruvannamalai,OFFICER-TN-134,2026-01-24 06:43:22,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00431,ALT-2026-00663,32,Theni,OFFICER-TN-198,2025-09-14 03:36:38,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00432,ALT-2026-00214,37,Tirupathur,OFFICER-TN-141,2026-04-25 13:45:15,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,HIGH
TCK-2026-00433,ALT-2026-00683,36,Ranipet,OFFICER-TN-180,2025-04-02 01:39:42,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00434,ALT-2026-00970,17,Chengalpattu,OFFICER-TN-179,2026-01-18 08:54:34,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00435,ALT-2026-00596,18,Tiruvallur,OFFICER-TN-143,2026-01-11 09:37:58,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00436,ALT-2026-00698,1,Chennai,OFFICER-TN-188,2026-02-28 22:14:00,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00437,ALT-2026-00307,24,Nilgiris,OFFICER-TN-158,2026-01-12 12:27:07,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00438,ALT-2026-00302,10,Krishnagiri,OFFICER-TN-186,2025-04-04 11:26:48,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00439,ALT-2026-00430,15,Tenkasi,OFFICER-TN-130,2026-03-05 10:58:19,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00440,ALT-2026-00639,14,Kanniyakumari,OFFICER-TN-191,2025-11-05 09:18:29,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00441,ALT-2026-00189,12,Thanjavur,OFFICER-TN-126,2026-08-03 06:53:52,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00442,ALT-2026-00902,23,Namakkal,OFFICER-TN-119,2025-10-18 17:25:05,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00443,ALT-2026-00377,11,Dindigul,OFFICER-TN-181,2025-10-15 11:06:23,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00444,ALT-2026-00898,25,Karur,OFFICER-TN-154,2026-03-13 12:42:36,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
TCK-2026-00445,ALT-2026-00073,25,Karur,OFFICER-TN-120,2025-01-09 10:33:30,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00446,ALT-2026-00351,7,Erode,OFFICER-TN-154,2026-07-06 09:26:34,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00447,ALT-2026-00267,10,Krishnagiri,OFFICER-TN-129,2026-07-10 11:20:50,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00448,ALT-2026-00913,20,Viluppuram,OFFICER-TN-133,2026-05-24 18:27:13,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
TCK-2026-00449,ALT-2026-00400,37,Tirupathur,OFFICER-TN-195,2026-05-27 14:39:38,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00450,ALT-2026-00950,1,Chennai,OFFICER-TN-186,2026-01-12 09:46:55,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00451,ALT-2026-00385,35,Mayiladuthurai,OFFICER-TN-167,2026-08-02 01:25:56,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00452,ALT-2026-00333,3,Madurai,OFFICER-TN-181,2026-05-06 05:50:38,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00453,ALT-2026-00723,25,Karur,OFFICER-TN-164,2025-02-03 20:16:02,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00454,ALT-2026-00545,19,Cuddalore,OFFICER-TN-160,2025-10-13 09:59:45,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00455,ALT-2026-00614,24,Nilgiris,OFFICER-TN-152,2025-05-02 18:33:40,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00456,ALT-2026-00882,26,Ariyalur,OFFICER-TN-147,2025-06-10 13:39:02,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00457,ALT-2026-00415,23,Namakkal,OFFICER-TN-124,2025-11-25 00:14:25,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,MEDIUM
TCK-2026-00458,ALT-2026-00673,6,Tirunelveli,OFFICER-TN-149,2025-03-22 14:15:24,IMMEDIATE_PATROL_DISPATCH,ESCALATED,HIGH
TCK-2026-00459,ALT-2026-00394,19,Cuddalore,OFFICER-TN-104,2025-03-12 17:41:02,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00460,ALT-2026-00945,7,Erode,OFFICER-TN-157,2025-10-02 00:20:48,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00461,ALT-2026-00326,34,Nagapattinam,OFFICER-TN-183,2025-06-08 17:05:07,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
TCK-2026-00462,ALT-2026-00113,15,Tenkasi,OFFICER-TN-168,2025-02-26 13:18:17,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00463,ALT-2026-00481,13,Thoothukudi,OFFICER-TN-139,2025-04-09 07:07:50,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00464,ALT-2026-00295,15,Tenkasi,OFFICER-TN-109,2025-12-19 12:32:19,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00465,ALT-2026-00265,15,Tenkasi,OFFICER-TN-146,2026-02-22 20:59:50,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00466,ALT-2026-00842,19,Cuddalore,OFFICER-TN-111,2025-04-09 15:52:40,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00467,ALT-2026-00712,30,Ramanathapuram,OFFICER-TN-183,2026-01-02 02:34:58,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00468,ALT-2026-00690,1,Chennai,OFFICER-TN-111,2026-06-04 07:57:07,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00469,ALT-2026-00430,14,Kanniyakumari,OFFICER-TN-139,2025-01-09 22:24:46,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00470,ALT-2026-00025,12,Thanjavur,OFFICER-TN-116,2025-04-15 10:40:53,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00471,ALT-2026-00205,13,Thoothukudi,OFFICER-TN-165,2025-08-04 00:22:09,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00472,ALT-2026-00325,3,Madurai,OFFICER-TN-175,2026-04-10 20:48:57,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
