snapshot_id,district_id,district_name,snapshot_timestamp,risk_indicator,velocity_ratio,confidence_score,coverage_status,trend_classification
RZ-HIST-00437,27,Perambalur,2025-02-10 23:30:18,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_STABLE
RZ-HIST-00438,37,Tirupathur,2024-11-29 03:44:46,WATCH,1.2,67,MODERATE,BASELINE_STABLE
RZ-HIST-00439,2,Coimbatore,2024-11-10 09:14:58,HIGH PREVENTIVE ATTENTION,6,88,GOOD,BASELINE_STABLE
RZ-HIST-00440,5,Tiruchirappalli,2026-02-26 10:12:53,WATCH,1.1,74,GOOD,RAPID_ACCELERATION
RZ-HIST-00441,30,Ramanathapuram,2026-06-09 21:08:50,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00442,9,Vellore,2026-08-15 13:07:40,INCREASING,2.2,76,GOOD,BASELINE_STABLE
RZ-HIST-00443,8,Tiruppur,2025-03-15 16:29:36,INCREASING,2.8,80,GOOD,BASELINE_STABLE
RZ-HIST-00444,32,Theni,2026-04-22 19:58:51,INCREASING,1.9,73,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00445,6,Tirunelveli,2026-07-12 03:18:50,WATCH,1,72,MODERATE,RAPID_ACCELERATION
RZ-HIST-00446,14,Kanniyakumari,2025-04-02 05:28:08,WATCH,1.1,70,MODERATE,RAPID_ACCELERATION
RZ-HIST-00447,31,Virudhunagar,2024-11-12 00:34:10,WATCH,1,69,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00448,2,Coimbatore,2025-04-15 09:10:15,HIGH PREVENTIVE ATTENTION,6,88,GOOD,BASELINE_STABLE
RZ-HIST-00449,23,Namakkal,2024-12-01 14:49:00,WATCH,0.9,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00450,27,Perambalur,2024-10-10 20:16:19,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00451,3,Madurai,2026-07-22 13:49:06,INCREASING,2.1,78,GOOD,DECELERATING
RZ-HIST-00452,3,Madurai,2024-11-09 22:24:09,INCREASING,2.1,78,GOOD,RAPID_ACCELERATION
RZ-HIST-00453,5,Tiruchirappalli,2024-11-18 01:12:47,WATCH,1.1,74,GOOD,RAPID_ACCELERATION
RZ-HIST-00454,26,Ariyalur,2025-11-21 19:45:49,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
RZ-HIST-00455,17,Chengalpattu,2026-03-22 15:16:00,INCREASING,2.1,78,GOOD,RAPID_ACCELERATION
RZ-HIST-00456,2,Coimbatore,2025-03-13 23:02:08,HIGH PREVENTIVE ATTENTION,6,88,GOOD,BASELINE_STABLE
RZ-HIST-00457,34,Nagapattinam,2025-08-18 02:10:37,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00458,32,Theni,2025-11-18 05:16:31,INCREASING,1.9,73,MODERATE,RAPID_ACCELERATION
RZ-HIST-00459,7,Erode,2024-11-02 13:27:05,WATCH,1.2,75,GOOD,RAPID_ACCELERATION
RZ-HIST-00460,19,Cuddalore,2026-07-24 20:46:38,LOW,0.8,62,MODERATE,RAPID_ACCELERATION
RZ-HIST-00461,21,Kallakurichi,2024-12-10 13:57:03,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00462,4,Salem,2025-02-21 16:41:18,INCREASING,2.4,82,GOOD,BASELINE_STABLE
RZ-HIST-00463,2,Coimbatore,2025-12-27 23:11:27,HIGH PREVENTIVE ATTENTION,6,88,GOOD,DECELERATING
RZ-HIST-00464,34,Nagapattinam,2026-06-05 19:50:55,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00465,23,Namakkal,2024-09-26 03:53:24,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00466,37,Tirupathur,2026-06-07 21:48:30,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00467,19,Cuddalore,2024-09-22 23:38:47,LOW,0.8,62,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00468,18,Tiruvallur,2025-11-28 16:58:12,INCREASING,2.3,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00469,37,Tirupathur,2026-01-05 04:58:21,WATCH,1.2,67,MODERATE,BASELINE_STABLE
RZ-HIST-00470,4,Salem,2025-10-17 05:00:32,INCREASING,2.4,82,GOOD,RAPID_ACCELERATION
RZ-HIST-00471,26,Ariyalur,2025-12-05 20:44:04,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00472,22,Dharmapuri,2025-05-10 13:17:15,WATCH,1.4,66,MODERATE,BASELINE_STABLE
RZ-HIST-00473,11,Dindigul,2025-11-01 11:46:23,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00474,32,Theni,2025-11-20 21:06:30,INCREASING,1.9,73,MODERATE,RAPID_ACCELERATION
RZ-HIST-00475,17,Chengalpattu,2025-07-22 23:28:28,INCREASING,2.1,78,GOOD,RAPID_ACCELERATION
RZ-HIST-00476,2,Coimbatore,2025-08-11 19:57:47,HIGH PREVENTIVE ATTENTION,6,88,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00477,16,Kancheepuram,2024-12-05 09:15:08,WATCH,1,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00478,18,Tiruvallur,2025-03-18 11:51:32,INCREASING,2.3,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00479,5,Tiruchirappalli,2026-01-26 12:40:49,WATCH,1.1,74,GOOD,DECELERATING
RZ-HIST-00480,6,Tirunelveli,2025-03-13 21:09:42,WATCH,1,72,MODERATE,RAPID_ACCELERATION
RZ-HIST-00481,29,Sivaganga,2026-05-04 01:54:00,LOW,0.6,59,LIMITED,RAPID_ACCELERATION
RZ-HIST-00482,9,Vellore,2024-11-12 01:20:12,INCREASING,2.2,76,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00483,26,Ariyalur,2026-01-04 00:48:10,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
RZ-HIST-00484,22,Dharmapuri,2024-11-19 02:01:28,WATCH,1.4,66,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00485,15,Tenkasi,2026-05-15 17:09:09,WATCH,2.3,68,LIMITED,DECELERATING
RZ-HIST-00486,28,Pudukkottai,2026-02-28 00:04:50,LOW,0.8,61,MODERATE,BASELINE_STABLE
RZ-HIST-00487,1,Chennai,2024-09-20 14:33:48,HIGH PREVENTIVE ATTENTION,3.5,84,GOOD,DECELERATING
RZ-HIST-00488,31,Virudhunagar,2025-06-09 13:26:42,WATCH,1,69,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00489,33,Thiruvarur,2024-10-29 10:28:36,LOW,0.5,56,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00490,36,Ranipet,2026-02-03 16:16:49,WATCH,1.6,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00491,14,Kanniyakumari,2025-04-15 14:09:13,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00492,5,Tiruchirappalli,2026-07-31 23:17:12,WATCH,1.1,74,GOOD,RAPID_ACCELERATION
RZ-HIST-00493,6,Tirunelveli,2025-03-16 08:58:38,WATCH,1,72,MODERATE,BASELINE_STABLE
RZ-HIST-00494,33,Thiruvarur,2024-12-20 14:33:22,LOW,0.5,56,LIMITED,RAPID_ACCELERATION
RZ-HIST-00495,38,Tiruvannamalai,2026-03-17 00:10:04,WATCH,1.1,70,GOOD,RAPID_ACCELERATION
RZ-HIST-00496,31,Virudhunagar,2025-06-01 16:00:24,WATCH,1,69,MODERATE,RAPID_ACCELERATION
RZ-HIST-00497,27,Perambalur,2026-05-14 19:03:58,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_STABLE
RZ-HIST-00498,21,Kallakurichi,2025-12-08 21:39:37,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00499,7,Erode,2025-12-13 16:42:24,WATCH,1.2,75,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00500,27,Perambalur,2025-07-31 10:08:23,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_STABLE
RZ-HIST-00501,36,Ranipet,2025-12-13 22:56:18,WATCH,1.6,72,GOOD,DECELERATING
RZ-HIST-00502,24,Nilgiris,2026-03-20 03:14:50,WATCH,1.8,74,MODERATE,BASELINE_STABLE
RZ-HIST-00503,8,Tiruppur,2026-08-17 17:08:30,INCREASING,2.8,80,GOOD,BASELINE_STABLE
RZ-HIST-00504,21,Kallakurichi,2024-12-18 05:59:59,LOW,0.6,58,LIMITED,RAPID_ACCELERATION
RZ-HIST-00505,2,Coimbatore,2026-01-26 04:10:32,HIGH PREVENTIVE ATTENTION,6,88,GOOD,BASELINE_STABLE
RZ-HIST-00506,22,Dharmapuri,2026-01-23 04:27:41,WATCH,1.4,66,MODERATE,BASELINE_STABLE
RZ-HIST-00507,4,Salem,2024-11-02 02:19:25,INCREASING,2.4,82,GOOD,DECELERATING
RZ-HIST-00508,12,Thanjavur,2026-03-22 15:06:18,LOW,0.7,64,MODERATE,BASELINE_STABLE
RZ-HIST-00509,26,Ariyalur,2025-06-18 18:30:03,INSUFFICIENT_DATA,0.3,42,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00510,20,Viluppuram,2026-05-12 20:06:28,WATCH,1,65,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00511,34,Nagapattinam,2025-08-23 17:04:15,WATCH,1.2,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00512,8,Tiruppur,2025-08-19 20:04:38,INCREASING,2.8,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00513,34,Nagapattinam,2025-12-30 18:54:43,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00514,36,Ranipet,2026-08-02 03:57:33,WATCH,1.6,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00515,17,Chengalpattu,2025-12-26 14:53:57,INCREASING,2.1,78,GOOD,DECELERATING
RZ-HIST-00516,9,Vellore,2025-06-15 22:52:56,INCREASING,2.2,76,GOOD,RAPID_ACCELERATION
RZ-HIST-00517,10,Krishnagiri,2026-06-13 22:27:33,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00518,13,Thoothukudi,2026-06-13 13:00:37,INCREASING,2.5,86,GOOD,RAPID_ACCELERATION
RZ-HIST-00519,19,Cuddalore,2025-10-10 04:01:04,LOW,0.8,62,MODERATE,BASELINE_STABLE
RZ-HIST-00520,17,Chengalpattu,2025-04-07 21:29:57,INCREASING,2.1,78,GOOD,RAPID_ACCELERATION
RZ-HIST-00521,32,Theni,2026-07-27 19:44:52,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00522,14,Kanniyakumari,2025-02-11 04:49:41,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00523,30,Ramanathapuram,2025-02-13 11:25:11,WATCH,1.5,71,MODERATE,BASELINE_STABLE
RZ-HIST-00524,5,Tiruchirappalli,2026-06-25 06:58:22,WATCH,1.1,74,GOOD,RAPID_ACCELERATION
RZ-HIST-00525,11,Dindigul,2026-07-23 04:27:35,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00526,35,Mayiladuthurai,2026-04-14 22:30:54,LOW,0.6,58,LIMITED,BASELINE_STABLE
RZ-HIST-00527,13,Thoothukudi,2025-01-12 11:31:52,INCREASING,2.5,86,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00528,4,Salem,2025-07-17 22:45:52,INCREASING,2.4,82,GOOD,DECELERATING
RZ-HIST-00529,20,Viluppuram,2026-04-25 17:30:32,WATCH,1,65,MODERATE,BASELINE_STABLE
RZ-HIST-00530,8,Tiruppur,2025-01-25 10:38:39,INCREASING,2.8,80,GOOD,BASELINE_STABLE
RZ-HIST-00531,32,Theni,2025-05-21 14:07:02,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00532,7,Erode,2026-06-22 07:02:02,WATCH,1.2,75,GOOD,RAPID_ACCELERATION
RZ-HIST-00533,5,Tiruchirappalli,2025-12-29 10:03:13,WATCH,1.1,74,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00534,26,Ariyalur,2026-04-25 17:02:05,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00535,14,Kanniyakumari,2025-09-04 20:48:02,WATCH,1.1,70,MODERATE,RAPID_ACCELERATION
RZ-HIST-00536,10,Krishnagiri,2024-09-25 15:18:01,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,DECELERATING
RZ-HIST-00537,38,Tiruvannamalai,2025-10-17 04:13:32,WATCH,1.1,70,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00538,13,Thoothukudi,2024-10-13 14:39:03,INCREASING,2.5,86,GOOD,RAPID_ACCELERATION
RZ-HIST-00539,2,Coimbatore,2025-05-10 06:47:15,HIGH PREVENTIVE ATTENTION,6,88,GOOD,DECELERATING
RZ-HIST-00540,28,Pudukkottai,2026-04-03 14:04:38,LOW,0.8,61,MODERATE,RAPID_ACCELERATION
RZ-HIST-00541,15,Tenkasi,2026-01-21 20:43:26,WATCH,2.3,68,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00542,36,Ranipet,2025-11-13 18:44:30,WATCH,1.6,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00543,20,Viluppuram,2025-12-19 16:57:42,WATCH,1,65,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00544,3,Madurai,2026-06-14 12:13:50,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00545,38,Tiruvannamalai,2025-05-15 01:22:28,WATCH,1.1,70,GOOD,BASELINE_STABLE
RZ-HIST-00546,21,Kallakurichi,2025-06-08 05:30:25,LOW,0.6,58,LIMITED,RAPID_ACCELERATION
RZ-HIST-00547,30,Ramanathapuram,2025-01-22 08:46:55,WATCH,1.5,71,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00548,30,Ramanathapuram,2026-05-11 20:08:10,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00549,7,Erode,2026-08-09 12:29:20,WATCH,1.2,75,GOOD,RAPID_ACCELERATION
RZ-HIST-00550,6,Tirunelveli,2025-12-21 08:29:43,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00551,38,Tiruvannamalai,2026-02-28 06:03:58,WATCH,1.1,70,GOOD,RAPID_ACCELERATION
RZ-HIST-00552,37,Tirupathur,2024-12-15 04:46:45,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00553,29,Sivaganga,2024-11-05 00:33:25,LOW,0.6,59,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00554,35,Mayiladuthurai,2024-12-13 08:23:57,LOW,0.6,58,LIMITED,RAPID_ACCELERATION
RZ-HIST-00555,7,Erode,2026-07-31 05:26:37,WATCH,1.2,75,GOOD,RAPID_ACCELERATION
RZ-HIST-00556,29,Sivaganga,2026-02-09 17:18:38,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00557,27,Perambalur,2025-09-05 14:08:27,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00558,33,Thiruvarur,2025-09-19 04:33:17,LOW,0.5,56,LIMITED,DECELERATING
RZ-HIST-00559,10,Krishnagiri,2026-01-01 23:15:42,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00560,33,Thiruvarur,2024-09-22 17:03:48,LOW,0.5,56,LIMITED,RAPID_ACCELERATION
RZ-HIST-00561,14,Kanniyakumari,2025-07-26 22:09:31,WATCH,1.1,70,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00562,13,Thoothukudi,2025-12-08 02:11:58,INCREASING,2.5,86,GOOD,BASELINE_STABLE
RZ-HIST-00563,35,Mayiladuthurai,2025-08-19 14:00:23,LOW,0.6,58,LIMITED,BASELINE_STABLE
RZ-HIST-00564,12,Thanjavur,2026-03-15 11:24:54,LOW,0.7,64,MODERATE,RAPID_ACCELERATION
RZ-HIST-00565,14,Kanniyakumari,2025-03-28 08:22:08,WATCH,1.1,70,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00566,15,Tenkasi,2026-06-16 22:08:08,WATCH,2.3,68,LIMITED,BASELINE_STABLE
RZ-HIST-00567,38,Tiruvannamalai,2026-08-11 14:09:35,WATCH,1.1,70,GOOD,RAPID_ACCELERATION
RZ-HIST-00568,30,Ramanathapuram,2026-05-02 15:53:24,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00569,17,Chengalpattu,2024-11-24 21:19:46,INCREASING,2.1,78,GOOD,RAPID_ACCELERATION
RZ-HIST-00570,21,Kallakurichi,2026-07-29 03:42:32,LOW,0.6,58,LIMITED,RAPID_ACCELERATION
RZ-HIST-00571,11,Dindigul,2024-11-18 00:13:18,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00572,27,Perambalur,2026-02-27 02:06:04,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_STABLE
RZ-HIST-00573,32,Theni,2025-06-25 16:50:52,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00574,6,Tirunelveli,2026-03-17 12:09:59,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00575,24,Nilgiris,2026-02-24 21:41:41,WATCH,1.8,74,MODERATE,RAPID_ACCELERATION
RZ-HIST-00576,34,Nagapattinam,2024-10-20 16:19:55,WATCH,1.2,68,MODERATE,BASELINE_STABLE
RZ-HIST-00577,26,Ariyalur,2026-03-05 12:52:34,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00578,31,Virudhunagar,2024-12-11 05:42:31,WATCH,1,69,MODERATE,BASELINE_STABLE
RZ-HIST-00579,30,Ramanathapuram,2025-05-29 16:17:11,WATCH,1.5,71,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00580,19,Cuddalore,2026-07-20 04:35:04,LOW,0.8,62,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00581,26,Ariyalur,2026-02-02 12:51:02,INSUFFICIENT_DATA,0.3,42,LIMITED,RAPID_ACCELERATION
RZ-HIST-00582,18,Tiruvallur,2025-02-13 13:41:51,INCREASING,2.3,80,GOOD,DECELERATING
RZ-HIST-00583,7,Erode,2025-12-01 06:26:27,WATCH,1.2,75,GOOD,RAPID_ACCELERATION
RZ-HIST-00584,21,Kallakurichi,2026-08-12 22:18:08,LOW,0.6,58,LIMITED,BASELINE_STABLE
RZ-HIST-00585,25,Karur,2024-10-19 19:29:07,LOW,0.7,60,MODERATE,RAPID_ACCELERATION
RZ-HIST-00586,28,Pudukkottai,2024-10-01 16:09:56,LOW,0.8,61,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00587,20,Viluppuram,2025-06-19 04:28:39,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00588,36,Ranipet,2025-10-24 14:07:33,WATCH,1.6,72,GOOD,RAPID_ACCELERATION
RZ-HIST-00589,8,Tiruppur,2024-12-10 22:13:58,INCREASING,2.8,80,GOOD,BASELINE_STABLE
RZ-HIST-00590,27,Perambalur,2024-09-28 09:24:56,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_STABLE
RZ-HIST-00591,38,Tiruvannamalai,2025-01-05 18:16:22,WATCH,1.1,70,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00592,27,Perambalur,2026-05-31 19:29:58,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00593,13,Thoothukudi,2025-06-03 21:10:55,INCREASING,2.5,86,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00594,29,Sivaganga,2024-12-08 04:49:54,LOW,0.6,59,LIMITED,BASELINE_STABLE
RZ-HIST-00595,18,Tiruvallur,2025-05-27 21:02:49,INCREASING,2.3,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00596,14,Kanniyakumari,2025-04-11 16:33:29,WATCH,1.1,70,MODERATE,BASELINE_STABLE
RZ-HIST-00597,26,Ariyalur,2025-11-20 17:50:17,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
RZ-HIST-00598,11,Dindigul,2025-03-14 14:00:22,WATCH,0.9,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00599,6,Tirunelveli,2025-06-16 04:00:31,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00600,9,Vellore,2026-08-09 14:30:31,INCREASING,2.2,76,GOOD,RAPID_ACCELERATION
RZ-HIST-00601,20,Viluppuram,2026-03-05 02:07:44,WATCH,1,65,MODERATE,RAPID_ACCELERATION
RZ-HIST-00602,33,Thiruvarur,2026-02-27 04:32:04,LOW,0.5,56,LIMITED,DECELERATING
RZ-HIST-00603,26,Ariyalur,2025-07-26 06:04:27,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00604,33,Thiruvarur,2025-10-04 18:23:28,LOW,0.5,56,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00605,17,Chengalpattu,2025-03-27 22:12:15,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00606,25,Karur,2025-08-01 22:01:46,LOW,0.7,60,MODERATE,DECELERATING
RZ-HIST-00607,8,Tiruppur,2025-10-02 16:15:18,INCREASING,2.8,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00608,17,Chengalpattu,2025-10-13 15:48:57,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00609,7,Erode,2025-10-25 11:25:06,WATCH,1.2,75,GOOD,BASELINE_STABLE
RZ-HIST-00610,10,Krishnagiri,2025-03-08 22:05:03,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,BASELINE_STABLE
RZ-HIST-00611,37,Tirupathur,2026-02-03 21:49:18,WATCH,1.2,67,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00612,10,Krishnagiri,2025-10-15 14:15:31,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,DECELERATING
RZ-HIST-00613,5,Tiruchirappalli,2026-03-31 23:24:14,WATCH,1.1,74,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00614,26,Ariyalur,2025-05-27 16:45:48,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
RZ-HIST-00615,1,Chennai,2026-02-07 09:08:48,HIGH PREVENTIVE ATTENTION,3.5,84,GOOD,BASELINE_STABLE
RZ-HIST-00616,9,Vellore,2024-12-27 18:29:51,INCREASING,2.2,76,GOOD,DECELERATING
RZ-HIST-00617,7,Erode,2025-02-21 16:55:37,WATCH,1.2,75,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00618,5,Tiruchirappalli,2026-04-05 15:38:13,WATCH,1.1,74,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00619,3,Madurai,2026-05-31 13:08:24,INCREASING,2.1,78,GOOD,BASELINE_STABLE
RZ-HIST-00620,9,Vellore,2025-04-18 08:48:20,INCREASING,2.2,76,GOOD,DECELERATING
RZ-HIST-00621,8,Tiruppur,2025-01-28 01:07:33,INCREASING,2.8,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00622,16,Kancheepuram,2025-04-29 03:58:04,WATCH,1,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00623,33,Thiruvarur,2025-06-03 06:50:16,LOW,0.5,56,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00624,27,Perambalur,2025-05-22 12:31:15,INSUFFICIENT_DATA,0.4,44,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00625,27,Perambalur,2025-11-15 13:41:07,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_STABLE
RZ-HIST-00626,29,Sivaganga,2026-06-03 05:27:12,LOW,0.6,59,LIMITED,BASELINE_STABLE
RZ-HIST-00627,4,Salem,2026-03-20 08:23:54,INCREASING,2.4,82,GOOD,DECELERATING
RZ-HIST-00628,3,Madurai,2025-11-24 04:24:48,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00629,4,Salem,2024-11-26 19:52:18,INCREASING,2.4,82,GOOD,BASELINE_STABLE
RZ-HIST-00630,23,Namakkal,2025-12-02 02:37:51,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00631,18,Tiruvallur,2025-06-13 16:08:18,INCREASING,2.3,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00632,36,Ranipet,2025-03-19 06:54:02,WATCH,1.6,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00633,26,Ariyalur,2026-03-22 09:15:19,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
RZ-HIST-00634,14,Kanniyakumari,2024-12-29 02:19:30,WATCH,1.1,70,MODERATE,BASELINE_STABLE
RZ-HIST-00635,23,Namakkal,2025-08-09 02:50:34,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00636,34,Nagapattinam,2024-12-31 21:02:31,WATCH,1.2,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00637,2,Coimbatore,2024-10-04 03:35:15,HIGH PREVENTIVE ATTENTION,6,88,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00638,2,Coimbatore,2025-03-05 13:04:12,HIGH PREVENTIVE ATTENTION,6,88,GOOD,DECELERATING
RZ-HIST-00639,15,Tenkasi,2025-11-04 14:25:27,WATCH,2.3,68,LIMITED,BASELINE_STABLE
RZ-HIST-00640,2,Coimbatore,2025-07-20 18:09:31,HIGH PREVENTIVE ATTENTION,6,88,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00641,1,Chennai,2026-04-12 14:43:29,HIGH PREVENTIVE ATTENTION,3.5,84,GOOD,BASELINE_STABLE
RZ-HIST-00642,36,Ranipet,2026-03-03 17:33:18,WATCH,1.6,72,GOOD,RAPID_ACCELERATION
RZ-HIST-00643,16,Kancheepuram,2025-09-01 21:57:11,WATCH,1,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00644,28,Pudukkottai,2024-12-14 06:29:29,LOW,0.8,61,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00645,29,Sivaganga,2026-05-02 12:49:37,LOW,0.6,59,LIMITED,RAPID_ACCELERATION
RZ-HIST-00646,28,Pudukkottai,2025-01-29 22:21:17,LOW,0.8,61,MODERATE,DECELERATING
RZ-HIST-00647,9,Vellore,2026-07-27 05:16:11,INCREASING,2.2,76,GOOD,RAPID_ACCELERATION
RZ-HIST-00648,33,Thiruvarur,2024-12-03 08:11:27,LOW,0.5,56,LIMITED,DECELERATING
RZ-HIST-00649,3,Madurai,2025-10-20 11:53:04,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00650,7,Erode,2024-11-17 12:24:54,WATCH,1.2,75,GOOD,DECELERATING
RZ-HIST-00651,35,Mayiladuthurai,2026-04-22 07:39:25,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00652,15,Tenkasi,2025-08-21 21:18:21,WATCH,2.3,68,LIMITED,DECELERATING
RZ-HIST-00653,24,Nilgiris,2025-06-07 19:39:19,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00654,22,Dharmapuri,2026-07-11 17:23:32,WATCH,1.4,66,MODERATE,BASELINE_STABLE
RZ-HIST-00655,26,Ariyalur,2025-05-10 04:58:24,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
