forecast_id,district_id,district_name,generated_at,forecast_horizon,forecast_risk_level,forecast_confidence,primary_factor,model_version,safeguard_disclaimer
FC-HIST-00562,5,Tiruchirappalli,2025-08-17 06:10:20,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00563,31,Virudhunagar,2024-11-15 17:57:57,90_DAY_PREVENTIVE_ATTENTION,WATCH,69,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00564,15,Tenkasi,2025-07-21 02:52:55,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00565,27,Perambalur,2024-09-24 10:58:46,90_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,44,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00566,15,Tenkasi,2025-01-05 12:54:43,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00567,19,Cuddalore,2025-06-21 19:04:08,90_DAY_PREVENTIVE_ATTENTION,LOW,62,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00568,33,Thiruvarur,2025-10-31 08:15:28,30_DAY_PREVENTIVE_ATTENTION,LOW,56,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00569,9,Vellore,2025-03-18 18:45:56,90_DAY_PREVENTIVE_ATTENTION,INCREASING,76,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00570,32,Theni,2025-11-27 13:46:29,90_DAY_PREVENTIVE_ATTENTION,INCREASING,73,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00571,37,Tirupathur,2025-05-19 22:22:33,90_DAY_PREVENTIVE_ATTENTION,WATCH,67,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00572,32,Theni,2025-02-15 17:44:09,90_DAY_PREVENTIVE_ATTENTION,INCREASING,73,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00573,8,Tiruppur,2026-08-18 12:03:55,90_DAY_PREVENTIVE_ATTENTION,INCREASING,80,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00574,25,Karur,2026-08-08 10:34:06,90_DAY_PREVENTIVE_ATTENTION,LOW,60,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00575,21,Kallakurichi,2025-05-07 03:49:19,30_DAY_PREVENTIVE_ATTENTION,LOW,58,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00576,22,Dharmapuri,2026-05-15 07:48:32,90_DAY_PREVENTIVE_ATTENTION,WATCH,66,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00577,27,Perambalur,2026-07-26 09:44:30,30_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,44,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00578,4,Salem,2025-02-03 21:00:54,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00579,24,Nilgiris,2026-07-06 11:21:10,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00580,7,Erode,2025-06-29 15:58:23,30_DAY_PREVENTIVE_ATTENTION,WATCH,75,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00581,12,Thanjavur,2026-02-04 16:18:51,30_DAY_PREVENTIVE_ATTENTION,LOW,64,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00582,29,Sivaganga,2025-08-10 21:26:36,90_DAY_PREVENTIVE_ATTENTION,LOW,59,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00583,6,Tirunelveli,2026-07-29 12:29:23,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00584,27,Perambalur,2026-06-18 02:54:45,90_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,44,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00585,17,Chengalpattu,2026-06-03 07:32:51,90_DAY_PREVENTIVE_ATTENTION,INCREASING,78,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00586,38,Tiruvannamalai,2024-10-21 16:59:01,30_DAY_PREVENTIVE_ATTENTION,WATCH,70,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00587,26,Ariyalur,2026-07-19 07:50:00,30_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,42,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00588,34,Nagapattinam,2024-12-02 10:25:07,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00589,1,Chennai,2025-10-27 11:35:06,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00590,24,Nilgiris,2026-03-03 19:33:17,30_DAY_PREVENTIVE_ATTENTION,WATCH,74,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00591,23,Namakkal,2026-02-26 16:35:03,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00592,12,Thanjavur,2026-02-28 12:33:06,90_DAY_PREVENTIVE_ATTENTION,LOW,64,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00593,19,Cuddalore,2025-09-20 02:06:56,30_DAY_PREVENTIVE_ATTENTION,LOW,62,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00594,35,Mayiladuthurai,2026-06-04 01:42:46,90_DAY_PREVENTIVE_ATTENTION,LOW,58,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00595,33,Thiruvarur,2024-10-03 23:13:07,90_DAY_PREVENTIVE_ATTENTION,LOW,56,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00596,27,Perambalur,2025-01-24 05:54:41,90_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,44,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00597,17,Chengalpattu,2026-07-26 06:17:21,90_DAY_PREVENTIVE_ATTENTION,INCREASING,78,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00598,12,Thanjavur,2025-07-24 09:46:56,90_DAY_PREVENTIVE_ATTENTION,LOW,64,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00599,30,Ramanathapuram,2025-09-05 21:18:57,90_DAY_PREVENTIVE_ATTENTION,WATCH,71,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00600,19,Cuddalore,2026-03-18 20:18:41,90_DAY_PREVENTIVE_ATTENTION,LOW,62,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00601,26,Ariyalur,2026-02-23 08:21:19,30_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,42,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00602,30,Ramanathapuram,2025-02-03 21:49:26,90_DAY_PREVENTIVE_ATTENTION,WATCH,71,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00603,17,Chengalpattu,2025-11-15 00:19:18,30_DAY_PREVENTIVE_ATTENTION,INCREASING,78,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00604,2,Coimbatore,2025-01-01 00:01:44,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,88,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00605,11,Dindigul,2025-02-21 21:34:56,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00606,4,Salem,2025-09-17 05:43:38,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00607,30,Ramanathapuram,2025-05-23 16:24:13,90_DAY_PREVENTIVE_ATTENTION,WATCH,71,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00608,13,Thoothukudi,2025-10-13 23:04:03,30_DAY_PREVENTIVE_ATTENTION,INCREASING,86,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00609,38,Tiruvannamalai,2024-10-05 18:56:01,30_DAY_PREVENTIVE_ATTENTION,WATCH,70,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00610,38,Tiruvannamalai,2025-10-23 23:40:39,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00611,2,Coimbatore,2026-04-25 01:56:03,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,88,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00612,14,Kanniyakumari,2025-07-29 07:13:09,30_DAY_PREVENTIVE_ATTENTION,WATCH,70,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00613,17,Chengalpattu,2026-07-13 16:08:53,30_DAY_PREVENTIVE_ATTENTION,INCREASING,78,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00614,33,Thiruvarur,2024-12-20 05:32:51,30_DAY_PREVENTIVE_ATTENTION,LOW,56,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00615,23,Namakkal,2026-07-28 00:59:18,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00616,9,Vellore,2026-05-22 08:33:48,30_DAY_PREVENTIVE_ATTENTION,INCREASING,76,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00617,27,Perambalur,2025-08-31 03:38:47,30_DAY_PREVENTIVE_ATTENTION,INSUFFICIENT_DATA,44,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00618,30,Ramanathapuram,2026-05-18 06:44:07,30_DAY_PREVENTIVE_ATTENTION,WATCH,71,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00619,32,Theni,2025-11-10 22:49:01,90_DAY_PREVENTIVE_ATTENTION,INCREASING,73,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00620,30,Ramanathapuram,2025-04-28 16:40:30,30_DAY_PREVENTIVE_ATTENTION,WATCH,71,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00621,9,Vellore,2025-03-22 01:49:51,90_DAY_PREVENTIVE_ATTENTION,INCREASING,76,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00622,35,Mayiladuthurai,2025-07-12 12:55:05,30_DAY_PREVENTIVE_ATTENTION,LOW,58,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00623,23,Namakkal,2025-02-17 04:31:23,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00624,5,Tiruchirappalli,2026-07-20 02:21:20,30_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00625,11,Dindigul,2024-11-10 20:18:31,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00626,24,Nilgiris,2026-01-04 19:33:48,90_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00627,29,Sivaganga,2024-11-08 20:13:54,30_DAY_PREVENTIVE_ATTENTION,LOW,59,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00628,4,Salem,2024-11-28 07:41:23,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00629,9,Vellore,2025-06-11 15:12:16,30_DAY_PREVENTIVE_ATTENTION,INCREASING,76,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00630,16,Kancheepuram,2026-08-17 17:58:19,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00631,4,Salem,2025-07-23 12:00:54,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00632,6,Tirunelveli,2025-02-20 20:17:52,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00633,1,Chennai,2025-02-24 06:22:09,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00634,37,Tirupathur,2026-05-23 01:54:34,30_DAY_PREVENTIVE_ATTENTION,WATCH,67,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00635,14,Kanniyakumari,2026-04-27 17:56:07,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00636,15,Tenkasi,2025-01-31 15:21:30,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00637,36,Ranipet,2026-01-11 17:12:40,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00638,24,Nilgiris,2025-04-27 08:30:10,30_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00639,35,Mayiladuthurai,2025-07-04 09:25:46,90_DAY_PREVENTIVE_ATTENTION,LOW,58,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00640,22,Dharmapuri,2024-10-09 07:01:18,30_DAY_PREVENTIVE_ATTENTION,WATCH,66,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00641,11,Dindigul,2025-10-07 09:43:44,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00642,14,Kanniyakumari,2025-08-07 13:37:17,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00643,9,Vellore,2025-09-09 14:50:23,30_DAY_PREVENTIVE_ATTENTION,INCREASING,76,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00644,21,Kallakurichi,2024-10-14 05:07:42,30_DAY_PREVENTIVE_ATTENTION,LOW,58,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00645,6,Tirunelveli,2025-04-26 07:10:39,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00646,24,Nilgiris,2026-04-04 14:55:22,30_DAY_PREVENTIVE_ATTENTION,WATCH,74,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00647,28,Pudukkottai,2026-06-22 18:45:09,90_DAY_PREVENTIVE_ATTENTION,LOW,61,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00648,12,Thanjavur,2026-03-15 13:55:24,90_DAY_PREVENTIVE_ATTENTION,LOW,64,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00649,24,Nilgiris,2026-05-26 09:33:56,30_DAY_PREVENTIVE_ATTENTION,WATCH,74,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00650,9,Vellore,2025-06-01 06:31:27,30_DAY_PREVENTIVE_ATTENTION,INCREASING,76,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00651,2,Coimbatore,2026-01-16 06:18:27,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,88,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00652,38,Tiruvannamalai,2024-10-12 18:06:38,30_DAY_PREVENTIVE_ATTENTION,WATCH,70,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00653,9,Vellore,2025-04-15 22:03:49,30_DAY_PREVENTIVE_ATTENTION,INCREASING,76,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00654,22,Dharmapuri,2024-12-27 09:43:11,90_DAY_PREVENTIVE_ATTENTION,WATCH,66,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00655,6,Tirunelveli,2025-06-18 22:00:02,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00656,31,Virudhunagar,2025-01-14 13:28:45,90_DAY_PREVENTIVE_ATTENTION,WATCH,69,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00657,11,Dindigul,2026-01-12 02:04:05,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00658,10,Krishnagiri,2026-04-27 05:35:06,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00659,32,Theni,2024-10-17 18:24:34,90_DAY_PREVENTIVE_ATTENTION,INCREASING,73,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00660,34,Nagapattinam,2026-02-03 03:33:59,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00661,24,Nilgiris,2025-03-20 06:51:09,30_DAY_PREVENTIVE_ATTENTION,WATCH,74,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00662,25,Karur,2026-07-26 18:02:23,90_DAY_PREVENTIVE_ATTENTION,LOW,60,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00663,23,Namakkal,2024-11-04 08:55:51,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_CLUSTER_EXPANSION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00664,8,Tiruppur,2025-12-23 13:38:52,30_DAY_PREVENTIVE_ATTENTION,INCREASING,80,HIGHWAY_CHECKPOST_VELOCITY_BURST,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
FC-HIST-00665,1,Chennai,2025-06-20 12:44:25,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,HISTORICAL_SEASONAL_SURGE,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention indicator only; does not establish criminal activity.
