fir_id,district_id,district_name,police_station_code,fir_date,offense_section,category_id,category_name,quantity_classification,investigation_status
FIR-KRI-2026-0239,10,Krishnagiri,PS-KRI-B4,2025-08-19 07:29:13,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0240,33,Thiruvarur,PS-THI-B4,2024-10-15 20:09:09,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0241,38,Tiruvannamalai,PS-TIR-B2,2024-09-30 19:27:14,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0242,37,Tirupathur,PS-TIR-B1,2026-01-15 19:53:02,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-KRI-2026-0243,10,Krishnagiri,PS-KRI-B1,2026-05-03 17:20:01,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-KAR-2026-0244,25,Karur,PS-KAR-B2,2024-12-16 13:26:53,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-KAL-2026-0245,21,Kallakurichi,PS-KAL-B4,2026-03-28 01:55:31,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0246,37,Tirupathur,PS-TIR-B4,2026-01-28 07:26:22,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-NAG-2026-0247,34,Nagapattinam,PS-NAG-B1,2026-06-04 14:23:40,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VIR-2026-0248,31,Virudhunagar,PS-VIR-B4,2024-10-14 04:39:41,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-ERO-2026-0249,7,Erode,PS-ERO-B2,2026-05-24 20:26:08,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-KAL-2026-0250,21,Kallakurichi,PS-KAL-B4,2024-09-27 15:09:43,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-VIR-2026-0251,31,Virudhunagar,PS-VIR-B3,2025-01-19 21:20:08,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-MAY-2026-0252,35,Mayiladuthurai,PS-MAY-B4,2025-10-26 05:26:10,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0253,18,Tiruvallur,PS-TIR-B2,2025-03-16 03:06:13,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0254,38,Tiruvannamalai,PS-TIR-B3,2026-05-24 04:05:25,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-KAL-2026-0255,21,Kallakurichi,PS-KAL-B4,2025-01-10 00:21:33,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-MAY-2026-0256,35,Mayiladuthurai,PS-MAY-B2,2024-10-06 07:58:35,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0257,8,Tiruppur,PS-TIR-B2,2026-04-02 14:49:53,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-MAD-2026-0258,3,Madurai,PS-MAD-B2,2026-03-12 07:09:31,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0259,33,Thiruvarur,PS-THI-B1,2025-10-29 20:39:45,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-DIN-2026-0260,11,Dindigul,PS-DIN-B4,2026-02-17 18:07:35,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-MAY-2026-0261,35,Mayiladuthurai,PS-MAY-B4,2025-05-11 03:06:34,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-THE-2026-0262,32,Theni,PS-THE-B4,2025-04-18 21:27:12,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-RAM-2026-0263,30,Ramanathapuram,PS-RAM-B4,2026-02-23 16:23:05,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0264,6,Tirunelveli,PS-TIR-B1,2025-04-27 18:31:41,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-NAG-2026-0265,34,Nagapattinam,PS-NAG-B4,2026-05-25 02:19:02,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-VEL-2026-0266,9,Vellore,PS-VEL-B2,2026-06-23 06:26:01,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0267,37,Tirupathur,PS-TIR-B3,2026-02-27 04:06:54,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0268,5,Tiruchirappalli,PS-TIR-B1,2025-11-27 15:50:14,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-CHE-2026-0269,1,Chennai,PS-CHE-B4,2025-08-03 21:48:38,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-ARI-2026-0270,26,Ariyalur,PS-ARI-B4,2025-08-15 09:34:30,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,PENDING_TRIAL
FIR-CUD-2026-0271,19,Cuddalore,PS-CUD-B4,2025-06-30 16:50:32,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-MAD-2026-0272,3,Madurai,PS-MAD-B2,2025-12-27 21:21:34,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0273,18,Tiruvallur,PS-TIR-B1,2025-10-29 04:07:33,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-KAL-2026-0274,21,Kallakurichi,PS-KAL-B2,2025-12-07 10:43:19,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-ARI-2026-0275,26,Ariyalur,PS-ARI-B4,2024-12-13 08:54:25,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TEN-2026-0276,15,Tenkasi,PS-TEN-B1,2026-06-27 17:19:22,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-VIR-2026-0277,31,Virudhunagar,PS-VIR-B4,2025-08-28 16:38:10,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-THO-2026-0278,13,Thoothukudi,PS-THO-B3,2026-08-03 01:32:19,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-THA-2026-0279,12,Thanjavur,PS-THA-B2,2025-02-28 01:32:23,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-MAD-2026-0280,3,Madurai,PS-MAD-B4,2025-09-15 01:51:04,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-ERO-2026-0281,7,Erode,PS-ERO-B4,2026-03-08 05:41:55,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-NAM-2026-0282,23,Namakkal,PS-NAM-B4,2026-06-25 11:35:24,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-NAM-2026-0283,23,Namakkal,PS-NAM-B3,2025-08-18 05:58:25,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-VIR-2026-0284,31,Virudhunagar,PS-VIR-B1,2024-10-14 21:48:02,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-DHA-2026-0285,22,Dharmapuri,PS-DHA-B3,2026-01-09 14:53:35,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-NAG-2026-0286,34,Nagapattinam,PS-NAG-B2,2024-10-18 21:13:22,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-DHA-2026-0287,22,Dharmapuri,PS-DHA-B4,2026-05-11 19:08:50,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-VIL-2026-0288,20,Viluppuram,PS-VIL-B4,2026-02-17 04:56:39,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0289,5,Tiruchirappalli,PS-TIR-B1,2025-09-26 22:19:02,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-SIV-2026-0290,29,Sivaganga,PS-SIV-B3,2025-04-19 04:29:21,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-THE-2026-0291,32,Theni,PS-THE-B3,2025-10-29 00:23:30,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-NAM-2026-0292,23,Namakkal,PS-NAM-B3,2025-06-05 19:01:37,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0293,37,Tirupathur,PS-TIR-B3,2026-01-06 10:01:58,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-SAL-2026-0294,4,Salem,PS-SAL-B4,2025-01-08 08:11:59,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0295,38,Tiruvannamalai,PS-TIR-B4,2026-03-17 02:24:22,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-THO-2026-0296,13,Thoothukudi,PS-THO-B1,2026-05-22 01:03:31,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-DIN-2026-0297,11,Dindigul,PS-DIN-B1,2026-04-04 16:13:33,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-VIR-2026-0298,31,Virudhunagar,PS-VIR-B3,2025-02-27 02:02:45,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-RAM-2026-0299,30,Ramanathapuram,PS-RAM-B2,2026-01-27 08:04:40,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-VEL-2026-0300,9,Vellore,PS-VEL-B2,2026-02-06 15:22:31,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0301,5,Tiruchirappalli,PS-TIR-B4,2024-09-30 03:49:00,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-NAM-2026-0302,23,Namakkal,PS-NAM-B2,2025-01-16 04:21:00,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0303,18,Tiruvallur,PS-TIR-B1,2026-05-17 00:53:28,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-VIR-2026-0304,31,Virudhunagar,PS-VIR-B1,2024-11-30 19:32:00,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-ARI-2026-0305,26,Ariyalur,PS-ARI-B1,2025-03-21 13:52:12,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0306,8,Tiruppur,PS-TIR-B2,2025-10-18 11:25:36,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0307,17,Chengalpattu,PS-CHE-B4,2026-07-18 06:48:21,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-THO-2026-0308,13,Thoothukudi,PS-THO-B3,2025-09-07 08:52:00,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0309,17,Chengalpattu,PS-CHE-B1,2024-12-17 18:36:01,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-THE-2026-0310,32,Theni,PS-THE-B3,2026-06-15 23:38:51,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-THA-2026-0311,12,Thanjavur,PS-THA-B2,2026-01-14 08:12:55,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-THA-2026-0312,12,Thanjavur,PS-THA-B2,2025-09-18 03:10:27,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-KAN-2026-0313,14,Kanniyakumari,PS-KAN-B2,2025-12-20 22:20:24,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0314,6,Tirunelveli,PS-TIR-B3,2026-05-31 20:19:30,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THE-2026-0315,32,Theni,PS-THE-B4,2026-06-03 11:02:52,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0316,33,Thiruvarur,PS-THI-B1,2024-11-23 16:27:57,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-VEL-2026-0317,9,Vellore,PS-VEL-B1,2024-12-06 06:35:00,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-DIN-2026-0318,11,Dindigul,PS-DIN-B4,2026-05-31 03:37:11,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0319,38,Tiruvannamalai,PS-TIR-B1,2025-11-07 19:58:14,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0320,8,Tiruppur,PS-TIR-B3,2025-12-01 02:48:11,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-KAN-2026-0321,16,Kancheepuram,PS-KAN-B4,2024-10-26 04:17:48,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-DIN-2026-0322,11,Dindigul,PS-DIN-B4,2025-11-25 19:23:23,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-ARI-2026-0323,26,Ariyalur,PS-ARI-B2,2025-02-27 10:48:45,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,PENDING_TRIAL
FIR-ARI-2026-0324,26,Ariyalur,PS-ARI-B4,2025-11-04 02:30:16,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-KAN-2026-0325,14,Kanniyakumari,PS-KAN-B4,2025-06-13 03:21:26,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0326,33,Thiruvarur,PS-THI-B2,2025-10-17 13:11:58,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VIR-2026-0327,31,Virudhunagar,PS-VIR-B1,2025-01-21 20:19:56,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-SAL-2026-0328,4,Salem,PS-SAL-B3,2024-12-16 21:21:23,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-VIL-2026-0329,20,Viluppuram,PS-VIL-B3,2026-07-27 19:25:45,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0330,33,Thiruvarur,PS-THI-B3,2026-02-10 06:48:01,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-KRI-2026-0331,10,Krishnagiri,PS-KRI-B4,2024-11-03 01:27:12,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-VEL-2026-0332,9,Vellore,PS-VEL-B4,2025-04-07 03:24:38,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-MAY-2026-0333,35,Mayiladuthurai,PS-MAY-B1,2025-06-14 09:33:52,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0334,37,Tirupathur,PS-TIR-B3,2026-08-10 09:11:09,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-PUD-2026-0335,28,Pudukkottai,PS-PUD-B4,2025-01-17 17:16:10,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-KRI-2026-0336,10,Krishnagiri,PS-KRI-B4,2025-01-28 14:28:55,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-KAR-2026-0337,25,Karur,PS-KAR-B3,2026-02-08 21:28:43,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-KRI-2026-0338,10,Krishnagiri,PS-KRI-B4,2026-06-05 00:37:41,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-VIL-2026-0339,20,Viluppuram,PS-VIL-B3,2025-06-11 18:06:29,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0340,1,Chennai,PS-CHE-B1,2025-02-08 01:46:04,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-TEN-2026-0341,15,Tenkasi,PS-TEN-B2,2025-02-11 08:55:19,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-MAD-2026-0342,3,Madurai,PS-MAD-B4,2026-01-01 08:20:54,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0343,37,Tirupathur,PS-TIR-B1,2025-08-10 21:29:40,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0344,8,Tiruppur,PS-TIR-B1,2025-02-15 08:55:44,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0345,5,Tiruchirappalli,PS-TIR-B4,2024-12-11 05:33:35,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,PENDING_TRIAL
FIR-KRI-2026-0346,10,Krishnagiri,PS-KRI-B1,2025-12-17 22:37:13,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-DIN-2026-0347,11,Dindigul,PS-DIN-B2,2025-10-11 08:06:38,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0348,5,Tiruchirappalli,PS-TIR-B3,2026-02-02 14:06:05,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-NIL-2026-0349,24,Nilgiris,PS-NIL-B4,2025-10-25 04:21:36,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-NIL-2026-0350,24,Nilgiris,PS-NIL-B1,2026-04-05 00:20:51,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THA-2026-0351,12,Thanjavur,PS-THA-B4,2024-10-24 23:20:49,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-MAY-2026-0352,35,Mayiladuthurai,PS-MAY-B2,2025-11-12 03:20:44,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-DIN-2026-0353,11,Dindigul,PS-DIN-B1,2025-11-15 02:28:21,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-PUD-2026-0354,28,Pudukkottai,PS-PUD-B3,2025-07-04 03:47:06,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0355,38,Tiruvannamalai,PS-TIR-B4,2025-04-22 12:20:06,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0356,8,Tiruppur,PS-TIR-B1,2024-10-13 20:49:50,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,PENDING_TRIAL
