health_signal_id,district_id,district_name,reported_date,facility_type,aggregate_signal_type,category_id,category_name,aggregate_count
HLT-2026-00291,22,Dharmapuri,2025-01-04 19:48:32,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,6
HLT-2026-00292,10,Krishnagiri,2026-02-17 15:08:04,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,6
HLT-2026-00293,4,Salem,2026-02-25 08:18:09,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00294,36,Ranipet,2024-11-23 15:36:31,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,20
HLT-2026-00295,30,Ramanathapuram,2026-08-13 16:03:19,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,8
HLT-2026-00296,18,Tiruvallur,2024-10-26 09:44:09,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,13
HLT-2026-00297,25,Karur,2025-05-30 06:31:04,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,8
HLT-2026-00298,26,Ariyalur,2024-11-19 03:09:40,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,14
HLT-2026-00299,23,Namakkal,2025-01-14 05:19:22,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,11
HLT-2026-00300,9,Vellore,2026-05-08 00:17:30,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,8
HLT-2026-00301,34,Nagapattinam,2025-09-09 20:45:50,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,6
HLT-2026-00302,3,Madurai,2025-09-20 10:13:50,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,2
HLT-2026-00303,19,Cuddalore,2025-02-11 23:18:04,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,9
HLT-2026-00304,23,Namakkal,2025-08-22 23:57:22,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,21
HLT-2026-00305,36,Ranipet,2025-02-08 09:20:53,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,11
HLT-2026-00306,26,Ariyalur,2025-05-28 11:23:25,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,22
HLT-2026-00307,34,Nagapattinam,2025-04-29 19:26:18,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,5
HLT-2026-00308,32,Theni,2026-03-07 01:11:23,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,11
HLT-2026-00309,3,Madurai,2026-06-16 00:07:34,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,19
HLT-2026-00310,21,Kallakurichi,2026-02-21 11:31:25,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,4
HLT-2026-00311,30,Ramanathapuram,2026-03-07 10:51:10,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,14
HLT-2026-00312,37,Tirupathur,2025-04-05 16:57:44,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,4
HLT-2026-00313,38,Tiruvannamalai,2026-01-07 14:19:22,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,19
HLT-2026-00314,30,Ramanathapuram,2025-04-21 20:42:46,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00315,11,Dindigul,2025-06-14 01:39:52,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,8
HLT-2026-00316,7,Erode,2025-08-02 22:33:12,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,7
HLT-2026-00317,17,Chengalpattu,2026-05-17 20:29:01,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,14
HLT-2026-00318,3,Madurai,2025-09-02 09:51:50,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,14
HLT-2026-00319,38,Tiruvannamalai,2025-06-15 20:59:24,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,15
HLT-2026-00320,2,Coimbatore,2024-11-14 08:05:45,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,11
HLT-2026-00321,38,Tiruvannamalai,2026-08-01 21:42:22,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,7
HLT-2026-00322,18,Tiruvallur,2024-11-18 19:04:08,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,2
HLT-2026-00323,15,Tenkasi,2026-02-23 17:35:48,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,2
HLT-2026-00324,32,Theni,2024-10-07 21:16:58,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,14
HLT-2026-00325,3,Madurai,2026-03-10 05:58:52,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,6
HLT-2026-00326,1,Chennai,2025-01-04 20:41:37,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,17
HLT-2026-00327,1,Chennai,2025-01-14 04:11:14,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,17
HLT-2026-00328,3,Madurai,2024-12-30 14:54:42,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,9
HLT-2026-00329,34,Nagapattinam,2026-04-12 09:31:11,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,12
HLT-2026-00330,4,Salem,2025-02-26 04:25:58,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,6
HLT-2026-00331,10,Krishnagiri,2026-07-11 23:34:56,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,5
HLT-2026-00332,11,Dindigul,2026-03-09 06:40:12,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,20
HLT-2026-00333,11,Dindigul,2026-08-18 17:16:23,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,17
HLT-2026-00334,30,Ramanathapuram,2025-06-14 11:17:03,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00335,22,Dharmapuri,2026-08-01 23:56:42,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,18
HLT-2026-00336,22,Dharmapuri,2025-10-18 01:29:23,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,12
HLT-2026-00337,34,Nagapattinam,2025-01-10 15:11:06,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,21
HLT-2026-00338,21,Kallakurichi,2025-04-11 05:04:34,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,2
HLT-2026-00339,29,Sivaganga,2025-09-30 18:22:16,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,4
HLT-2026-00340,16,Kancheepuram,2026-05-02 13:43:48,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,20
HLT-2026-00341,32,Theni,2024-12-30 21:49:33,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,2
HLT-2026-00342,38,Tiruvannamalai,2024-10-12 18:24:11,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,6
HLT-2026-00343,30,Ramanathapuram,2026-07-16 06:23:23,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,5
HLT-2026-00344,37,Tirupathur,2025-07-12 13:21:03,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00345,16,Kancheepuram,2025-06-13 06:34:20,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,7
HLT-2026-00346,9,Vellore,2026-04-26 03:39:49,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,10
HLT-2026-00347,5,Tiruchirappalli,2024-12-26 02:49:45,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,2
HLT-2026-00348,8,Tiruppur,2024-11-05 09:37:32,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,21
HLT-2026-00349,31,Virudhunagar,2024-12-18 15:48:37,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,11
HLT-2026-00350,34,Nagapattinam,2026-01-14 22:40:59,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,9
HLT-2026-00351,28,Pudukkottai,2026-01-11 17:15:56,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00352,23,Namakkal,2025-05-25 11:56:57,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,8
HLT-2026-00353,30,Ramanathapuram,2025-11-22 11:34:36,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,19
HLT-2026-00354,20,Viluppuram,2025-10-12 01:42:25,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00355,27,Perambalur,2026-04-27 21:43:31,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,15
HLT-2026-00356,8,Tiruppur,2025-11-28 07:07:51,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,17
HLT-2026-00357,7,Erode,2026-01-06 16:13:26,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,15
HLT-2026-00358,1,Chennai,2024-11-23 09:24:43,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,11
HLT-2026-00359,20,Viluppuram,2025-08-20 21:15:31,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,8
HLT-2026-00360,32,Theni,2024-10-16 07:45:44,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00361,34,Nagapattinam,2025-09-13 06:14:13,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,10
HLT-2026-00362,2,Coimbatore,2024-12-18 18:02:49,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,8
HLT-2026-00363,22,Dharmapuri,2025-12-09 21:01:05,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,9
HLT-2026-00364,32,Theni,2025-03-13 12:54:37,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,11
HLT-2026-00365,10,Krishnagiri,2026-07-24 01:34:07,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,15
HLT-2026-00366,6,Tirunelveli,2026-03-13 16:49:37,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,22
HLT-2026-00367,6,Tirunelveli,2026-07-02 08:56:19,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,5
HLT-2026-00368,25,Karur,2026-08-05 14:33:13,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,6
HLT-2026-00369,18,Tiruvallur,2025-06-18 19:33:16,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,3
HLT-2026-00370,22,Dharmapuri,2025-03-24 13:55:58,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,13
HLT-2026-00371,15,Tenkasi,2026-01-30 11:46:28,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00372,10,Krishnagiri,2025-07-13 23:14:48,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,12
HLT-2026-00373,8,Tiruppur,2026-04-06 20:47:34,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00374,25,Karur,2025-11-14 07:37:57,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,18
HLT-2026-00375,30,Ramanathapuram,2026-07-22 10:31:58,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,17
HLT-2026-00376,18,Tiruvallur,2025-08-23 19:47:49,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,2
HLT-2026-00377,37,Tirupathur,2026-08-04 08:47:22,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,8
HLT-2026-00378,7,Erode,2026-06-12 11:26:08,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,4
HLT-2026-00379,14,Kanniyakumari,2025-07-20 10:55:14,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,21
HLT-2026-00380,5,Tiruchirappalli,2024-12-25 06:03:27,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,15
HLT-2026-00381,18,Tiruvallur,2026-02-14 19:23:11,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,17
HLT-2026-00382,1,Chennai,2025-01-27 10:18:36,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,11
HLT-2026-00383,24,Nilgiris,2025-06-08 04:22:52,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00384,28,Pudukkottai,2025-09-16 12:45:20,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00385,4,Salem,2026-03-12 17:01:15,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,15
HLT-2026-00386,32,Theni,2025-07-02 12:55:30,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,9
HLT-2026-00387,24,Nilgiris,2025-04-23 16:12:52,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00388,16,Kancheepuram,2024-10-08 01:16:34,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00389,23,Namakkal,2025-05-26 12:17:33,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,12
HLT-2026-00390,29,Sivaganga,2025-06-09 05:14:00,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,10
HLT-2026-00391,33,Thiruvarur,2025-05-26 13:26:04,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00392,37,Tirupathur,2025-10-10 17:32:45,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,11
HLT-2026-00393,29,Sivaganga,2025-12-11 12:38:21,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,16
HLT-2026-00394,27,Perambalur,2025-04-20 04:21:43,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,11
HLT-2026-00395,13,Thoothukudi,2024-11-17 08:48:15,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,11
HLT-2026-00396,19,Cuddalore,2026-01-09 02:28:25,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,11
HLT-2026-00397,4,Salem,2025-12-17 13:58:00,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,14
HLT-2026-00398,17,Chengalpattu,2026-04-07 23:41:24,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,5
HLT-2026-00399,10,Krishnagiri,2025-03-22 09:05:35,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,10
HLT-2026-00400,4,Salem,2026-06-10 14:10:38,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,16
HLT-2026-00401,18,Tiruvallur,2026-02-24 01:22:33,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,12
HLT-2026-00402,15,Tenkasi,2025-08-09 16:05:36,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00403,5,Tiruchirappalli,2025-02-26 19:45:56,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,6
HLT-2026-00404,22,Dharmapuri,2025-06-05 19:14:45,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,2
HLT-2026-00405,28,Pudukkottai,2025-04-14 13:56:08,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,21
HLT-2026-00406,5,Tiruchirappalli,2024-12-16 11:36:47,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,16
HLT-2026-00407,35,Mayiladuthurai,2026-08-18 00:53:35,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00408,31,Virudhunagar,2025-11-24 18:00:21,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00409,1,Chennai,2025-04-11 23:52:54,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00410,9,Vellore,2025-11-25 01:23:38,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,9
HLT-2026-00411,29,Sivaganga,2026-05-10 20:26:07,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,4
HLT-2026-00412,13,Thoothukudi,2025-04-22 15:58:14,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,18
HLT-2026-00413,6,Tirunelveli,2026-05-14 12:22:45,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00414,32,Theni,2025-12-10 18:02:47,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,7
HLT-2026-00415,21,Kallakurichi,2025-05-05 12:36:34,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,5
HLT-2026-00416,9,Vellore,2025-02-23 05:13:57,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,12
HLT-2026-00417,33,Thiruvarur,2025-03-23 21:45:53,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,18
HLT-2026-00418,31,Virudhunagar,2024-12-04 03:28:43,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,4
HLT-2026-00419,27,Perambalur,2025-06-19 19:03:20,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,20
HLT-2026-00420,4,Salem,2024-09-20 16:48:21,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,9
HLT-2026-00421,5,Tiruchirappalli,2026-03-08 04:14:21,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,2
HLT-2026-00422,30,Ramanathapuram,2024-10-21 11:50:53,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00423,26,Ariyalur,2025-10-29 07:09:32,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,20
HLT-2026-00424,5,Tiruchirappalli,2025-02-26 23:42:47,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,10
HLT-2026-00425,32,Theni,2025-09-18 04:31:32,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,14
HLT-2026-00426,38,Tiruvannamalai,2026-08-01 18:11:32,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,20
HLT-2026-00427,12,Thanjavur,2024-11-25 00:12:47,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,2
HLT-2026-00428,27,Perambalur,2025-01-16 05:40:34,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,21
HLT-2026-00429,25,Karur,2026-03-23 03:59:51,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,7
HLT-2026-00430,13,Thoothukudi,2024-10-19 22:51:36,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,8
HLT-2026-00431,10,Krishnagiri,2024-11-14 03:58:41,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,22
HLT-2026-00432,38,Tiruvannamalai,2026-01-30 02:09:03,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,6
HLT-2026-00433,19,Cuddalore,2025-02-14 17:52:02,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,15
HLT-2026-00434,22,Dharmapuri,2026-01-24 17:28:13,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,3
