observation_id,corridor_id,corridor_name,observation_timestamp,trigger_telemetry,association_trend,confidence_score,disclaimer_label
OBS-CORR-00600,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-01-10 19:32:07,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00601,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-11-01 03:43:16,GPS_CORRELATED_TIP,WEAKENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00602,1,Walayar - Coimbatore - Salem Corridor,2025-03-02 17:43:07,FREIGHT_LOGISTICS_SCAN,STABLE,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00603,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-04-24 18:53:03,GPS_CORRELATED_TIP,STABLE,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00604,2,Attibele - Hosur - Krishnagiri Axis,2025-10-27 17:54:46,CHECKPOST_ANOMALY_HOLD,STABLE,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00605,4,Puliyarai - Tenkasi - Madurai Highway,2025-09-24 08:19:27,GPS_CORRELATED_TIP,WEAKENING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00606,4,Puliyarai - Tenkasi - Madurai Highway,2024-09-19 04:52:42,GPS_CORRELATED_TIP,STABLE,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00607,4,Puliyarai - Tenkasi - Madurai Highway,2025-06-10 08:56:30,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00608,4,Puliyarai - Tenkasi - Madurai Highway,2026-04-29 03:33:58,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00609,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-02-16 15:51:47,LATE_NIGHT_TRANSIT_SPIKE,STABLE,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00610,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-11-04 00:52:03,CHECKPOST_ANOMALY_HOLD,STABLE,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00611,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-03-10 00:01:59,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00612,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-12-19 01:13:47,GPS_CORRELATED_TIP,NEWLY_EMERGING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00613,6,Salem - Namakkal - Karur Axis,2026-08-13 03:00:18,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00614,6,Salem - Namakkal - Karur Axis,2025-11-30 09:06:48,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,80,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00615,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-01-17 23:07:03,GPS_CORRELATED_TIP,NEWLY_EMERGING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00616,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-03-11 02:43:29,GPS_CORRELATED_TIP,STRENGTHENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00617,2,Attibele - Hosur - Krishnagiri Axis,2025-11-03 03:17:45,CHECKPOST_ANOMALY_HOLD,WEAKENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00618,6,Salem - Namakkal - Karur Axis,2025-07-18 18:14:49,GPS_CORRELATED_TIP,NEWLY_EMERGING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00619,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-01-28 02:23:29,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00620,2,Attibele - Hosur - Krishnagiri Axis,2025-08-20 14:48:51,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00621,4,Puliyarai - Tenkasi - Madurai Highway,2025-09-17 14:11:13,CHECKPOST_ANOMALY_HOLD,STABLE,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00622,4,Puliyarai - Tenkasi - Madurai Highway,2026-03-29 11:38:47,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00623,2,Attibele - Hosur - Krishnagiri Axis,2025-07-18 17:48:51,FREIGHT_LOGISTICS_SCAN,WEAKENING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00624,4,Puliyarai - Tenkasi - Madurai Highway,2024-09-23 16:11:18,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00625,2,Attibele - Hosur - Krishnagiri Axis,2024-11-01 06:05:30,FREIGHT_LOGISTICS_SCAN,WEAKENING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00626,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-10-14 21:46:44,FREIGHT_LOGISTICS_SCAN,WEAKENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00627,1,Walayar - Coimbatore - Salem Corridor,2026-08-09 04:39:15,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,91,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00628,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-08-10 03:59:27,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00629,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-05-13 06:43:00,FREIGHT_LOGISTICS_SCAN,WEAKENING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00630,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-04-25 04:06:26,GPS_CORRELATED_TIP,WEAKENING,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00631,4,Puliyarai - Tenkasi - Madurai Highway,2026-04-21 06:28:16,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00632,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-06-14 06:44:46,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00633,2,Attibele - Hosur - Krishnagiri Axis,2025-07-05 07:34:56,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00634,4,Puliyarai - Tenkasi - Madurai Highway,2026-02-23 01:28:58,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00635,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-01-03 16:17:40,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,96,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00636,4,Puliyarai - Tenkasi - Madurai Highway,2024-10-05 15:46:57,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00637,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-03-11 20:46:48,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00638,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-07-15 10:44:32,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00639,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-01-06 00:14:45,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00640,5,Madurai - Thoothukudi Maritime Axis,2026-06-08 01:09:33,LATE_NIGHT_TRANSIT_SPIKE,STABLE,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00641,2,Attibele - Hosur - Krishnagiri Axis,2026-06-26 05:50:54,GPS_CORRELATED_TIP,WEAKENING,78,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00642,4,Puliyarai - Tenkasi - Madurai Highway,2025-09-03 02:30:39,GPS_CORRELATED_TIP,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00643,6,Salem - Namakkal - Karur Axis,2025-05-10 15:08:40,GPS_CORRELATED_TIP,NEWLY_EMERGING,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00644,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-09-08 16:15:53,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00645,4,Puliyarai - Tenkasi - Madurai Highway,2025-11-17 07:24:29,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,72,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00646,1,Walayar - Coimbatore - Salem Corridor,2025-12-24 05:26:01,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00647,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-02-09 18:21:30,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,80,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00648,6,Salem - Namakkal - Karur Axis,2025-07-04 16:20:25,CHECKPOST_ANOMALY_HOLD,STABLE,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00649,3,Chittoor - Tiruvallur - Chennai Port Gateway,2024-12-12 17:10:41,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00650,2,Attibele - Hosur - Krishnagiri Axis,2025-08-25 09:48:55,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00651,2,Attibele - Hosur - Krishnagiri Axis,2026-08-05 13:30:31,FREIGHT_LOGISTICS_SCAN,STABLE,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00652,2,Attibele - Hosur - Krishnagiri Axis,2025-05-17 22:11:43,FREIGHT_LOGISTICS_SCAN,STABLE,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00653,6,Salem - Namakkal - Karur Axis,2026-02-27 02:33:29,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00654,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-03-16 12:53:27,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,77,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00655,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-04-01 23:44:57,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00656,2,Attibele - Hosur - Krishnagiri Axis,2025-07-18 14:17:36,CHECKPOST_ANOMALY_HOLD,STABLE,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00657,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-04-11 20:19:59,GPS_CORRELATED_TIP,NEWLY_EMERGING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00658,2,Attibele - Hosur - Krishnagiri Axis,2025-03-31 19:33:45,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00659,5,Madurai - Thoothukudi Maritime Axis,2025-01-24 17:44:28,FREIGHT_LOGISTICS_SCAN,WEAKENING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00660,4,Puliyarai - Tenkasi - Madurai Highway,2026-01-03 19:47:59,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,78,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00661,4,Puliyarai - Tenkasi - Madurai Highway,2025-09-18 03:14:00,GPS_CORRELATED_TIP,STRENGTHENING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00662,1,Walayar - Coimbatore - Salem Corridor,2025-05-05 14:03:27,GPS_CORRELATED_TIP,STABLE,84,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00663,2,Attibele - Hosur - Krishnagiri Axis,2026-07-09 00:31:33,FREIGHT_LOGISTICS_SCAN,WEAKENING,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00664,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-05-08 06:16:53,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00665,6,Salem - Namakkal - Karur Axis,2026-02-06 21:32:57,CHECKPOST_ANOMALY_HOLD,STABLE,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00666,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-03-30 03:57:20,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00667,6,Salem - Namakkal - Karur Axis,2025-07-26 07:44:07,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00668,1,Walayar - Coimbatore - Salem Corridor,2025-07-10 11:20:24,FREIGHT_LOGISTICS_SCAN,STABLE,96,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00669,6,Salem - Namakkal - Karur Axis,2025-08-10 14:29:06,CHECKPOST_ANOMALY_HOLD,WEAKENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00670,1,Walayar - Coimbatore - Salem Corridor,2025-03-04 01:16:02,GPS_CORRELATED_TIP,STABLE,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00671,5,Madurai - Thoothukudi Maritime Axis,2026-06-14 23:36:52,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00672,2,Attibele - Hosur - Krishnagiri Axis,2026-02-03 19:29:26,GPS_CORRELATED_TIP,STABLE,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00673,6,Salem - Namakkal - Karur Axis,2026-05-19 15:31:45,GPS_CORRELATED_TIP,NEWLY_EMERGING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00674,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-06-28 19:24:05,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00675,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-01-25 06:10:29,CHECKPOST_ANOMALY_HOLD,WEAKENING,79,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00676,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-10-28 05:54:08,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00677,6,Salem - Namakkal - Karur Axis,2025-04-17 14:35:14,GPS_CORRELATED_TIP,WEAKENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00678,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-01-13 03:06:15,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,86,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00679,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-06-09 08:25:35,FREIGHT_LOGISTICS_SCAN,WEAKENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00680,2,Attibele - Hosur - Krishnagiri Axis,2024-10-23 15:53:18,GPS_CORRELATED_TIP,WEAKENING,96,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00681,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-10-13 01:05:02,GPS_CORRELATED_TIP,STABLE,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00682,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-09-23 22:48:53,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00683,4,Puliyarai - Tenkasi - Madurai Highway,2025-06-07 18:32:48,GPS_CORRELATED_TIP,STABLE,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00684,1,Walayar - Coimbatore - Salem Corridor,2026-02-11 12:44:57,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00685,4,Puliyarai - Tenkasi - Madurai Highway,2025-01-30 21:39:08,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00686,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-08-22 20:26:40,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00687,1,Walayar - Coimbatore - Salem Corridor,2025-09-15 08:15:48,GPS_CORRELATED_TIP,NEWLY_EMERGING,96,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00688,5,Madurai - Thoothukudi Maritime Axis,2025-06-25 16:49:52,FREIGHT_LOGISTICS_SCAN,WEAKENING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00689,1,Walayar - Coimbatore - Salem Corridor,2025-03-30 12:19:26,CHECKPOST_ANOMALY_HOLD,STABLE,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00690,7,Coimbatore - Tiruppur - Erode Industrial Route,2024-12-26 09:53:15,GPS_CORRELATED_TIP,STRENGTHENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00691,2,Attibele - Hosur - Krishnagiri Axis,2026-02-10 18:13:19,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00692,5,Madurai - Thoothukudi Maritime Axis,2026-02-25 20:51:48,FREIGHT_LOGISTICS_SCAN,WEAKENING,96,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00693,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-01-02 13:16:05,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,78,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00694,6,Salem - Namakkal - Karur Axis,2025-03-25 18:10:07,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00695,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-05-26 22:17:40,FREIGHT_LOGISTICS_SCAN,WEAKENING,86,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00696,1,Walayar - Coimbatore - Salem Corridor,2025-01-18 03:10:38,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00697,2,Attibele - Hosur - Krishnagiri Axis,2026-01-15 05:53:59,CHECKPOST_ANOMALY_HOLD,WEAKENING,96,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00698,5,Madurai - Thoothukudi Maritime Axis,2026-06-26 17:13:28,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,80,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00699,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-01-31 06:00:54,LATE_NIGHT_TRANSIT_SPIKE,STABLE,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00700,3,Chittoor - Tiruvallur - Chennai Port Gateway,2024-11-02 20:03:53,FREIGHT_LOGISTICS_SCAN,STABLE,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00701,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-07-13 08:07:35,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00702,5,Madurai - Thoothukudi Maritime Axis,2025-06-23 12:26:36,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00703,4,Puliyarai - Tenkasi - Madurai Highway,2026-07-26 15:43:38,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00704,6,Salem - Namakkal - Karur Axis,2025-04-09 17:30:53,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00705,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-02-17 12:29:49,FREIGHT_LOGISTICS_SCAN,WEAKENING,72,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00706,4,Puliyarai - Tenkasi - Madurai Highway,2024-12-14 18:49:38,GPS_CORRELATED_TIP,WEAKENING,90,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00707,5,Madurai - Thoothukudi Maritime Axis,2025-01-17 00:18:28,CHECKPOST_ANOMALY_HOLD,STRENGTHENING,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00708,6,Salem - Namakkal - Karur Axis,2025-11-03 16:53:15,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00709,1,Walayar - Coimbatore - Salem Corridor,2026-03-06 21:24:15,GPS_CORRELATED_TIP,STABLE,76,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00710,3,Chittoor - Tiruvallur - Chennai Port Gateway,2026-05-04 12:14:02,GPS_CORRELATED_TIP,STRENGTHENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00711,6,Salem - Namakkal - Karur Axis,2025-06-21 23:18:15,LATE_NIGHT_TRANSIT_SPIKE,STABLE,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00712,6,Salem - Namakkal - Karur Axis,2025-03-06 21:51:11,FREIGHT_LOGISTICS_SCAN,WEAKENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00713,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-04-20 03:14:21,GPS_CORRELATED_TIP,STRENGTHENING,82,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00714,2,Attibele - Hosur - Krishnagiri Axis,2025-06-20 13:21:06,LATE_NIGHT_TRANSIT_SPIKE,STRENGTHENING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00715,4,Puliyarai - Tenkasi - Madurai Highway,2025-09-28 18:13:10,CHECKPOST_ANOMALY_HOLD,WEAKENING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00716,6,Salem - Namakkal - Karur Axis,2026-01-16 16:48:55,FREIGHT_LOGISTICS_SCAN,WEAKENING,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00717,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-08-13 09:49:19,CHECKPOST_ANOMALY_HOLD,STABLE,72,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00718,7,Coimbatore - Tiruppur - Erode Industrial Route,2024-10-22 13:47:31,FREIGHT_LOGISTICS_SCAN,STABLE,94,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00719,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-05-09 17:38:53,CHECKPOST_ANOMALY_HOLD,WEAKENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00720,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-07-23 03:01:36,GPS_CORRELATED_TIP,NEWLY_EMERGING,78,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00721,1,Walayar - Coimbatore - Salem Corridor,2026-04-12 22:03:26,LATE_NIGHT_TRANSIT_SPIKE,WEAKENING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00722,6,Salem - Namakkal - Karur Axis,2024-12-05 23:35:51,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,74,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00723,5,Madurai - Thoothukudi Maritime Axis,2025-06-30 07:04:34,LATE_NIGHT_TRANSIT_SPIKE,NEWLY_EMERGING,86,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00724,4,Puliyarai - Tenkasi - Madurai Highway,2024-09-30 16:28:42,GPS_CORRELATED_TIP,WEAKENING,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00725,5,Madurai - Thoothukudi Maritime Axis,2026-05-16 17:10:43,GPS_CORRELATED_TIP,WEAKENING,87,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00726,7,Coimbatore - Tiruppur - Erode Industrial Route,2024-10-03 22:40:55,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,73,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00727,5,Madurai - Thoothukudi Maritime Axis,2025-11-26 17:58:34,FREIGHT_LOGISTICS_SCAN,NEWLY_EMERGING,85,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00728,4,Puliyarai - Tenkasi - Madurai Highway,2026-06-22 08:00:35,CHECKPOST_ANOMALY_HOLD,STABLE,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00729,7,Coimbatore - Tiruppur - Erode Industrial Route,2025-09-17 05:09:44,CHECKPOST_ANOMALY_HOLD,WEAKENING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00730,7,Coimbatore - Tiruppur - Erode Industrial Route,2026-07-31 11:11:03,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,81,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00731,6,Salem - Namakkal - Karur Axis,2025-11-26 00:41:18,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,83,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00732,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-08-29 08:59:56,GPS_CORRELATED_TIP,STABLE,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00733,6,Salem - Namakkal - Karur Axis,2025-06-17 21:14:03,CHECKPOST_ANOMALY_HOLD,NEWLY_EMERGING,92,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00734,8,Chennai - Chengalpattu - Viluppuram Corridor,2026-06-01 18:24:18,FREIGHT_LOGISTICS_SCAN,STRENGTHENING,95,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00735,1,Walayar - Coimbatore - Salem Corridor,2026-05-11 23:57:19,FREIGHT_LOGISTICS_SCAN,STABLE,75,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00736,3,Chittoor - Tiruvallur - Chennai Port Gateway,2025-10-14 06:38:24,FREIGHT_LOGISTICS_SCAN,WEAKENING,93,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00737,8,Chennai - Chengalpattu - Viluppuram Corridor,2025-01-20 08:47:32,FREIGHT_LOGISTICS_SCAN,STABLE,89,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00738,2,Attibele - Hosur - Krishnagiri Axis,2025-03-20 22:54:22,LATE_NIGHT_TRANSIT_SPIKE,STABLE,88,Historical association telemetry only; does not establish unlawful transit.
OBS-CORR-00739,1,Walayar - Coimbatore - Salem Corridor,2025-07-24 05:07:35,FREIGHT_LOGISTICS_SCAN,WEAKENING,74,Historical association telemetry only; does not establish unlawful transit.
