snapshot_id,district_id,district_name,snapshot_timestamp,risk_indicator,velocity_ratio,confidence_score,coverage_status,trend_classification
RZ-HIST-00440,17,Chengalpattu,2025-12-24 05:31:03,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00441,26,Ariyalur,2025-05-30 06:05:51,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00442,18,Tiruvallur,2025-01-09 02:09:04,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00443,32,Theni,2026-04-21 14:56:12,INCREASING,1.9,73,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00444,22,Dharmapuri,2026-02-01 03:33:06,WATCH,1.4,66,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00445,2,Coimbatore,2025-09-22 10:23:50,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DECELERATING
RZ-HIST-00446,5,Tiruchirappalli,2025-05-25 15:19:31,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00447,16,Kancheepuram,2026-07-23 16:40:43,WATCH,1,72,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00448,30,Ramanathapuram,2025-09-27 17:30:41,WATCH,1.5,71,MODERATE,BASELINE_NORMAL
RZ-HIST-00449,37,Tirupathur,2025-04-24 01:39:35,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00450,30,Ramanathapuram,2026-01-14 15:38:41,WATCH,1.5,71,MODERATE,ACCELERATING_30D
RZ-HIST-00451,25,Karur,2025-09-20 11:33:05,LOW,0.7,60,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00452,34,Nagapattinam,2024-12-29 13:03:22,WATCH,1.2,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00453,38,Tiruvannamalai,2026-02-25 13:00:49,WATCH,1.1,70,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00454,28,Pudukkottai,2024-11-04 13:54:35,LOW,0.8,61,MODERATE,BASELINE_NORMAL
RZ-HIST-00455,6,Tirunelveli,2025-03-12 10:22:31,WATCH,1,72,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00456,30,Ramanathapuram,2025-07-31 18:33:12,WATCH,1.5,71,MODERATE,BASELINE_NORMAL
RZ-HIST-00457,5,Tiruchirappalli,2026-01-12 08:02:33,WATCH,1.1,74,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00458,2,Coimbatore,2025-07-16 06:20:56,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00459,33,Thiruvarur,2025-04-30 16:56:09,LOW,0.5,56,LIMITED,BASELINE_NORMAL
RZ-HIST-00460,19,Cuddalore,2025-09-29 04:55:15,LOW,0.8,62,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00461,30,Ramanathapuram,2025-03-13 00:59:36,WATCH,1.5,71,MODERATE,ACCELERATING_30D
RZ-HIST-00462,31,Virudhunagar,2024-09-29 19:10:09,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00463,22,Dharmapuri,2025-08-05 04:30:24,WATCH,1.4,66,MODERATE,DECELERATING
RZ-HIST-00464,19,Cuddalore,2025-11-14 06:14:15,LOW,0.8,62,MODERATE,ACCELERATING_30D
RZ-HIST-00465,35,Mayiladuthurai,2026-08-12 23:46:21,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00466,28,Pudukkottai,2025-11-14 07:59:20,LOW,0.8,61,MODERATE,DECELERATING
RZ-HIST-00467,14,Kanniyakumari,2025-05-11 14:06:38,WATCH,1.1,70,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00468,30,Ramanathapuram,2025-06-12 12:49:46,WATCH,1.5,71,MODERATE,BASELINE_NORMAL
RZ-HIST-00469,26,Ariyalur,2026-02-23 06:21:03,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00470,24,Nilgiris,2025-10-21 23:07:39,WATCH,1.8,74,MODERATE,ACCELERATING_30D
RZ-HIST-00471,38,Tiruvannamalai,2024-12-29 16:31:46,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00472,33,Thiruvarur,2025-06-29 20:23:30,LOW,0.5,56,LIMITED,DECELERATING
RZ-HIST-00473,18,Tiruvallur,2025-01-21 05:19:54,INCREASING,2.3,80,ADEQUATE,DECELERATING
RZ-HIST-00474,25,Karur,2025-12-05 07:24:47,LOW,0.7,60,MODERATE,DECELERATING
RZ-HIST-00475,33,Thiruvarur,2024-10-27 09:13:22,LOW,0.5,56,LIMITED,ACCELERATING_30D
RZ-HIST-00476,26,Ariyalur,2025-02-09 15:30:34,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00477,5,Tiruchirappalli,2024-09-26 16:35:17,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00478,32,Theni,2026-06-13 20:26:52,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00479,18,Tiruvallur,2025-08-01 04:10:24,INCREASING,2.3,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00480,12,Thanjavur,2025-10-20 06:05:44,LOW,0.7,64,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00481,23,Namakkal,2025-02-28 20:08:19,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00482,22,Dharmapuri,2025-05-14 20:34:35,WATCH,1.4,66,MODERATE,DECELERATING
RZ-HIST-00483,16,Kancheepuram,2026-05-30 01:23:50,WATCH,1,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00484,32,Theni,2026-07-02 07:48:09,INCREASING,1.9,73,MODERATE,ACCELERATING_30D
RZ-HIST-00485,7,Tiruppur,2026-08-16 17:05:06,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00486,31,Virudhunagar,2025-07-11 02:11:41,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00487,32,Theni,2025-06-18 10:10:56,INCREASING,1.9,73,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00488,37,Tirupathur,2026-06-03 22:34:04,WATCH,1.2,67,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00489,29,Sivaganga,2026-08-12 22:13:54,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00490,19,Cuddalore,2026-02-11 20:22:11,LOW,0.8,62,MODERATE,ACCELERATING_30D
RZ-HIST-00491,11,Dindigul,2025-12-02 17:08:27,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00492,36,Ranipet,2025-06-15 20:08:19,WATCH,1.6,72,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00493,1,Chennai,2024-12-19 03:06:29,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00494,31,Virudhunagar,2024-11-14 00:57:27,WATCH,1,69,MODERATE,ACCELERATING_30D
RZ-HIST-00495,30,Ramanathapuram,2024-12-15 13:05:01,WATCH,1.5,71,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00496,38,Tiruvannamalai,2024-12-17 09:01:45,WATCH,1.1,70,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00497,20,Viluppuram,2026-07-08 08:14:32,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00498,17,Chengalpattu,2025-09-25 06:49:12,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00499,13,Thoothukudi,2026-03-19 00:09:27,INCREASING,2.5,86,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00500,27,Perambalur,2026-03-16 06:33:05,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_NORMAL
RZ-HIST-00501,33,Thiruvarur,2025-01-04 04:13:12,LOW,0.5,56,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00502,17,Chengalpattu,2024-10-28 23:40:04,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00503,34,Nagapattinam,2024-12-06 14:04:17,WATCH,1.2,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00504,17,Chengalpattu,2025-08-30 18:15:23,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00505,14,Kanniyakumari,2025-10-20 03:32:06,WATCH,1.1,70,MODERATE,BASELINE_NORMAL
RZ-HIST-00506,20,Viluppuram,2025-05-19 05:06:24,WATCH,1,65,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00507,10,Krishnagiri,2025-08-02 14:11:58,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,ACCELERATING_30D
RZ-HIST-00508,21,Kallakurichi,2025-11-06 21:38:39,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00509,5,Tiruchirappalli,2025-02-21 12:18:36,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00510,11,Dindigul,2025-11-30 08:57:52,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00511,29,Sivaganga,2026-01-11 21:12:00,LOW,0.6,59,LIMITED,ACCELERATING_30D
RZ-HIST-00512,1,Chennai,2024-12-23 06:53:35,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DECELERATING
RZ-HIST-00513,31,Virudhunagar,2024-11-19 09:27:08,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00514,22,Dharmapuri,2025-07-30 15:42:23,WATCH,1.4,66,MODERATE,ACCELERATING_30D
RZ-HIST-00515,1,Chennai,2024-09-23 05:11:57,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,ACCELERATING_30D
RZ-HIST-00516,13,Thoothukudi,2026-02-14 22:02:58,INCREASING,2.5,86,ADEQUATE,DECELERATING
RZ-HIST-00517,22,Dharmapuri,2026-01-01 20:06:09,WATCH,1.4,66,MODERATE,DECELERATING
RZ-HIST-00518,13,Thoothukudi,2025-09-04 20:52:07,INCREASING,2.5,86,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00519,28,Pudukkottai,2025-05-03 04:20:34,LOW,0.8,61,MODERATE,ACCELERATING_30D
RZ-HIST-00520,6,Tirunelveli,2026-01-23 14:56:45,WATCH,1,72,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00521,14,Kanniyakumari,2025-06-11 18:10:12,WATCH,1.1,70,MODERATE,BASELINE_NORMAL
RZ-HIST-00522,30,Ramanathapuram,2025-09-29 20:02:49,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00523,29,Sivaganga,2025-07-30 06:47:19,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00524,36,Ranipet,2026-03-19 12:09:28,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00525,21,Kallakurichi,2025-10-06 23:52:27,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00526,26,Ariyalur,2024-11-18 15:08:13,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00527,28,Pudukkottai,2025-03-23 05:41:20,LOW,0.8,61,MODERATE,ACCELERATING_30D
RZ-HIST-00528,14,Kanniyakumari,2025-04-26 16:20:00,WATCH,1.1,70,MODERATE,BASELINE_NORMAL
RZ-HIST-00529,2,Coimbatore,2024-10-08 13:27:22,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,ACCELERATING_30D
RZ-HIST-00530,24,Nilgiris,2025-10-02 12:24:27,WATCH,1.8,74,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00531,7,Tiruppur,2026-08-15 01:53:23,INCREASING,2.8,80,ADEQUATE,ACCELERATING_30D
RZ-HIST-00532,25,Karur,2024-10-19 03:49:19,LOW,0.7,60,MODERATE,ACCELERATING_30D
RZ-HIST-00533,4,Salem,2025-08-03 09:38:48,INCREASING,2.4,82,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00534,30,Ramanathapuram,2025-02-08 17:29:42,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00535,2,Coimbatore,2026-07-06 17:18:38,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00536,35,Mayiladuthurai,2024-11-19 09:43:08,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00537,38,Tiruvannamalai,2025-04-20 00:56:32,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00538,28,Pudukkottai,2025-04-02 10:08:26,LOW,0.8,61,MODERATE,ACCELERATING_30D
RZ-HIST-00539,24,Nilgiris,2025-05-08 20:49:26,WATCH,1.8,74,MODERATE,BASELINE_NORMAL
RZ-HIST-00540,11,Dindigul,2025-10-19 09:49:51,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00541,21,Kallakurichi,2024-11-30 13:54:07,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00542,18,Tiruvallur,2024-12-18 20:24:32,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00543,1,Chennai,2025-09-09 00:39:35,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,ACCELERATING_30D
RZ-HIST-00544,22,Dharmapuri,2024-12-24 01:30:48,WATCH,1.4,66,MODERATE,BASELINE_NORMAL
RZ-HIST-00545,35,Mayiladuthurai,2026-03-27 04:50:16,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00546,15,Tenkasi,2026-05-06 17:40:50,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00547,14,Kanniyakumari,2026-06-02 06:04:44,WATCH,1.1,70,MODERATE,BASELINE_NORMAL
RZ-HIST-00548,35,Mayiladuthurai,2026-04-03 17:20:15,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00549,20,Viluppuram,2026-03-08 08:03:00,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00550,15,Tenkasi,2026-07-07 14:47:30,WATCH,2.3,68,LIMITED,BASELINE_NORMAL
RZ-HIST-00551,7,Tiruppur,2026-02-11 10:17:25,INCREASING,2.8,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00552,22,Dharmapuri,2024-09-23 17:24:38,WATCH,1.4,66,MODERATE,DECELERATING
RZ-HIST-00553,19,Cuddalore,2025-01-03 02:41:44,LOW,0.8,62,MODERATE,BASELINE_NORMAL
RZ-HIST-00554,7,Tiruppur,2026-06-25 21:20:43,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00555,31,Virudhunagar,2026-03-16 23:21:20,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00556,3,Madurai,2024-11-07 07:37:07,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00557,7,Tiruppur,2025-08-16 18:06:22,INCREASING,2.8,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00558,26,Ariyalur,2026-05-02 02:44:47,INSUFFICIENT_DATA,0.3,42,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00559,1,Chennai,2024-11-19 07:15:42,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00560,5,Tiruchirappalli,2026-02-28 00:09:57,WATCH,1.1,74,ADEQUATE,ACCELERATING_30D
RZ-HIST-00561,24,Nilgiris,2026-08-04 17:37:41,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00562,11,Dindigul,2025-11-05 23:45:53,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00563,23,Namakkal,2026-05-02 21:53:38,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00564,34,Nagapattinam,2026-07-08 10:15:55,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00565,17,Chengalpattu,2025-10-23 21:06:24,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00566,17,Chengalpattu,2025-02-20 02:27:26,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00567,38,Tiruvannamalai,2024-11-16 18:26:06,WATCH,1.1,70,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00568,29,Sivaganga,2024-12-13 08:42:30,LOW,0.6,59,LIMITED,BASELINE_NORMAL
RZ-HIST-00569,11,Dindigul,2025-08-30 14:43:04,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00570,1,Chennai,2026-07-19 11:13:53,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DECELERATING
RZ-HIST-00571,28,Pudukkottai,2025-02-15 18:12:46,LOW,0.8,61,MODERATE,ACCELERATING_30D
RZ-HIST-00572,16,Kancheepuram,2024-10-25 00:41:30,WATCH,1,72,ADEQUATE,DECELERATING
RZ-HIST-00573,38,Tiruvannamalai,2024-12-06 05:06:00,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00574,2,Coimbatore,2026-07-11 22:10:06,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00575,33,Thiruvarur,2025-01-11 01:04:49,LOW,0.5,56,LIMITED,BASELINE_NORMAL
RZ-HIST-00576,16,Kancheepuram,2026-01-01 15:25:18,WATCH,1,72,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00577,17,Chengalpattu,2025-07-19 16:44:46,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00578,19,Cuddalore,2025-02-23 22:15:13,LOW,0.8,62,MODERATE,BASELINE_NORMAL
RZ-HIST-00579,18,Tiruvallur,2025-09-08 20:53:43,INCREASING,2.3,80,ADEQUATE,DECELERATING
RZ-HIST-00580,28,Pudukkottai,2026-06-28 03:19:53,LOW,0.8,61,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00581,2,Coimbatore,2026-01-01 05:00:08,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DECELERATING
RZ-HIST-00582,6,Tirunelveli,2025-04-19 23:37:07,WATCH,1,72,MODERATE,ACCELERATING_30D
RZ-HIST-00583,31,Virudhunagar,2025-04-09 22:11:17,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00584,36,Ranipet,2024-12-16 13:39:30,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00585,38,Tiruvannamalai,2026-03-11 07:26:05,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00586,27,Perambalur,2024-12-21 14:08:39,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_NORMAL
RZ-HIST-00587,18,Tiruvallur,2025-06-06 13:57:44,INCREASING,2.3,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00588,2,Coimbatore,2025-06-12 20:09:33,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,ACCELERATING_30D
RZ-HIST-00589,28,Pudukkottai,2026-07-25 18:50:00,LOW,0.8,61,MODERATE,ACCELERATING_30D
RZ-HIST-00590,17,Chengalpattu,2025-03-08 03:30:13,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00591,31,Virudhunagar,2025-06-25 04:20:55,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00592,15,Tenkasi,2025-09-27 01:38:44,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00593,28,Pudukkottai,2026-07-03 03:56:30,LOW,0.8,61,MODERATE,ACCELERATING_30D
RZ-HIST-00594,3,Madurai,2025-10-24 02:47:55,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00595,26,Ariyalur,2025-11-22 20:03:07,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00596,16,Kancheepuram,2025-07-19 23:41:53,WATCH,1,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00597,1,Chennai,2025-03-11 07:54:01,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00598,20,Viluppuram,2026-08-17 03:05:51,WATCH,1,65,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00599,10,Krishnagiri,2024-11-28 20:51:24,HIGH PREVENTIVE ATTENTION,4.8,85,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00600,18,Tiruvallur,2026-02-09 05:59:01,INCREASING,2.3,80,ADEQUATE,DECELERATING
RZ-HIST-00601,3,Madurai,2025-04-16 15:55:53,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00602,34,Nagapattinam,2025-07-27 15:01:05,WATCH,1.2,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00603,33,Thiruvarur,2025-10-27 19:07:30,LOW,0.5,56,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00604,20,Viluppuram,2025-07-06 18:15:46,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00605,4,Salem,2026-08-08 02:39:54,INCREASING,2.4,82,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00606,8,Erode,2025-02-01 00:30:21,WATCH,1.2,75,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00607,24,Nilgiris,2024-12-18 19:10:52,WATCH,1.8,74,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00608,36,Ranipet,2025-11-18 10:31:40,WATCH,1.6,72,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00609,6,Tirunelveli,2026-01-10 18:23:45,WATCH,1,72,MODERATE,ACCELERATING_30D
RZ-HIST-00610,6,Tirunelveli,2024-11-05 05:37:39,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00611,30,Ramanathapuram,2024-10-12 08:26:42,WATCH,1.5,71,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00612,9,Vellore,2024-12-09 06:26:24,INCREASING,2.2,76,ADEQUATE,ACCELERATING_30D
RZ-HIST-00613,11,Dindigul,2025-05-24 10:56:24,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00614,3,Madurai,2026-05-01 07:53:27,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00615,37,Tirupathur,2026-01-03 12:16:57,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00616,14,Kanniyakumari,2025-05-14 19:41:55,WATCH,1.1,70,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00617,26,Ariyalur,2026-07-05 15:20:21,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00618,11,Dindigul,2024-10-11 13:01:38,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00619,31,Virudhunagar,2025-07-22 12:11:43,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00620,8,Erode,2025-03-24 07:36:53,WATCH,1.2,75,ADEQUATE,DECELERATING
RZ-HIST-00621,2,Coimbatore,2025-07-18 16:32:06,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,ACCELERATING_30D
RZ-HIST-00622,7,Tiruppur,2025-03-20 19:52:16,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00623,8,Erode,2026-07-02 01:28:22,WATCH,1.2,75,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00624,20,Viluppuram,2025-02-19 02:54:41,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00625,11,Dindigul,2024-10-01 02:41:30,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00626,32,Theni,2025-02-26 17:31:54,INCREASING,1.9,73,MODERATE,ACCELERATING_30D
RZ-HIST-00627,30,Ramanathapuram,2024-11-17 06:43:33,WATCH,1.5,71,MODERATE,ACCELERATING_30D
RZ-HIST-00628,11,Dindigul,2025-10-10 21:09:07,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00629,28,Pudukkottai,2025-06-16 06:51:00,LOW,0.8,61,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00630,4,Salem,2026-06-03 06:47:20,INCREASING,2.4,82,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00631,34,Nagapattinam,2025-03-04 05:09:05,WATCH,1.2,68,MODERATE,ACCELERATING_30D
RZ-HIST-00632,32,Theni,2025-07-19 19:13:07,INCREASING,1.9,73,MODERATE,BASELINE_NORMAL
RZ-HIST-00633,26,Ariyalur,2026-07-18 22:46:32,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00634,4,Salem,2026-02-24 22:52:18,INCREASING,2.4,82,ADEQUATE,ACCELERATING_30D
RZ-HIST-00635,28,Pudukkottai,2025-05-08 00:26:02,LOW,0.8,61,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00636,16,Kancheepuram,2026-04-16 08:15:46,WATCH,1,72,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00637,16,Kancheepuram,2024-11-24 18:39:18,WATCH,1,72,ADEQUATE,DECELERATING
RZ-HIST-00638,5,Tiruchirappalli,2024-11-10 07:04:58,WATCH,1.1,74,ADEQUATE,ACCELERATING_30D
RZ-HIST-00639,4,Salem,2025-06-26 02:01:55,INCREASING,2.4,82,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00640,31,Virudhunagar,2025-08-26 15:49:58,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00641,32,Theni,2026-07-24 12:45:43,INCREASING,1.9,73,MODERATE,BASELINE_NORMAL
RZ-HIST-00642,14,Kanniyakumari,2025-05-28 17:26:34,WATCH,1.1,70,MODERATE,BASELINE_NORMAL
RZ-HIST-00643,31,Virudhunagar,2025-01-05 01:42:38,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00644,23,Namakkal,2025-12-03 09:55:41,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00645,32,Theni,2026-08-10 07:28:02,INCREASING,1.9,73,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00646,2,Coimbatore,2026-06-21 09:33:04,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DECELERATING
RZ-HIST-00647,20,Viluppuram,2026-01-27 07:13:54,WATCH,1,65,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00648,32,Theni,2025-11-27 01:15:49,INCREASING,1.9,73,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00649,21,Kallakurichi,2025-12-06 04:30:10,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00650,28,Pudukkottai,2025-09-28 22:10:23,LOW,0.8,61,MODERATE,BASELINE_NORMAL
RZ-HIST-00651,35,Mayiladuthurai,2026-03-08 20:22:43,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00652,13,Thoothukudi,2025-05-02 21:15:18,INCREASING,2.5,86,ADEQUATE,ACCELERATING_30D
RZ-HIST-00653,14,Kanniyakumari,2026-06-07 13:14:00,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00654,8,Erode,2024-12-07 05:16:23,WATCH,1.2,75,ADEQUATE,ACCELERATING_30D
RZ-HIST-00655,29,Sivaganga,2024-10-25 09:42:53,LOW,0.6,59,LIMITED,BASELINE_NORMAL
RZ-HIST-00656,31,Virudhunagar,2025-02-16 01:23:59,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00657,3,Madurai,2025-08-19 19:15:49,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00658,15,Tenkasi,2025-10-29 17:40:24,WATCH,2.3,68,LIMITED,DATA_COVERAGE_GAP
