signal_id,district_id,district_name,event_timestamp,signal_source,drug_category,risk_indicator,confidence_score,lifecycle_state,is_first_time_signal
SIG-TN-00312,10,Krishnagiri,2025-11-03 02:19:14,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,WATCH,90,RECURRENT_PATTERN,0
SIG-TN-00313,19,Cuddalore,2026-05-24 15:48:54,POLICE_INVESTIGATION,OPIOID_ANALOGUES,INCREASING,76,RECURRENT_PATTERN,0
SIG-TN-00314,31,Virudhunagar,2026-02-15 23:26:23,HEALTH_ANOMALY,OPIOID_ANALOGUES,INCREASING,66,RECURRENT_PATTERN,0
SIG-TN-00315,13,Thoothukudi,2026-04-24 00:56:48,POLICE_INVESTIGATION,SYNTHETIC_MDMA,INCREASING,95,RECURRENT_PATTERN,0
SIG-TN-00316,13,Thoothukudi,2026-01-31 13:18:06,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,INCREASING,87,RECURRENT_PATTERN,0
SIG-TN-00317,37,Tirupathur,2026-05-26 16:58:54,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,95,RECURRENT_PATTERN,0
SIG-TN-00318,15,Tenkasi,2026-07-24 19:17:31,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,WATCH,88,FIRST_TIME_SIGNAL,1
SIG-TN-00319,2,Coimbatore,2025-04-21 23:59:38,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,EMERGING,69,RECURRENT_PATTERN,0
SIG-TN-00320,14,Kanniyakumari,2025-10-03 05:17:58,POLICE_INVESTIGATION,COMMERCIAL_GANJA,WATCH,74,RECURRENT_PATTERN,0
SIG-TN-00321,9,Vellore,2025-04-18 14:21:29,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,WATCH,83,RECURRENT_PATTERN,0
SIG-TN-00322,3,Madurai,2026-05-13 04:36:50,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,EMERGING,95,RECURRENT_PATTERN,0
SIG-TN-00323,27,Perambalur,2024-11-13 04:56:56,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,EMERGING,89,RECURRENT_PATTERN,0
SIG-TN-00324,3,Madurai,2024-12-01 17:51:35,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,WATCH,95,RECURRENT_PATTERN,0
SIG-TN-00325,34,Nagapattinam,2025-06-17 00:24:26,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,WATCH,73,RECURRENT_PATTERN,0
SIG-TN-00326,23,Namakkal,2024-12-21 02:32:17,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,84,RECURRENT_PATTERN,0
SIG-TN-00327,28,Pudukkottai,2026-01-01 21:34:02,POLICE_INVESTIGATION,COMMERCIAL_GANJA,WATCH,86,RECURRENT_PATTERN,0
SIG-TN-00328,35,Mayiladuthurai,2024-12-06 16:49:59,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,92,RECURRENT_PATTERN,0
SIG-TN-00329,36,Ranipet,2025-08-22 09:31:06,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,INCREASING,96,RECURRENT_PATTERN,0
SIG-TN-00330,12,Thanjavur,2026-08-01 16:02:15,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,WATCH,67,RECURRENT_PATTERN,0
SIG-TN-00331,38,Tiruvannamalai,2026-08-13 23:17:14,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,WATCH,82,RECURRENT_PATTERN,0
SIG-TN-00332,2,Coimbatore,2026-05-03 21:05:59,POLICE_INVESTIGATION,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,71,RECURRENT_PATTERN,0
SIG-TN-00333,25,Karur,2025-02-02 22:03:50,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,80,RECURRENT_PATTERN,0
SIG-TN-00334,33,Thiruvarur,2026-01-30 10:32:02,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,INCREASING,69,RECURRENT_PATTERN,0
SIG-TN-00335,2,Coimbatore,2026-08-14 21:35:26,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,94,RECURRENT_PATTERN,0
SIG-TN-00336,35,Mayiladuthurai,2025-07-23 19:43:51,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,INCREASING,91,RECURRENT_PATTERN,0
SIG-TN-00337,29,Sivaganga,2024-12-30 20:48:03,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,INCREASING,77,RECURRENT_PATTERN,0
SIG-TN-00338,15,Tenkasi,2025-03-16 19:53:03,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,INCREASING,75,RECURRENT_PATTERN,0
SIG-TN-00339,18,Tiruvallur,2025-03-07 03:54:53,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,67,RECURRENT_PATTERN,0
SIG-TN-00340,7,Tiruppur,2026-03-03 14:58:12,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,EMERGING,76,RECURRENT_PATTERN,0
SIG-TN-00341,21,Kallakurichi,2024-09-30 18:02:04,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,87,RECURRENT_PATTERN,0
SIG-TN-00342,4,Salem,2025-03-31 10:31:34,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,INCREASING,86,RECURRENT_PATTERN,0
SIG-TN-00343,4,Salem,2024-11-30 01:22:42,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,INCREASING,95,RECURRENT_PATTERN,0
SIG-TN-00344,36,Ranipet,2025-01-13 11:29:35,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,EMERGING,84,RECURRENT_PATTERN,0
SIG-TN-00345,29,Sivaganga,2026-06-26 19:05:40,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,INCREASING,93,RECURRENT_PATTERN,0
SIG-TN-00346,30,Ramanathapuram,2025-07-17 08:55:39,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,INCREASING,85,RECURRENT_PATTERN,0
SIG-TN-00347,20,Viluppuram,2024-11-30 23:40:14,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,89,RECURRENT_PATTERN,0
SIG-TN-00348,13,Thoothukudi,2025-03-16 19:07:37,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,WATCH,75,RECURRENT_PATTERN,0
SIG-TN-00349,37,Tirupathur,2025-03-03 03:05:50,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,INCREASING,70,RECURRENT_PATTERN,0
SIG-TN-00350,1,Chennai,2026-06-07 18:26:49,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,85,RECURRENT_PATTERN,0
SIG-TN-00351,19,Cuddalore,2025-06-14 12:27:36,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,86,FIRST_TIME_SIGNAL,1
SIG-TN-00352,19,Cuddalore,2025-08-07 02:34:53,HEALTH_ANOMALY,COMMERCIAL_GANJA,WATCH,83,RECURRENT_PATTERN,0
SIG-TN-00353,13,Thoothukudi,2025-04-03 07:38:50,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,INCREASING,90,RECURRENT_PATTERN,0
SIG-TN-00354,38,Tiruvannamalai,2025-02-24 10:10:36,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,72,RECURRENT_PATTERN,0
SIG-TN-00355,11,Dindigul,2025-04-07 08:50:44,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,INCREASING,74,RECURRENT_PATTERN,0
SIG-TN-00356,31,Virudhunagar,2025-03-31 00:36:26,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,86,RECURRENT_PATTERN,0
SIG-TN-00357,37,Tirupathur,2025-05-08 06:00:20,HEALTH_ANOMALY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,86,RECURRENT_PATTERN,0
SIG-TN-00358,32,Theni,2026-01-10 22:14:04,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,72,RECURRENT_PATTERN,0
SIG-TN-00359,17,Chengalpattu,2025-05-13 20:35:55,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,EMERGING,75,RECURRENT_PATTERN,0
SIG-TN-00360,4,Salem,2026-01-10 12:37:24,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,INCREASING,96,RECURRENT_PATTERN,0
SIG-TN-00361,35,Mayiladuthurai,2026-05-06 15:57:08,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,85,RECURRENT_PATTERN,0
SIG-TN-00362,38,Tiruvannamalai,2025-12-07 15:40:24,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,EMERGING,68,RECURRENT_PATTERN,0
SIG-TN-00363,23,Namakkal,2026-05-16 00:49:39,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,EMERGING,81,RECURRENT_PATTERN,0
SIG-TN-00364,5,Tiruchirappalli,2024-09-22 21:34:25,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,INCREASING,89,FIRST_TIME_SIGNAL,1
SIG-TN-00365,3,Madurai,2024-10-28 13:54:58,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,75,RECURRENT_PATTERN,0
SIG-TN-00366,34,Nagapattinam,2026-04-19 23:11:05,HEALTH_ANOMALY,SYNTHETIC_MDMA,WATCH,73,FIRST_TIME_SIGNAL,1
SIG-TN-00367,2,Coimbatore,2025-05-05 15:44:45,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,89,RECURRENT_PATTERN,0
SIG-TN-00368,2,Coimbatore,2024-10-30 00:18:25,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,INCREASING,91,RECURRENT_PATTERN,0
SIG-TN-00369,7,Tiruppur,2025-12-19 23:17:10,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,WATCH,73,RECURRENT_PATTERN,0
SIG-TN-00370,37,Tirupathur,2026-08-06 00:09:06,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,65,RECURRENT_PATTERN,0
SIG-TN-00371,29,Sivaganga,2026-02-22 15:05:23,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,67,RECURRENT_PATTERN,0
SIG-TN-00372,33,Thiruvarur,2025-10-29 00:47:09,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,87,RECURRENT_PATTERN,0
SIG-TN-00373,4,Salem,2025-10-03 21:08:41,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,WATCH,85,RECURRENT_PATTERN,0
SIG-TN-00374,26,Ariyalur,2026-08-02 05:59:27,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,83,FIRST_TIME_SIGNAL,1
SIG-TN-00375,23,Namakkal,2025-03-11 00:52:58,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,76,RECURRENT_PATTERN,0
SIG-TN-00376,16,Kancheepuram,2025-04-20 01:30:00,POLICE_INVESTIGATION,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,85,RECURRENT_PATTERN,0
SIG-TN-00377,33,Thiruvarur,2026-07-21 23:08:15,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,66,RECURRENT_PATTERN,0
SIG-TN-00378,20,Viluppuram,2024-12-23 09:42:09,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,EMERGING,70,RECURRENT_PATTERN,0
SIG-TN-00379,7,Tiruppur,2025-08-11 01:28:33,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,90,RECURRENT_PATTERN,0
SIG-TN-00380,30,Ramanathapuram,2026-01-05 00:23:10,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,EMERGING,75,RECURRENT_PATTERN,0
SIG-TN-00381,5,Tiruchirappalli,2024-11-22 09:32:06,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,INCREASING,74,RECURRENT_PATTERN,0
SIG-TN-00382,35,Mayiladuthurai,2025-03-30 05:49:50,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,75,RECURRENT_PATTERN,0
SIG-TN-00383,34,Nagapattinam,2025-01-31 12:49:17,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,INCREASING,78,RECURRENT_PATTERN,0
SIG-TN-00384,20,Viluppuram,2025-10-24 03:41:34,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,EMERGING,73,RECURRENT_PATTERN,0
SIG-TN-00385,5,Tiruchirappalli,2026-03-13 06:08:35,HEALTH_ANOMALY,OPIOID_ANALOGUES,WATCH,70,RECURRENT_PATTERN,0
SIG-TN-00386,2,Coimbatore,2025-08-06 02:44:21,HEALTH_ANOMALY,OPIOID_ANALOGUES,EMERGING,65,RECURRENT_PATTERN,0
SIG-TN-00387,30,Ramanathapuram,2025-03-16 07:31:08,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,84,RECURRENT_PATTERN,0
SIG-TN-00388,6,Tirunelveli,2026-05-17 18:33:44,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,WATCH,71,RECURRENT_PATTERN,0
SIG-TN-00389,38,Tiruvannamalai,2025-02-02 13:47:34,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,EMERGING,65,RECURRENT_PATTERN,0
SIG-TN-00390,31,Virudhunagar,2026-03-16 05:33:38,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,78,RECURRENT_PATTERN,0
SIG-TN-00391,4,Salem,2026-05-15 16:28:37,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,WATCH,67,RECURRENT_PATTERN,0
SIG-TN-00392,27,Perambalur,2024-12-02 04:54:35,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,70,RECURRENT_PATTERN,0
SIG-TN-00393,17,Chengalpattu,2026-03-21 05:14:41,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,WATCH,95,RECURRENT_PATTERN,0
SIG-TN-00394,30,Ramanathapuram,2024-12-01 16:31:47,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,EMERGING,91,RECURRENT_PATTERN,0
SIG-TN-00395,35,Mayiladuthurai,2026-03-21 11:47:13,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,73,RECURRENT_PATTERN,0
SIG-TN-00396,13,Thoothukudi,2024-12-22 02:19:42,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,66,RECURRENT_PATTERN,0
SIG-TN-00397,34,Nagapattinam,2025-09-01 14:29:03,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,WATCH,86,RECURRENT_PATTERN,0
SIG-TN-00398,4,Salem,2026-03-08 19:36:58,POLICE_INVESTIGATION,SYNTHETIC_MDMA,EMERGING,65,RECURRENT_PATTERN,0
SIG-TN-00399,29,Sivaganga,2025-05-02 09:28:32,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,INCREASING,83,RECURRENT_PATTERN,0
SIG-TN-00400,22,Dharmapuri,2025-03-09 13:39:04,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,69,RECURRENT_PATTERN,0
SIG-TN-00401,31,Virudhunagar,2025-01-13 23:58:45,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,INCREASING,86,RECURRENT_PATTERN,0
SIG-TN-00402,14,Kanniyakumari,2025-11-18 00:27:56,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,INCREASING,88,FIRST_TIME_SIGNAL,1
SIG-TN-00403,18,Tiruvallur,2025-01-29 23:37:13,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,INCREASING,69,RECURRENT_PATTERN,0
SIG-TN-00404,33,Thiruvarur,2025-01-14 08:17:55,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,EMERGING,83,RECURRENT_PATTERN,0
SIG-TN-00405,2,Coimbatore,2025-07-23 17:26:56,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,WATCH,67,RECURRENT_PATTERN,0
SIG-TN-00406,1,Chennai,2024-10-11 19:54:17,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,INCREASING,69,RECURRENT_PATTERN,0
SIG-TN-00407,34,Nagapattinam,2025-06-27 02:14:14,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,INCREASING,75,RECURRENT_PATTERN,0
SIG-TN-00408,24,Nilgiris,2025-07-11 14:13:12,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,INCREASING,80,RECURRENT_PATTERN,0
SIG-TN-00409,4,Salem,2026-03-29 18:15:52,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,WATCH,77,RECURRENT_PATTERN,0
SIG-TN-00410,14,Kanniyakumari,2026-06-28 04:58:55,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,EMERGING,72,RECURRENT_PATTERN,0
SIG-TN-00411,4,Salem,2025-07-10 11:41:41,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,EMERGING,96,RECURRENT_PATTERN,0
SIG-TN-00412,5,Tiruchirappalli,2026-02-25 05:00:37,HEALTH_ANOMALY,COMMERCIAL_GANJA,WATCH,89,RECURRENT_PATTERN,0
SIG-TN-00413,21,Kallakurichi,2026-07-15 13:33:46,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,86,RECURRENT_PATTERN,0
SIG-TN-00414,17,Chengalpattu,2026-01-16 13:39:12,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,70,RECURRENT_PATTERN,0
SIG-TN-00415,11,Dindigul,2026-06-04 14:40:03,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,77,RECURRENT_PATTERN,0
SIG-TN-00416,3,Madurai,2025-07-16 12:36:51,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,INCREASING,68,RECURRENT_PATTERN,0
SIG-TN-00417,3,Madurai,2025-09-10 22:26:27,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,78,RECURRENT_PATTERN,0
SIG-TN-00418,16,Kancheepuram,2025-12-25 03:50:59,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,96,RECURRENT_PATTERN,0
SIG-TN-00419,25,Karur,2025-04-11 06:41:46,HEALTH_ANOMALY,SYNTHETIC_MDMA,WATCH,79,RECURRENT_PATTERN,0
SIG-TN-00420,7,Tiruppur,2025-04-26 13:15:30,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,WATCH,91,RECURRENT_PATTERN,0
SIG-TN-00421,2,Coimbatore,2026-01-05 08:20:09,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,EMERGING,83,RECURRENT_PATTERN,0
SIG-TN-00422,18,Tiruvallur,2025-09-18 07:31:10,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,81,RECURRENT_PATTERN,0
SIG-TN-00423,28,Pudukkottai,2025-06-05 01:19:42,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,EMERGING,89,RECURRENT_PATTERN,0
SIG-TN-00424,27,Perambalur,2025-07-17 21:31:03,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,WATCH,73,RECURRENT_PATTERN,0
SIG-TN-00425,4,Salem,2025-01-22 07:36:16,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,96,RECURRENT_PATTERN,0
SIG-TN-00426,24,Nilgiris,2025-11-05 20:25:31,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,EMERGING,83,FIRST_TIME_SIGNAL,1
SIG-TN-00427,16,Kancheepuram,2025-04-20 20:54:22,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,86,RECURRENT_PATTERN,0
SIG-TN-00428,29,Sivaganga,2024-10-09 04:35:25,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,INCREASING,65,FIRST_TIME_SIGNAL,1
SIG-TN-00429,28,Pudukkottai,2025-03-27 15:36:33,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,WATCH,92,RECURRENT_PATTERN,0
SIG-TN-00430,23,Namakkal,2025-05-13 15:37:16,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,EMERGING,68,RECURRENT_PATTERN,0
SIG-TN-00431,22,Dharmapuri,2024-12-01 03:39:28,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,EMERGING,78,RECURRENT_PATTERN,0
SIG-TN-00432,8,Erode,2026-03-19 06:34:38,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,71,RECURRENT_PATTERN,0
SIG-TN-00433,36,Ranipet,2026-08-10 23:47:50,POLICE_INVESTIGATION,OPIOID_ANALOGUES,INCREASING,67,RECURRENT_PATTERN,0
SIG-TN-00434,32,Theni,2025-12-18 05:19:59,POLICE_INVESTIGATION,OPIOID_ANALOGUES,EMERGING,86,RECURRENT_PATTERN,0
SIG-TN-00435,10,Krishnagiri,2025-02-02 10:24:47,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,69,RECURRENT_PATTERN,0
SIG-TN-00436,36,Ranipet,2025-04-01 01:08:19,POLICE_INVESTIGATION,COMMERCIAL_GANJA,EMERGING,95,RECURRENT_PATTERN,0
SIG-TN-00437,11,Dindigul,2025-07-14 01:33:48,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,73,FIRST_TIME_SIGNAL,1
SIG-TN-00438,25,Karur,2025-07-25 12:50:58,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,WATCH,96,RECURRENT_PATTERN,0
SIG-TN-00439,10,Krishnagiri,2026-04-04 04:18:05,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,EMERGING,71,RECURRENT_PATTERN,0
SIG-TN-00440,3,Madurai,2025-05-17 06:24:00,HEALTH_ANOMALY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,88,RECURRENT_PATTERN,0
SIG-TN-00441,20,Viluppuram,2026-01-30 23:06:50,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,94,RECURRENT_PATTERN,0
SIG-TN-00442,12,Thanjavur,2026-03-01 22:23:13,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,WATCH,92,RECURRENT_PATTERN,0
SIG-TN-00443,33,Thiruvarur,2025-01-27 13:14:20,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,EMERGING,94,RECURRENT_PATTERN,0
SIG-TN-00444,38,Tiruvannamalai,2025-09-01 19:54:10,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,INCREASING,95,RECURRENT_PATTERN,0
SIG-TN-00445,23,Namakkal,2025-01-27 02:45:15,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,66,FIRST_TIME_SIGNAL,1
SIG-TN-00446,38,Tiruvannamalai,2025-01-15 12:33:43,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,INCREASING,95,RECURRENT_PATTERN,0
SIG-TN-00447,32,Theni,2025-08-09 07:56:01,HEALTH_ANOMALY,OPIOID_ANALOGUES,EMERGING,81,RECURRENT_PATTERN,0
SIG-TN-00448,26,Ariyalur,2026-07-29 05:40:53,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,WATCH,88,RECURRENT_PATTERN,0
SIG-TN-00449,20,Viluppuram,2026-01-03 05:16:06,HEALTH_ANOMALY,OPIOID_ANALOGUES,INCREASING,81,RECURRENT_PATTERN,0
SIG-TN-00450,37,Tirupathur,2026-05-28 18:27:27,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,WATCH,93,RECURRENT_PATTERN,0
SIG-TN-00451,34,Nagapattinam,2025-10-29 13:38:25,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,INCREASING,84,FIRST_TIME_SIGNAL,1
SIG-TN-00452,29,Sivaganga,2025-02-02 21:01:31,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,96,RECURRENT_PATTERN,0
SIG-TN-00453,6,Tirunelveli,2025-11-10 05:26:46,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,77,RECURRENT_PATTERN,0
SIG-TN-00454,20,Viluppuram,2026-06-21 16:06:31,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,92,RECURRENT_PATTERN,0
SIG-TN-00455,25,Karur,2025-06-02 16:35:02,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,WATCH,94,RECURRENT_PATTERN,0
SIG-TN-00456,22,Dharmapuri,2026-03-27 17:19:44,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,WATCH,70,RECURRENT_PATTERN,0
SIG-TN-00457,7,Tiruppur,2025-10-10 11:05:26,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,86,RECURRENT_PATTERN,0
SIG-TN-00458,35,Mayiladuthurai,2025-08-22 19:16:45,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,INCREASING,76,RECURRENT_PATTERN,0
SIG-TN-00459,32,Theni,2025-01-15 18:56:35,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,89,RECURRENT_PATTERN,0
SIG-TN-00460,11,Dindigul,2025-12-20 09:42:34,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,EMERGING,78,RECURRENT_PATTERN,0
SIG-TN-00461,36,Ranipet,2026-07-18 16:35:38,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,96,RECURRENT_PATTERN,0
SIG-TN-00462,12,Thanjavur,2024-09-26 11:23:10,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,EMERGING,81,RECURRENT_PATTERN,0
SIG-TN-00463,37,Tirupathur,2024-10-22 22:56:08,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,INCREASING,83,FIRST_TIME_SIGNAL,1
SIG-TN-00464,35,Mayiladuthurai,2026-01-21 14:41:28,HEALTH_ANOMALY,SYNTHETIC_MDMA,INCREASING,91,RECURRENT_PATTERN,0
SIG-TN-00465,14,Kanniyakumari,2024-10-04 22:02:25,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,INCREASING,79,RECURRENT_PATTERN,0
SIG-TN-00466,14,Kanniyakumari,2026-06-21 00:32:18,POLICE_INVESTIGATION,SYNTHETIC_MDMA,EMERGING,73,FIRST_TIME_SIGNAL,1
SIG-TN-00467,34,Nagapattinam,2024-10-19 21:11:57,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,83,RECURRENT_PATTERN,0
