event_id,district_id,district_name,timestamp,lifecycle_state,transition_reason,confidence_score
EMG-EVT-00475,11,Dindigul,2026-01-21 02:13:50,UNVERIFIED,ANOMALY_CLEARED,69
EMG-EVT-00476,13,Thoothukudi,2025-02-06 11:13:30,UNVERIFIED,ANOMALY_CLEARED,64
EMG-EVT-00477,23,Namakkal,2026-04-30 00:40:35,EMERGING,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00478,6,Tirunelveli,2024-11-09 14:59:18,PERSISTENT,FIRST_TIME_REPORT,63
EMG-EVT-00479,35,Mayiladuthurai,2024-12-03 07:59:21,CORROBORATED,ANOMALY_CLEARED,74
EMG-EVT-00480,36,Ranipet,2026-03-29 21:14:06,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,82
EMG-EVT-00481,36,Ranipet,2025-12-18 16:33:47,NEW_SIGNAL,ANOMALY_CLEARED,83
EMG-EVT-00482,24,Nilgiris,2026-01-09 02:16:15,CORROBORATED,ANOMALY_CLEARED,79
EMG-EVT-00483,10,Krishnagiri,2025-08-21 21:19:04,DISMISSED,CLUSTER_FORMATION_48H,79
EMG-EVT-00484,6,Tirunelveli,2025-02-07 10:58:51,DISMISSED,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00485,30,Ramanathapuram,2024-12-13 06:18:09,EMERGING,CLUSTER_FORMATION_48H,75
EMG-EVT-00486,15,Tenkasi,2026-03-06 09:31:50,DISMISSED,FIRST_TIME_REPORT,64
EMG-EVT-00487,8,Erode,2026-04-25 12:47:12,DISMISSED,CLUSTER_FORMATION_48H,79
EMG-EVT-00488,31,Virudhunagar,2024-12-31 04:57:31,CORROBORATED,ANOMALY_CLEARED,79
EMG-EVT-00489,13,Thoothukudi,2025-04-14 07:00:20,EMERGING,MULTI_SOURCE_CONVERGENCE,92
EMG-EVT-00490,16,Kancheepuram,2026-02-21 19:42:09,PERSISTENT,FIRST_TIME_REPORT,87
EMG-EVT-00491,16,Kancheepuram,2026-05-05 05:50:35,CORROBORATED,CLUSTER_FORMATION_48H,72
EMG-EVT-00492,19,Cuddalore,2025-11-26 15:37:00,DISMISSED,FIRST_TIME_REPORT,70
EMG-EVT-00493,3,Madurai,2026-04-27 04:06:48,NEW_SIGNAL,FIRST_TIME_REPORT,85
EMG-EVT-00494,15,Tenkasi,2026-05-30 18:22:12,CORROBORATED,FIRST_TIME_REPORT,94
EMG-EVT-00495,6,Tirunelveli,2025-05-16 14:05:12,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,86
EMG-EVT-00496,26,Ariyalur,2024-12-29 21:39:55,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,82
EMG-EVT-00497,5,Tiruchirappalli,2025-10-24 00:17:26,CORROBORATED,CLUSTER_FORMATION_48H,90
EMG-EVT-00498,7,Tiruppur,2026-04-03 22:46:16,NEW_SIGNAL,CLUSTER_FORMATION_48H,92
EMG-EVT-00499,3,Madurai,2025-09-25 00:53:47,DISMISSED,ANOMALY_CLEARED,65
EMG-EVT-00500,20,Viluppuram,2026-05-04 07:46:13,PERSISTENT,MULTI_SOURCE_CONVERGENCE,77
EMG-EVT-00501,35,Mayiladuthurai,2025-09-27 01:51:52,CORROBORATED,CLUSTER_FORMATION_48H,92
EMG-EVT-00502,34,Nagapattinam,2025-12-05 16:10:52,NEW_SIGNAL,ANOMALY_CLEARED,93
EMG-EVT-00503,7,Tiruppur,2025-02-03 09:31:14,PERSISTENT,MULTI_SOURCE_CONVERGENCE,81
EMG-EVT-00504,34,Nagapattinam,2026-06-07 04:13:49,PERSISTENT,MULTI_SOURCE_CONVERGENCE,74
EMG-EVT-00505,2,Coimbatore,2024-10-23 10:38:25,DISMISSED,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00506,38,Tiruvannamalai,2025-04-03 14:15:05,EMERGING,FIRST_TIME_REPORT,92
EMG-EVT-00507,35,Mayiladuthurai,2025-06-28 07:34:05,EMERGING,CLUSTER_FORMATION_48H,64
EMG-EVT-00508,10,Krishnagiri,2025-07-25 04:34:30,PERSISTENT,ANOMALY_CLEARED,79
EMG-EVT-00509,25,Karur,2026-01-24 17:08:28,CORROBORATED,FIRST_TIME_REPORT,90
EMG-EVT-00510,38,Tiruvannamalai,2025-02-11 06:44:39,EMERGING,ANOMALY_CLEARED,64
EMG-EVT-00511,8,Erode,2026-05-11 13:59:09,CORROBORATED,ANOMALY_CLEARED,72
EMG-EVT-00512,8,Erode,2025-07-18 04:57:12,CORROBORATED,CLUSTER_FORMATION_48H,79
EMG-EVT-00513,25,Karur,2025-11-15 05:22:16,NEW_SIGNAL,ANOMALY_CLEARED,80
EMG-EVT-00514,1,Chennai,2025-12-30 10:26:36,PERSISTENT,ANOMALY_CLEARED,89
EMG-EVT-00515,35,Mayiladuthurai,2025-12-04 16:05:41,PERSISTENT,MULTI_SOURCE_CONVERGENCE,86
EMG-EVT-00516,17,Chengalpattu,2026-03-15 04:45:09,DISMISSED,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00517,38,Tiruvannamalai,2025-09-29 11:20:39,CORROBORATED,ANOMALY_CLEARED,92
EMG-EVT-00518,27,Perambalur,2026-02-02 19:44:10,CORROBORATED,FIRST_TIME_REPORT,69
EMG-EVT-00519,9,Vellore,2025-05-17 10:07:27,CORROBORATED,FIRST_TIME_REPORT,91
EMG-EVT-00520,28,Pudukkottai,2025-03-28 20:38:33,DISMISSED,FIRST_TIME_REPORT,80
EMG-EVT-00521,19,Cuddalore,2025-09-03 16:45:23,EMERGING,CLUSTER_FORMATION_48H,74
EMG-EVT-00522,5,Tiruchirappalli,2025-01-10 15:32:23,EMERGING,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00523,27,Perambalur,2024-11-20 16:08:53,CORROBORATED,CLUSTER_FORMATION_48H,79
EMG-EVT-00524,24,Nilgiris,2026-07-16 00:46:13,UNVERIFIED,FIRST_TIME_REPORT,70
EMG-EVT-00525,13,Thoothukudi,2025-05-04 19:38:18,DISMISSED,FIRST_TIME_REPORT,81
EMG-EVT-00526,16,Kancheepuram,2025-06-28 02:12:16,EMERGING,MULTI_SOURCE_CONVERGENCE,87
EMG-EVT-00527,14,Kanniyakumari,2026-03-05 03:27:38,PERSISTENT,FIRST_TIME_REPORT,80
EMG-EVT-00528,32,Theni,2025-10-13 18:51:49,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00529,8,Erode,2024-12-23 02:11:51,UNVERIFIED,FIRST_TIME_REPORT,94
EMG-EVT-00530,22,Dharmapuri,2026-04-23 21:45:35,PERSISTENT,CLUSTER_FORMATION_48H,74
EMG-EVT-00531,30,Ramanathapuram,2026-03-14 21:05:59,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,94
EMG-EVT-00532,25,Karur,2025-01-24 23:25:48,DISMISSED,CLUSTER_FORMATION_48H,72
EMG-EVT-00533,1,Chennai,2026-01-20 07:30:01,DISMISSED,ANOMALY_CLEARED,94
EMG-EVT-00534,11,Dindigul,2026-01-24 04:02:01,PERSISTENT,FIRST_TIME_REPORT,72
EMG-EVT-00535,10,Krishnagiri,2025-04-24 17:24:59,PERSISTENT,ANOMALY_CLEARED,77
EMG-EVT-00536,7,Tiruppur,2026-05-31 18:04:25,NEW_SIGNAL,CLUSTER_FORMATION_48H,89
EMG-EVT-00537,20,Viluppuram,2024-11-22 20:07:38,PERSISTENT,MULTI_SOURCE_CONVERGENCE,69
EMG-EVT-00538,21,Kallakurichi,2026-08-19 13:48:40,PERSISTENT,ANOMALY_CLEARED,87
EMG-EVT-00539,4,Salem,2025-04-13 07:38:06,PERSISTENT,FIRST_TIME_REPORT,63
EMG-EVT-00540,4,Salem,2025-07-10 16:40:01,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,77
EMG-EVT-00541,20,Viluppuram,2024-12-05 10:57:47,CORROBORATED,MULTI_SOURCE_CONVERGENCE,89
EMG-EVT-00542,6,Tirunelveli,2025-06-06 12:50:15,EMERGING,ANOMALY_CLEARED,85
EMG-EVT-00543,37,Tirupathur,2026-08-01 06:39:13,NEW_SIGNAL,FIRST_TIME_REPORT,67
EMG-EVT-00544,14,Kanniyakumari,2024-10-23 03:55:01,NEW_SIGNAL,CLUSTER_FORMATION_48H,89
EMG-EVT-00545,28,Pudukkottai,2025-12-12 14:16:09,DISMISSED,FIRST_TIME_REPORT,80
EMG-EVT-00546,17,Chengalpattu,2024-11-24 08:08:19,PERSISTENT,FIRST_TIME_REPORT,62
EMG-EVT-00547,25,Karur,2025-09-25 16:37:44,CORROBORATED,CLUSTER_FORMATION_48H,67
EMG-EVT-00548,26,Ariyalur,2025-02-16 11:17:15,UNVERIFIED,CLUSTER_FORMATION_48H,73
EMG-EVT-00549,2,Coimbatore,2025-02-24 13:15:32,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00550,35,Mayiladuthurai,2024-09-24 21:41:07,CORROBORATED,FIRST_TIME_REPORT,80
EMG-EVT-00551,30,Ramanathapuram,2026-07-30 12:31:46,PERSISTENT,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00552,4,Salem,2024-11-28 18:13:39,CORROBORATED,CLUSTER_FORMATION_48H,81
EMG-EVT-00553,26,Ariyalur,2025-07-04 12:51:13,UNVERIFIED,ANOMALY_CLEARED,73
EMG-EVT-00554,35,Mayiladuthurai,2026-04-16 09:24:45,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00555,26,Ariyalur,2026-05-25 06:33:26,EMERGING,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00556,37,Tirupathur,2025-11-28 00:05:01,CORROBORATED,CLUSTER_FORMATION_48H,91
EMG-EVT-00557,26,Ariyalur,2024-09-29 09:37:36,PERSISTENT,MULTI_SOURCE_CONVERGENCE,65
EMG-EVT-00558,4,Salem,2025-04-15 01:55:53,DISMISSED,MULTI_SOURCE_CONVERGENCE,71
EMG-EVT-00559,13,Thoothukudi,2025-01-02 11:11:03,PERSISTENT,ANOMALY_CLEARED,68
EMG-EVT-00560,17,Chengalpattu,2026-02-20 23:25:55,DISMISSED,MULTI_SOURCE_CONVERGENCE,64
EMG-EVT-00561,13,Thoothukudi,2026-08-06 11:20:49,UNVERIFIED,ANOMALY_CLEARED,79
EMG-EVT-00562,27,Perambalur,2026-07-21 15:47:11,NEW_SIGNAL,ANOMALY_CLEARED,89
EMG-EVT-00563,32,Theni,2025-10-06 08:09:23,DISMISSED,FIRST_TIME_REPORT,80
EMG-EVT-00564,1,Chennai,2025-08-02 05:28:25,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,94
EMG-EVT-00565,14,Kanniyakumari,2024-12-08 13:35:54,PERSISTENT,ANOMALY_CLEARED,63
EMG-EVT-00566,25,Karur,2025-06-04 03:08:43,PERSISTENT,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00567,17,Chengalpattu,2026-01-16 12:03:07,PERSISTENT,FIRST_TIME_REPORT,78
EMG-EVT-00568,7,Tiruppur,2025-12-01 07:42:18,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,91
EMG-EVT-00569,34,Nagapattinam,2025-08-15 14:56:23,NEW_SIGNAL,ANOMALY_CLEARED,89
EMG-EVT-00570,26,Ariyalur,2025-07-16 09:01:54,EMERGING,MULTI_SOURCE_CONVERGENCE,93
EMG-EVT-00571,12,Thanjavur,2026-05-11 09:12:27,NEW_SIGNAL,FIRST_TIME_REPORT,89
EMG-EVT-00572,10,Krishnagiri,2025-05-14 20:03:17,NEW_SIGNAL,ANOMALY_CLEARED,67
EMG-EVT-00573,16,Kancheepuram,2025-11-08 13:46:11,DISMISSED,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00574,32,Theni,2024-10-30 23:08:41,CORROBORATED,FIRST_TIME_REPORT,68
EMG-EVT-00575,32,Theni,2024-10-06 19:52:27,EMERGING,MULTI_SOURCE_CONVERGENCE,86
EMG-EVT-00576,30,Ramanathapuram,2025-12-17 22:11:02,DISMISSED,MULTI_SOURCE_CONVERGENCE,82
EMG-EVT-00577,8,Erode,2025-12-03 09:38:00,UNVERIFIED,FIRST_TIME_REPORT,66
EMG-EVT-00578,15,Tenkasi,2026-05-05 01:39:43,CORROBORATED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00579,28,Pudukkottai,2026-03-26 19:27:10,CORROBORATED,CLUSTER_FORMATION_48H,71
EMG-EVT-00580,3,Madurai,2025-01-21 20:55:54,CORROBORATED,ANOMALY_CLEARED,71
EMG-EVT-00581,34,Nagapattinam,2025-08-30 11:00:56,EMERGING,FIRST_TIME_REPORT,69
EMG-EVT-00582,1,Chennai,2024-11-22 14:36:59,UNVERIFIED,ANOMALY_CLEARED,84
EMG-EVT-00583,3,Madurai,2026-04-29 05:38:37,EMERGING,MULTI_SOURCE_CONVERGENCE,68
EMG-EVT-00584,11,Dindigul,2025-11-14 13:20:10,NEW_SIGNAL,CLUSTER_FORMATION_48H,70
EMG-EVT-00585,26,Ariyalur,2025-01-22 04:32:39,EMERGING,FIRST_TIME_REPORT,73
EMG-EVT-00586,38,Tiruvannamalai,2024-11-12 03:06:36,NEW_SIGNAL,FIRST_TIME_REPORT,79
EMG-EVT-00587,31,Virudhunagar,2025-02-15 19:50:01,PERSISTENT,CLUSTER_FORMATION_48H,65
EMG-EVT-00588,10,Krishnagiri,2026-02-25 16:46:16,EMERGING,ANOMALY_CLEARED,88
EMG-EVT-00589,8,Erode,2025-08-05 05:05:01,PERSISTENT,MULTI_SOURCE_CONVERGENCE,82
EMG-EVT-00590,18,Tiruvallur,2025-08-14 03:15:54,EMERGING,ANOMALY_CLEARED,72
EMG-EVT-00591,9,Vellore,2025-07-29 14:22:49,DISMISSED,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00592,30,Ramanathapuram,2025-09-24 07:19:40,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00593,4,Salem,2024-12-21 17:42:55,PERSISTENT,CLUSTER_FORMATION_48H,89
EMG-EVT-00594,7,Tiruppur,2024-10-24 11:23:59,CORROBORATED,CLUSTER_FORMATION_48H,74
EMG-EVT-00595,4,Salem,2026-04-25 18:14:55,DISMISSED,ANOMALY_CLEARED,94
EMG-EVT-00596,26,Ariyalur,2025-07-04 17:55:07,PERSISTENT,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00597,34,Nagapattinam,2025-12-28 13:04:39,UNVERIFIED,CLUSTER_FORMATION_48H,65
EMG-EVT-00598,32,Theni,2025-10-02 19:30:30,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,66
EMG-EVT-00599,38,Tiruvannamalai,2025-10-06 18:06:51,UNVERIFIED,FIRST_TIME_REPORT,70
EMG-EVT-00600,21,Kallakurichi,2025-11-28 14:26:49,PERSISTENT,ANOMALY_CLEARED,71
EMG-EVT-00601,18,Tiruvallur,2026-06-30 23:56:09,DISMISSED,ANOMALY_CLEARED,89
EMG-EVT-00602,20,Viluppuram,2025-05-09 13:24:39,CORROBORATED,CLUSTER_FORMATION_48H,90
EMG-EVT-00603,19,Cuddalore,2024-12-10 20:19:10,UNVERIFIED,ANOMALY_CLEARED,75
EMG-EVT-00604,30,Ramanathapuram,2025-06-03 08:25:21,EMERGING,FIRST_TIME_REPORT,94
EMG-EVT-00605,18,Tiruvallur,2024-10-12 09:52:28,UNVERIFIED,ANOMALY_CLEARED,93
EMG-EVT-00606,31,Virudhunagar,2025-08-17 11:32:43,NEW_SIGNAL,ANOMALY_CLEARED,85
EMG-EVT-00607,5,Tiruchirappalli,2025-03-18 04:22:45,PERSISTENT,MULTI_SOURCE_CONVERGENCE,94
EMG-EVT-00608,23,Namakkal,2025-02-08 03:31:34,EMERGING,CLUSTER_FORMATION_48H,78
EMG-EVT-00609,9,Vellore,2024-10-07 09:55:15,CORROBORATED,FIRST_TIME_REPORT,70
EMG-EVT-00610,26,Ariyalur,2025-07-13 09:33:28,UNVERIFIED,ANOMALY_CLEARED,70
EMG-EVT-00611,1,Chennai,2025-06-22 10:57:34,PERSISTENT,FIRST_TIME_REPORT,84
EMG-EVT-00612,31,Virudhunagar,2024-11-04 05:22:46,UNVERIFIED,CLUSTER_FORMATION_48H,93
EMG-EVT-00613,35,Mayiladuthurai,2026-06-19 23:27:47,PERSISTENT,CLUSTER_FORMATION_48H,62
EMG-EVT-00614,30,Ramanathapuram,2024-09-27 17:26:16,NEW_SIGNAL,ANOMALY_CLEARED,91
EMG-EVT-00615,16,Kancheepuram,2025-12-24 03:35:26,PERSISTENT,CLUSTER_FORMATION_48H,77
EMG-EVT-00616,16,Kancheepuram,2025-02-10 18:34:37,PERSISTENT,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00617,34,Nagapattinam,2024-12-06 22:00:48,NEW_SIGNAL,FIRST_TIME_REPORT,86
EMG-EVT-00618,15,Tenkasi,2026-02-17 20:13:05,PERSISTENT,ANOMALY_CLEARED,81
EMG-EVT-00619,2,Coimbatore,2026-02-12 17:31:50,DISMISSED,FIRST_TIME_REPORT,86
EMG-EVT-00620,30,Ramanathapuram,2025-08-16 23:08:30,CORROBORATED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00621,10,Krishnagiri,2026-05-25 13:07:51,NEW_SIGNAL,FIRST_TIME_REPORT,79
EMG-EVT-00622,20,Viluppuram,2025-03-22 18:14:30,UNVERIFIED,CLUSTER_FORMATION_48H,65
EMG-EVT-00623,35,Mayiladuthurai,2024-12-31 11:42:02,PERSISTENT,ANOMALY_CLEARED,68
EMG-EVT-00624,1,Chennai,2025-08-31 12:47:56,DISMISSED,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00625,36,Ranipet,2026-05-27 00:29:06,CORROBORATED,FIRST_TIME_REPORT,66
EMG-EVT-00626,21,Kallakurichi,2024-10-21 16:23:19,UNVERIFIED,CLUSTER_FORMATION_48H,90
EMG-EVT-00627,13,Thoothukudi,2025-12-08 10:04:57,EMERGING,MULTI_SOURCE_CONVERGENCE,89
EMG-EVT-00628,11,Dindigul,2025-02-12 11:57:00,EMERGING,MULTI_SOURCE_CONVERGENCE,85
EMG-EVT-00629,24,Nilgiris,2025-10-25 00:07:12,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00630,22,Dharmapuri,2025-10-10 13:16:49,NEW_SIGNAL,CLUSTER_FORMATION_48H,65
EMG-EVT-00631,31,Virudhunagar,2025-02-19 10:36:40,DISMISSED,CLUSTER_FORMATION_48H,92
EMG-EVT-00632,36,Ranipet,2025-04-13 22:10:26,PERSISTENT,ANOMALY_CLEARED,68
EMG-EVT-00633,9,Vellore,2025-03-04 03:19:58,UNVERIFIED,FIRST_TIME_REPORT,94
EMG-EVT-00634,34,Nagapattinam,2025-04-09 08:49:48,UNVERIFIED,ANOMALY_CLEARED,83
EMG-EVT-00635,35,Mayiladuthurai,2025-03-19 01:31:39,PERSISTENT,FIRST_TIME_REPORT,71
EMG-EVT-00636,34,Nagapattinam,2026-06-01 18:54:44,NEW_SIGNAL,ANOMALY_CLEARED,91
EMG-EVT-00637,23,Namakkal,2026-06-25 20:12:43,UNVERIFIED,CLUSTER_FORMATION_48H,66
EMG-EVT-00638,17,Chengalpattu,2025-08-14 18:59:27,CORROBORATED,ANOMALY_CLEARED,74
EMG-EVT-00639,21,Kallakurichi,2025-01-21 01:02:49,PERSISTENT,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00640,3,Madurai,2025-03-15 11:55:05,CORROBORATED,CLUSTER_FORMATION_48H,76
EMG-EVT-00641,24,Nilgiris,2025-11-21 21:31:16,EMERGING,CLUSTER_FORMATION_48H,93
EMG-EVT-00642,35,Mayiladuthurai,2025-07-25 14:25:26,NEW_SIGNAL,FIRST_TIME_REPORT,90
EMG-EVT-00643,23,Namakkal,2026-03-24 22:47:48,NEW_SIGNAL,FIRST_TIME_REPORT,86
EMG-EVT-00644,12,Thanjavur,2025-01-23 21:00:45,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,77
EMG-EVT-00645,7,Tiruppur,2026-01-11 08:44:28,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,63
EMG-EVT-00646,18,Tiruvallur,2024-10-27 20:30:21,EMERGING,CLUSTER_FORMATION_48H,66
EMG-EVT-00647,15,Tenkasi,2025-12-19 09:37:16,UNVERIFIED,FIRST_TIME_REPORT,64
EMG-EVT-00648,24,Nilgiris,2025-08-08 07:15:32,NEW_SIGNAL,ANOMALY_CLEARED,89
EMG-EVT-00649,14,Kanniyakumari,2026-06-13 05:49:30,EMERGING,MULTI_SOURCE_CONVERGENCE,82
EMG-EVT-00650,13,Thoothukudi,2026-08-03 21:03:14,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,92
EMG-EVT-00651,9,Vellore,2026-07-09 05:29:14,UNVERIFIED,ANOMALY_CLEARED,79
EMG-EVT-00652,10,Krishnagiri,2026-04-06 11:52:27,PERSISTENT,MULTI_SOURCE_CONVERGENCE,78
EMG-EVT-00653,29,Sivaganga,2026-07-22 21:33:49,NEW_SIGNAL,FIRST_TIME_REPORT,72
EMG-EVT-00654,26,Ariyalur,2026-06-05 00:27:33,EMERGING,MULTI_SOURCE_CONVERGENCE,64
EMG-EVT-00655,31,Virudhunagar,2025-02-01 08:28:36,CORROBORATED,MULTI_SOURCE_CONVERGENCE,91
EMG-EVT-00656,24,Nilgiris,2026-08-02 20:58:09,EMERGING,CLUSTER_FORMATION_48H,76
EMG-EVT-00657,5,Tiruchirappalli,2025-02-16 18:21:16,NEW_SIGNAL,FIRST_TIME_REPORT,68
EMG-EVT-00658,36,Ranipet,2026-03-31 20:21:53,EMERGING,FIRST_TIME_REPORT,92
EMG-EVT-00659,20,Viluppuram,2026-07-26 19:47:39,EMERGING,FIRST_TIME_REPORT,78
EMG-EVT-00660,35,Mayiladuthurai,2025-06-04 10:36:14,DISMISSED,CLUSTER_FORMATION_48H,78
EMG-EVT-00661,32,Theni,2026-02-02 23:51:27,EMERGING,ANOMALY_CLEARED,77
EMG-EVT-00662,32,Theni,2026-04-24 15:17:09,EMERGING,FIRST_TIME_REPORT,63
EMG-EVT-00663,37,Tirupathur,2025-07-26 09:22:18,DISMISSED,MULTI_SOURCE_CONVERGENCE,79
EMG-EVT-00664,27,Perambalur,2025-10-23 13:41:29,UNVERIFIED,ANOMALY_CLEARED,77
EMG-EVT-00665,38,Tiruvannamalai,2026-04-09 01:32:57,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,86
EMG-EVT-00666,8,Erode,2025-06-14 03:15:30,NEW_SIGNAL,ANOMALY_CLEARED,87
EMG-EVT-00667,14,Kanniyakumari,2026-05-07 09:13:54,EMERGING,FIRST_TIME_REPORT,65
EMG-EVT-00668,32,Theni,2025-03-25 12:25:17,DISMISSED,CLUSTER_FORMATION_48H,94
EMG-EVT-00669,38,Tiruvannamalai,2025-01-07 22:09:51,CORROBORATED,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00670,8,Erode,2025-05-22 09:23:47,CORROBORATED,FIRST_TIME_REPORT,88
EMG-EVT-00671,29,Sivaganga,2025-11-27 09:27:00,UNVERIFIED,ANOMALY_CLEARED,77
EMG-EVT-00672,20,Viluppuram,2025-04-25 19:05:33,EMERGING,CLUSTER_FORMATION_48H,93
EMG-EVT-00673,8,Erode,2025-10-17 16:51:13,CORROBORATED,CLUSTER_FORMATION_48H,71
EMG-EVT-00674,14,Kanniyakumari,2025-10-31 00:33:08,EMERGING,FIRST_TIME_REPORT,91
EMG-EVT-00675,17,Chengalpattu,2025-10-21 16:08:15,EMERGING,FIRST_TIME_REPORT,63
EMG-EVT-00676,31,Virudhunagar,2025-02-27 16:46:31,PERSISTENT,ANOMALY_CLEARED,87
EMG-EVT-00677,5,Tiruchirappalli,2026-02-19 00:13:56,UNVERIFIED,CLUSTER_FORMATION_48H,65
EMG-EVT-00678,22,Dharmapuri,2025-11-13 13:56:04,EMERGING,MULTI_SOURCE_CONVERGENCE,68
EMG-EVT-00679,12,Thanjavur,2025-09-05 13:25:18,EMERGING,ANOMALY_CLEARED,87
EMG-EVT-00680,1,Chennai,2026-07-15 06:49:37,NEW_SIGNAL,FIRST_TIME_REPORT,85
EMG-EVT-00681,22,Dharmapuri,2026-05-11 13:49:33,PERSISTENT,CLUSTER_FORMATION_48H,77
EMG-EVT-00682,34,Nagapattinam,2026-03-26 02:10:00,CORROBORATED,ANOMALY_CLEARED,67
EMG-EVT-00683,35,Mayiladuthurai,2026-03-03 19:02:03,PERSISTENT,FIRST_TIME_REPORT,70
EMG-EVT-00684,1,Chennai,2026-04-04 04:49:04,NEW_SIGNAL,ANOMALY_CLEARED,69
EMG-EVT-00685,18,Tiruvallur,2024-09-20 22:57:01,CORROBORATED,ANOMALY_CLEARED,63
EMG-EVT-00686,31,Virudhunagar,2025-12-07 05:29:52,EMERGING,MULTI_SOURCE_CONVERGENCE,69
EMG-EVT-00687,17,Chengalpattu,2026-07-12 13:20:28,CORROBORATED,MULTI_SOURCE_CONVERGENCE,73
EMG-EVT-00688,32,Theni,2026-01-08 12:34:39,DISMISSED,ANOMALY_CLEARED,78
EMG-EVT-00689,23,Namakkal,2026-08-15 07:29:52,DISMISSED,CLUSTER_FORMATION_48H,84
EMG-EVT-00690,10,Krishnagiri,2025-05-03 18:07:59,DISMISSED,FIRST_TIME_REPORT,67
EMG-EVT-00691,16,Kancheepuram,2026-04-20 05:04:25,CORROBORATED,FIRST_TIME_REPORT,63
EMG-EVT-00692,22,Dharmapuri,2025-03-05 16:49:32,UNVERIFIED,ANOMALY_CLEARED,75
EMG-EVT-00693,8,Erode,2025-09-05 15:42:55,PERSISTENT,CLUSTER_FORMATION_48H,67
EMG-EVT-00694,5,Tiruchirappalli,2025-11-15 22:55:01,NEW_SIGNAL,CLUSTER_FORMATION_48H,62
EMG-EVT-00695,11,Dindigul,2025-11-12 02:02:07,DISMISSED,CLUSTER_FORMATION_48H,64
EMG-EVT-00696,9,Vellore,2025-07-12 06:15:12,CORROBORATED,FIRST_TIME_REPORT,81
EMG-EVT-00697,10,Krishnagiri,2024-10-11 01:26:41,DISMISSED,CLUSTER_FORMATION_48H,65
EMG-EVT-00698,16,Kancheepuram,2024-12-02 20:27:46,CORROBORATED,MULTI_SOURCE_CONVERGENCE,76
EMG-EVT-00699,30,Ramanathapuram,2025-10-21 07:00:10,UNVERIFIED,FIRST_TIME_REPORT,78
EMG-EVT-00700,27,Perambalur,2025-10-14 14:19:23,CORROBORATED,CLUSTER_FORMATION_48H,93
EMG-EVT-00701,22,Dharmapuri,2026-02-23 02:54:40,NEW_SIGNAL,ANOMALY_CLEARED,82
EMG-EVT-00702,37,Tirupathur,2026-04-15 20:07:45,EMERGING,CLUSTER_FORMATION_48H,64
EMG-EVT-00703,32,Theni,2025-07-16 08:59:55,NEW_SIGNAL,FIRST_TIME_REPORT,65
EMG-EVT-00704,33,Thiruvarur,2025-10-21 18:03:50,CORROBORATED,MULTI_SOURCE_CONVERGENCE,67
EMG-EVT-00705,16,Kancheepuram,2026-05-25 14:41:15,PERSISTENT,ANOMALY_CLEARED,67
EMG-EVT-00706,7,Tiruppur,2024-10-10 08:08:51,CORROBORATED,FIRST_TIME_REPORT,76
EMG-EVT-00707,33,Thiruvarur,2024-12-06 13:21:41,UNVERIFIED,FIRST_TIME_REPORT,66
EMG-EVT-00708,7,Tiruppur,2026-03-25 21:06:19,CORROBORATED,ANOMALY_CLEARED,67
EMG-EVT-00709,27,Perambalur,2025-06-02 14:28:10,NEW_SIGNAL,ANOMALY_CLEARED,86
EMG-EVT-00710,30,Ramanathapuram,2024-10-03 06:43:03,NEW_SIGNAL,CLUSTER_FORMATION_48H,76
