id,district_id,district_name,drug_category,timestamp,suspected_channel,volume_index,confidence_score
CAT-SIG-00423,24,Nilgiris,PRESCRIPTION_NARCOTICS,2026-05-22 12:29:33,PARCEL_COURIER,44,91
CAT-SIG-00424,3,Madurai,CHEMICAL_PRECURSORS,2025-04-19 10:37:59,PHARMACY_DIVERSION,36,93
CAT-SIG-00425,33,Thiruvarur,OPIOID_ANALOGUES,2024-10-09 19:24:07,PHARMACY_DIVERSION,11,72
CAT-SIG-00426,21,Kallakurichi,UNKNOWN_CONTRABAND,2024-10-04 12:37:09,PARCEL_COURIER,5,78
CAT-SIG-00427,35,Mayiladuthurai,OPIOID_ANALOGUES,2025-07-14 11:42:05,PARCEL_COURIER,20,68
CAT-SIG-00428,19,Cuddalore,COMMERCIAL_GANJA,2025-11-08 06:03:52,HIGHWAY_LOGISTICS,17,76
CAT-SIG-00429,36,Ranipet,COMMERCIAL_GANJA,2025-05-21 11:46:41,PHARMACY_DIVERSION,39,85
CAT-SIG-00430,5,Tiruchirappalli,COMMERCIAL_GANJA,2025-11-13 18:11:04,RETAIL_PEDDLING,27,64
CAT-SIG-00431,23,Namakkal,SYNTHETIC_MDMA,2025-10-28 20:56:24,PHARMACY_DIVERSION,43,79
CAT-SIG-00432,11,Dindigul,UNKNOWN_CONTRABAND,2024-12-20 00:45:35,RETAIL_PEDDLING,21,77
CAT-SIG-00433,6,Tirunelveli,COMMERCIAL_GANJA,2025-08-29 18:59:45,PARCEL_COURIER,11,73
CAT-SIG-00434,22,Dharmapuri,OPIOID_ANALOGUES,2026-03-29 09:48:50,HIGHWAY_LOGISTICS,45,94
CAT-SIG-00435,2,Coimbatore,OPIOID_ANALOGUES,2025-07-12 06:13:10,HIGHWAY_LOGISTICS,31,94
CAT-SIG-00436,32,Theni,COMMERCIAL_GANJA,2026-07-26 09:31:20,PHARMACY_DIVERSION,20,78
CAT-SIG-00437,18,Tiruvallur,PRESCRIPTION_NARCOTICS,2025-01-10 19:28:17,PARCEL_COURIER,24,87
CAT-SIG-00438,4,Salem,UNKNOWN_CONTRABAND,2026-05-23 23:39:45,PHARMACY_DIVERSION,37,75
CAT-SIG-00439,18,Tiruvallur,SYNTHETIC_MDMA,2025-12-13 05:12:03,PARCEL_COURIER,37,71
CAT-SIG-00440,36,Ranipet,OPIOID_ANALOGUES,2024-12-10 00:41:12,PHARMACY_DIVERSION,16,69
CAT-SIG-00441,36,Ranipet,UNKNOWN_CONTRABAND,2025-03-11 09:56:23,RETAIL_PEDDLING,37,63
CAT-SIG-00442,32,Theni,UNKNOWN_CONTRABAND,2026-08-04 14:48:54,PHARMACY_DIVERSION,23,83
CAT-SIG-00443,32,Theni,PRESCRIPTION_NARCOTICS,2024-09-27 03:17:04,HIGHWAY_LOGISTICS,40,78
CAT-SIG-00444,15,Tenkasi,OPIOID_ANALOGUES,2025-03-10 03:29:18,PARCEL_COURIER,29,91
CAT-SIG-00445,9,Vellore,PRESCRIPTION_NARCOTICS,2025-10-16 23:12:48,PHARMACY_DIVERSION,41,69
CAT-SIG-00446,26,Ariyalur,UNKNOWN_CONTRABAND,2026-05-19 16:56:27,PARCEL_COURIER,43,92
CAT-SIG-00447,30,Ramanathapuram,UNKNOWN_CONTRABAND,2025-11-19 19:18:06,HIGHWAY_LOGISTICS,10,80
CAT-SIG-00448,35,Mayiladuthurai,COMMERCIAL_GANJA,2025-04-06 15:30:41,PHARMACY_DIVERSION,9,82
CAT-SIG-00449,33,Thiruvarur,COMMERCIAL_GANJA,2026-07-15 01:49:16,PARCEL_COURIER,16,93
CAT-SIG-00450,23,Namakkal,UNKNOWN_CONTRABAND,2024-10-19 19:09:10,PARCEL_COURIER,40,60
CAT-SIG-00451,25,Karur,COMMERCIAL_GANJA,2025-04-20 17:26:04,HIGHWAY_LOGISTICS,13,91
CAT-SIG-00452,17,Chengalpattu,OPIOID_ANALOGUES,2026-03-09 17:24:40,PARCEL_COURIER,43,91
CAT-SIG-00453,26,Ariyalur,UNKNOWN_CONTRABAND,2025-01-05 09:30:08,PARCEL_COURIER,11,84
CAT-SIG-00454,9,Vellore,UNKNOWN_CONTRABAND,2024-11-04 17:22:05,PARCEL_COURIER,20,82
CAT-SIG-00455,11,Dindigul,SYNTHETIC_MDMA,2025-05-24 08:53:38,RETAIL_PEDDLING,13,66
CAT-SIG-00456,7,Tiruppur,SYNTHETIC_MDMA,2024-10-11 04:23:36,HIGHWAY_LOGISTICS,15,77
CAT-SIG-00457,1,Chennai,CHEMICAL_PRECURSORS,2026-05-05 11:29:46,RETAIL_PEDDLING,15,74
CAT-SIG-00458,17,Chengalpattu,SYNTHETIC_MDMA,2025-05-03 01:57:56,HIGHWAY_LOGISTICS,9,69
CAT-SIG-00459,15,Tenkasi,CHEMICAL_PRECURSORS,2026-03-02 02:52:49,PHARMACY_DIVERSION,7,65
CAT-SIG-00460,9,Vellore,COMMERCIAL_GANJA,2025-03-21 05:00:50,PARCEL_COURIER,13,79
CAT-SIG-00461,14,Kanniyakumari,PRESCRIPTION_NARCOTICS,2025-09-21 19:19:57,RETAIL_PEDDLING,30,73
CAT-SIG-00462,10,Krishnagiri,SYNTHETIC_MDMA,2025-10-24 15:10:25,PARCEL_COURIER,28,84
CAT-SIG-00463,25,Karur,UNKNOWN_CONTRABAND,2025-10-01 01:28:51,RETAIL_PEDDLING,16,88
CAT-SIG-00464,29,Sivaganga,COMMERCIAL_GANJA,2025-01-27 01:42:35,PHARMACY_DIVERSION,14,72
CAT-SIG-00465,16,Kancheepuram,OPIOID_ANALOGUES,2026-03-07 03:30:00,RETAIL_PEDDLING,42,94
CAT-SIG-00466,27,Perambalur,PRESCRIPTION_NARCOTICS,2026-03-30 01:49:35,RETAIL_PEDDLING,27,74
CAT-SIG-00467,2,Coimbatore,SYNTHETIC_MDMA,2025-08-08 12:13:54,RETAIL_PEDDLING,34,89
CAT-SIG-00468,31,Virudhunagar,OPIOID_ANALOGUES,2025-07-04 14:22:51,HIGHWAY_LOGISTICS,42,65
CAT-SIG-00469,16,Kancheepuram,COMMERCIAL_GANJA,2025-01-15 10:26:05,RETAIL_PEDDLING,8,61
CAT-SIG-00470,21,Kallakurichi,PRESCRIPTION_NARCOTICS,2025-11-13 08:26:23,PHARMACY_DIVERSION,14,95
CAT-SIG-00471,22,Dharmapuri,SYNTHETIC_MDMA,2025-05-18 00:57:34,PHARMACY_DIVERSION,40,72
CAT-SIG-00472,28,Pudukkottai,PRESCRIPTION_NARCOTICS,2025-08-16 18:07:51,RETAIL_PEDDLING,41,85
CAT-SIG-00473,18,Tiruvallur,COMMERCIAL_GANJA,2024-11-03 10:14:46,PARCEL_COURIER,24,68
CAT-SIG-00474,34,Nagapattinam,COMMERCIAL_GANJA,2025-12-21 22:16:51,RETAIL_PEDDLING,31,63
CAT-SIG-00475,3,Madurai,UNKNOWN_CONTRABAND,2026-04-29 00:41:27,HIGHWAY_LOGISTICS,19,75
CAT-SIG-00476,17,Chengalpattu,PRESCRIPTION_NARCOTICS,2025-06-04 18:05:36,RETAIL_PEDDLING,10,89
CAT-SIG-00477,33,Thiruvarur,COMMERCIAL_GANJA,2025-02-19 18:50:45,RETAIL_PEDDLING,5,74
CAT-SIG-00478,12,Thanjavur,SYNTHETIC_MDMA,2026-06-24 22:40:18,PARCEL_COURIER,5,90
CAT-SIG-00479,4,Salem,CHEMICAL_PRECURSORS,2025-06-02 22:49:54,RETAIL_PEDDLING,20,73
CAT-SIG-00480,32,Theni,COMMERCIAL_GANJA,2026-08-06 16:22:12,PARCEL_COURIER,10,74
CAT-SIG-00481,17,Chengalpattu,PRESCRIPTION_NARCOTICS,2026-03-04 11:35:39,PARCEL_COURIER,40,88
CAT-SIG-00482,30,Ramanathapuram,COMMERCIAL_GANJA,2025-06-15 00:05:32,RETAIL_PEDDLING,17,70
CAT-SIG-00483,6,Tirunelveli,OPIOID_ANALOGUES,2024-12-22 07:23:12,PHARMACY_DIVERSION,24,79
CAT-SIG-00484,6,Tirunelveli,UNKNOWN_CONTRABAND,2026-07-31 02:19:09,PARCEL_COURIER,29,65
CAT-SIG-00485,32,Theni,PRESCRIPTION_NARCOTICS,2026-04-27 02:41:16,PARCEL_COURIER,17,70
CAT-SIG-00486,28,Pudukkottai,COMMERCIAL_GANJA,2026-07-08 16:31:49,HIGHWAY_LOGISTICS,10,91
CAT-SIG-00487,3,Madurai,CHEMICAL_PRECURSORS,2026-01-02 07:10:04,RETAIL_PEDDLING,24,91
CAT-SIG-00488,32,Theni,SYNTHETIC_MDMA,2026-01-18 14:08:05,HIGHWAY_LOGISTICS,14,70
CAT-SIG-00489,23,Namakkal,COMMERCIAL_GANJA,2026-05-19 15:05:57,RETAIL_PEDDLING,32,78
CAT-SIG-00490,6,Tirunelveli,OPIOID_ANALOGUES,2026-04-07 05:21:55,RETAIL_PEDDLING,8,61
CAT-SIG-00491,27,Perambalur,COMMERCIAL_GANJA,2025-01-14 13:56:45,PHARMACY_DIVERSION,23,76
CAT-SIG-00492,26,Ariyalur,COMMERCIAL_GANJA,2024-10-30 10:10:45,HIGHWAY_LOGISTICS,40,83
CAT-SIG-00493,28,Pudukkottai,OPIOID_ANALOGUES,2025-07-01 17:51:37,RETAIL_PEDDLING,22,87
CAT-SIG-00494,2,Coimbatore,SYNTHETIC_MDMA,2025-08-19 06:35:42,PHARMACY_DIVERSION,22,61
CAT-SIG-00495,37,Tirupathur,PRESCRIPTION_NARCOTICS,2024-12-21 21:36:48,RETAIL_PEDDLING,17,71
CAT-SIG-00496,12,Thanjavur,CHEMICAL_PRECURSORS,2026-04-05 03:10:40,RETAIL_PEDDLING,44,68
CAT-SIG-00497,1,Chennai,UNKNOWN_CONTRABAND,2025-04-26 14:01:57,HIGHWAY_LOGISTICS,18,94
CAT-SIG-00498,12,Thanjavur,CHEMICAL_PRECURSORS,2026-08-03 08:45:07,PHARMACY_DIVERSION,12,60
CAT-SIG-00499,15,Tenkasi,UNKNOWN_CONTRABAND,2025-06-01 00:48:18,RETAIL_PEDDLING,31,80
CAT-SIG-00500,17,Chengalpattu,UNKNOWN_CONTRABAND,2024-12-16 23:51:47,RETAIL_PEDDLING,6,66
CAT-SIG-00501,24,Nilgiris,UNKNOWN_CONTRABAND,2024-11-06 19:34:54,HIGHWAY_LOGISTICS,29,81
CAT-SIG-00502,5,Tiruchirappalli,UNKNOWN_CONTRABAND,2025-07-25 05:25:57,RETAIL_PEDDLING,44,69
CAT-SIG-00503,12,Thanjavur,SYNTHETIC_MDMA,2024-10-23 18:37:58,PARCEL_COURIER,22,81
CAT-SIG-00504,2,Coimbatore,PRESCRIPTION_NARCOTICS,2025-07-12 04:36:56,HIGHWAY_LOGISTICS,35,73
CAT-SIG-00505,29,Sivaganga,COMMERCIAL_GANJA,2026-05-15 15:02:27,RETAIL_PEDDLING,16,72
CAT-SIG-00506,7,Tiruppur,COMMERCIAL_GANJA,2026-04-05 19:49:37,HIGHWAY_LOGISTICS,32,65
CAT-SIG-00507,23,Namakkal,UNKNOWN_CONTRABAND,2025-11-20 08:28:54,PHARMACY_DIVERSION,26,66
CAT-SIG-00508,23,Namakkal,COMMERCIAL_GANJA,2025-10-25 14:38:21,PARCEL_COURIER,14,94
CAT-SIG-00509,13,Thoothukudi,PRESCRIPTION_NARCOTICS,2026-04-22 16:10:43,PHARMACY_DIVERSION,44,72
CAT-SIG-00510,11,Dindigul,PRESCRIPTION_NARCOTICS,2026-01-25 20:02:46,HIGHWAY_LOGISTICS,23,93
CAT-SIG-00511,17,Chengalpattu,OPIOID_ANALOGUES,2025-01-02 01:53:54,PARCEL_COURIER,43,64
CAT-SIG-00512,16,Kancheepuram,CHEMICAL_PRECURSORS,2024-09-22 05:49:20,PHARMACY_DIVERSION,38,88
CAT-SIG-00513,22,Dharmapuri,COMMERCIAL_GANJA,2024-12-26 13:15:17,PHARMACY_DIVERSION,36,78
CAT-SIG-00514,22,Dharmapuri,COMMERCIAL_GANJA,2026-04-13 18:18:16,PHARMACY_DIVERSION,23,81
CAT-SIG-00515,35,Mayiladuthurai,COMMERCIAL_GANJA,2026-08-08 18:20:08,PARCEL_COURIER,18,77
CAT-SIG-00516,21,Kallakurichi,SYNTHETIC_MDMA,2026-01-07 02:04:28,RETAIL_PEDDLING,28,76
CAT-SIG-00517,20,Viluppuram,OPIOID_ANALOGUES,2024-10-07 18:23:10,PARCEL_COURIER,27,81
CAT-SIG-00518,23,Namakkal,OPIOID_ANALOGUES,2026-02-15 17:18:04,HIGHWAY_LOGISTICS,16,83
CAT-SIG-00519,24,Nilgiris,OPIOID_ANALOGUES,2025-02-25 15:04:56,PARCEL_COURIER,10,78
CAT-SIG-00520,8,Erode,CHEMICAL_PRECURSORS,2026-03-10 16:40:30,PARCEL_COURIER,7,65
CAT-SIG-00521,13,Thoothukudi,CHEMICAL_PRECURSORS,2026-08-14 04:34:27,PHARMACY_DIVERSION,18,70
CAT-SIG-00522,1,Chennai,COMMERCIAL_GANJA,2025-03-08 16:59:01,PARCEL_COURIER,13,83
CAT-SIG-00523,36,Ranipet,COMMERCIAL_GANJA,2026-07-26 13:57:10,RETAIL_PEDDLING,27,88
CAT-SIG-00524,16,Kancheepuram,SYNTHETIC_MDMA,2024-12-20 20:06:24,HIGHWAY_LOGISTICS,10,66
CAT-SIG-00525,33,Thiruvarur,UNKNOWN_CONTRABAND,2025-07-22 21:49:29,HIGHWAY_LOGISTICS,17,82
CAT-SIG-00526,19,Cuddalore,OPIOID_ANALOGUES,2025-09-10 05:32:38,PHARMACY_DIVERSION,11,78
CAT-SIG-00527,6,Tirunelveli,UNKNOWN_CONTRABAND,2024-11-05 17:15:31,PHARMACY_DIVERSION,40,73
CAT-SIG-00528,35,Mayiladuthurai,PRESCRIPTION_NARCOTICS,2025-10-12 10:41:17,PHARMACY_DIVERSION,43,67
CAT-SIG-00529,4,Salem,SYNTHETIC_MDMA,2025-05-19 12:02:06,RETAIL_PEDDLING,26,62
CAT-SIG-00530,9,Vellore,PRESCRIPTION_NARCOTICS,2025-08-04 21:32:48,HIGHWAY_LOGISTICS,26,74
CAT-SIG-00531,36,Ranipet,SYNTHETIC_MDMA,2025-06-12 08:43:49,RETAIL_PEDDLING,38,72
CAT-SIG-00532,22,Dharmapuri,CHEMICAL_PRECURSORS,2025-12-22 02:53:57,PHARMACY_DIVERSION,7,84
CAT-SIG-00533,3,Madurai,SYNTHETIC_MDMA,2026-03-02 03:39:48,RETAIL_PEDDLING,30,75
CAT-SIG-00534,7,Tiruppur,COMMERCIAL_GANJA,2024-10-12 23:31:15,PARCEL_COURIER,24,83
CAT-SIG-00535,32,Theni,UNKNOWN_CONTRABAND,2026-01-21 00:05:48,HIGHWAY_LOGISTICS,24,87
CAT-SIG-00536,14,Kanniyakumari,PRESCRIPTION_NARCOTICS,2024-11-25 01:11:37,PHARMACY_DIVERSION,25,89
CAT-SIG-00537,27,Perambalur,UNKNOWN_CONTRABAND,2026-07-28 04:02:47,RETAIL_PEDDLING,43,86
CAT-SIG-00538,8,Erode,SYNTHETIC_MDMA,2026-02-15 05:13:21,PHARMACY_DIVERSION,26,72
CAT-SIG-00539,22,Dharmapuri,PRESCRIPTION_NARCOTICS,2025-03-25 21:16:28,RETAIL_PEDDLING,5,80
CAT-SIG-00540,18,Tiruvallur,OPIOID_ANALOGUES,2026-07-22 14:41:04,HIGHWAY_LOGISTICS,9,90
CAT-SIG-00541,1,Chennai,SYNTHETIC_MDMA,2025-02-04 03:28:37,PARCEL_COURIER,37,75
CAT-SIG-00542,18,Tiruvallur,UNKNOWN_CONTRABAND,2025-10-26 23:41:29,RETAIL_PEDDLING,21,70
CAT-SIG-00543,7,Tiruppur,OPIOID_ANALOGUES,2025-03-05 23:29:41,HIGHWAY_LOGISTICS,16,68
CAT-SIG-00544,21,Kallakurichi,UNKNOWN_CONTRABAND,2026-03-22 08:15:01,HIGHWAY_LOGISTICS,22,82
CAT-SIG-00545,17,Chengalpattu,COMMERCIAL_GANJA,2026-08-08 02:33:43,HIGHWAY_LOGISTICS,43,91
CAT-SIG-00546,34,Nagapattinam,OPIOID_ANALOGUES,2025-06-28 21:21:31,PHARMACY_DIVERSION,12,82
CAT-SIG-00547,35,Mayiladuthurai,UNKNOWN_CONTRABAND,2025-12-31 05:22:28,HIGHWAY_LOGISTICS,44,93
CAT-SIG-00548,23,Namakkal,COMMERCIAL_GANJA,2026-02-03 23:30:57,RETAIL_PEDDLING,12,79
CAT-SIG-00549,18,Tiruvallur,CHEMICAL_PRECURSORS,2024-11-11 21:51:51,RETAIL_PEDDLING,8,67
CAT-SIG-00550,1,Chennai,COMMERCIAL_GANJA,2026-01-12 21:01:31,PHARMACY_DIVERSION,26,90
CAT-SIG-00551,26,Ariyalur,SYNTHETIC_MDMA,2025-09-29 06:28:27,PARCEL_COURIER,35,75
CAT-SIG-00552,21,Kallakurichi,SYNTHETIC_MDMA,2026-08-11 20:04:16,HIGHWAY_LOGISTICS,41,90
CAT-SIG-00553,19,Cuddalore,UNKNOWN_CONTRABAND,2025-09-17 05:06:47,RETAIL_PEDDLING,18,89
CAT-SIG-00554,9,Vellore,COMMERCIAL_GANJA,2025-07-24 06:27:48,PHARMACY_DIVERSION,34,90
CAT-SIG-00555,38,Tiruvannamalai,UNKNOWN_CONTRABAND,2025-02-11 19:10:39,PARCEL_COURIER,36,64
CAT-SIG-00556,3,Madurai,SYNTHETIC_MDMA,2024-09-23 08:37:34,HIGHWAY_LOGISTICS,20,83
CAT-SIG-00557,12,Thanjavur,UNKNOWN_CONTRABAND,2025-09-24 16:57:19,PARCEL_COURIER,7,86
CAT-SIG-00558,8,Erode,UNKNOWN_CONTRABAND,2025-01-28 06:51:55,HIGHWAY_LOGISTICS,26,66
CAT-SIG-00559,21,Kallakurichi,UNKNOWN_CONTRABAND,2025-04-23 16:48:40,PARCEL_COURIER,32,86
CAT-SIG-00560,34,Nagapattinam,CHEMICAL_PRECURSORS,2025-05-14 15:25:45,PARCEL_COURIER,24,65
CAT-SIG-00561,15,Tenkasi,COMMERCIAL_GANJA,2025-06-26 06:41:56,PHARMACY_DIVERSION,29,86
CAT-SIG-00562,24,Nilgiris,UNKNOWN_CONTRABAND,2026-08-07 04:43:11,RETAIL_PEDDLING,45,69
CAT-SIG-00563,9,Vellore,COMMERCIAL_GANJA,2026-04-08 06:30:51,PARCEL_COURIER,23,95
CAT-SIG-00564,15,Tenkasi,SYNTHETIC_MDMA,2025-01-23 21:32:14,HIGHWAY_LOGISTICS,43,77
CAT-SIG-00565,15,Tenkasi,OPIOID_ANALOGUES,2025-01-25 11:16:33,HIGHWAY_LOGISTICS,39,65
CAT-SIG-00566,21,Kallakurichi,SYNTHETIC_MDMA,2025-01-30 00:04:19,PHARMACY_DIVERSION,32,73
CAT-SIG-00567,20,Viluppuram,SYNTHETIC_MDMA,2026-08-01 17:45:46,PHARMACY_DIVERSION,23,87
CAT-SIG-00568,30,Ramanathapuram,PRESCRIPTION_NARCOTICS,2025-09-24 07:33:45,HIGHWAY_LOGISTICS,30,64
CAT-SIG-00569,18,Tiruvallur,PRESCRIPTION_NARCOTICS,2025-07-06 00:38:50,HIGHWAY_LOGISTICS,42,84
CAT-SIG-00570,36,Ranipet,SYNTHETIC_MDMA,2024-11-08 13:49:53,PARCEL_COURIER,19,69
CAT-SIG-00571,32,Theni,SYNTHETIC_MDMA,2025-01-19 06:47:06,RETAIL_PEDDLING,32,76
CAT-SIG-00572,9,Vellore,SYNTHETIC_MDMA,2025-12-18 10:35:49,PARCEL_COURIER,24,78
CAT-SIG-00573,23,Namakkal,SYNTHETIC_MDMA,2026-01-05 10:10:39,RETAIL_PEDDLING,30,90
CAT-SIG-00574,22,Dharmapuri,UNKNOWN_CONTRABAND,2025-11-08 04:03:58,PARCEL_COURIER,11,94
CAT-SIG-00575,29,Sivaganga,PRESCRIPTION_NARCOTICS,2025-08-24 11:08:29,RETAIL_PEDDLING,37,83
CAT-SIG-00576,32,Theni,CHEMICAL_PRECURSORS,2024-09-29 20:35:11,PHARMACY_DIVERSION,9,82
CAT-SIG-00577,27,Perambalur,CHEMICAL_PRECURSORS,2024-11-30 14:12:26,PARCEL_COURIER,20,89
CAT-SIG-00578,25,Karur,CHEMICAL_PRECURSORS,2024-12-04 16:29:43,HIGHWAY_LOGISTICS,36,91
CAT-SIG-00579,29,Sivaganga,COMMERCIAL_GANJA,2025-06-26 03:49:49,PARCEL_COURIER,44,91
CAT-SIG-00580,2,Coimbatore,UNKNOWN_CONTRABAND,2025-08-03 04:32:45,PARCEL_COURIER,44,78
CAT-SIG-00581,33,Thiruvarur,SYNTHETIC_MDMA,2024-10-02 20:17:48,PHARMACY_DIVERSION,43,80
CAT-SIG-00582,16,Kancheepuram,PRESCRIPTION_NARCOTICS,2025-02-25 20:40:54,RETAIL_PEDDLING,31,66
CAT-SIG-00583,8,Erode,OPIOID_ANALOGUES,2026-08-08 23:53:18,PARCEL_COURIER,18,80
CAT-SIG-00584,28,Pudukkottai,PRESCRIPTION_NARCOTICS,2025-04-20 06:59:21,PHARMACY_DIVERSION,25,74
CAT-SIG-00585,8,Erode,CHEMICAL_PRECURSORS,2025-12-01 02:04:29,PHARMACY_DIVERSION,18,79
CAT-SIG-00586,10,Krishnagiri,UNKNOWN_CONTRABAND,2025-05-02 21:32:23,RETAIL_PEDDLING,23,91
CAT-SIG-00587,14,Kanniyakumari,COMMERCIAL_GANJA,2026-04-26 21:50:35,PHARMACY_DIVERSION,20,91
CAT-SIG-00588,19,Cuddalore,OPIOID_ANALOGUES,2026-04-20 17:34:23,PARCEL_COURIER,44,73
CAT-SIG-00589,25,Karur,CHEMICAL_PRECURSORS,2026-01-28 14:43:37,PARCEL_COURIER,38,76
CAT-SIG-00590,13,Thoothukudi,OPIOID_ANALOGUES,2026-01-23 01:34:39,PARCEL_COURIER,6,68
CAT-SIG-00591,18,Tiruvallur,COMMERCIAL_GANJA,2025-03-31 06:16:19,PHARMACY_DIVERSION,32,63
CAT-SIG-00592,7,Tiruppur,CHEMICAL_PRECURSORS,2025-09-25 10:07:12,HIGHWAY_LOGISTICS,15,80
CAT-SIG-00593,19,Cuddalore,CHEMICAL_PRECURSORS,2025-11-16 03:08:10,PARCEL_COURIER,20,88
CAT-SIG-00594,14,Kanniyakumari,UNKNOWN_CONTRABAND,2026-05-23 00:08:54,RETAIL_PEDDLING,38,89
CAT-SIG-00595,13,Thoothukudi,PRESCRIPTION_NARCOTICS,2025-03-22 19:51:56,PARCEL_COURIER,26,88
CAT-SIG-00596,14,Kanniyakumari,SYNTHETIC_MDMA,2026-02-04 06:53:39,PARCEL_COURIER,7,72
CAT-SIG-00597,19,Cuddalore,OPIOID_ANALOGUES,2025-10-17 07:23:42,RETAIL_PEDDLING,19,86
CAT-SIG-00598,36,Ranipet,PRESCRIPTION_NARCOTICS,2025-06-24 07:52:49,HIGHWAY_LOGISTICS,37,66
CAT-SIG-00599,28,Pudukkottai,OPIOID_ANALOGUES,2024-12-05 13:14:33,PHARMACY_DIVERSION,22,95
CAT-SIG-00600,18,Tiruvallur,SYNTHETIC_MDMA,2025-11-21 06:43:20,PHARMACY_DIVERSION,42,68
CAT-SIG-00601,33,Thiruvarur,OPIOID_ANALOGUES,2025-01-06 01:18:14,RETAIL_PEDDLING,28,79
CAT-SIG-00602,36,Ranipet,COMMERCIAL_GANJA,2025-05-09 10:52:25,PHARMACY_DIVERSION,20,80
CAT-SIG-00603,36,Ranipet,OPIOID_ANALOGUES,2025-01-14 18:57:20,RETAIL_PEDDLING,14,73
CAT-SIG-00604,18,Tiruvallur,UNKNOWN_CONTRABAND,2025-01-23 09:29:21,PARCEL_COURIER,21,89
CAT-SIG-00605,5,Tiruchirappalli,PRESCRIPTION_NARCOTICS,2025-11-16 23:01:31,PHARMACY_DIVERSION,14,79
CAT-SIG-00606,12,Thanjavur,SYNTHETIC_MDMA,2025-07-19 02:12:03,HIGHWAY_LOGISTICS,20,86
CAT-SIG-00607,35,Mayiladuthurai,CHEMICAL_PRECURSORS,2025-01-30 10:41:59,HIGHWAY_LOGISTICS,33,79
CAT-SIG-00608,9,Vellore,CHEMICAL_PRECURSORS,2026-01-19 18:24:41,RETAIL_PEDDLING,38,83
CAT-SIG-00609,20,Viluppuram,UNKNOWN_CONTRABAND,2025-01-02 16:05:11,PHARMACY_DIVERSION,18,70
CAT-SIG-00610,33,Thiruvarur,SYNTHETIC_MDMA,2026-08-13 18:34:12,PARCEL_COURIER,20,64
CAT-SIG-00611,10,Krishnagiri,SYNTHETIC_MDMA,2026-05-30 02:15:53,HIGHWAY_LOGISTICS,40,62
CAT-SIG-00612,34,Nagapattinam,SYNTHETIC_MDMA,2024-10-14 17:32:53,PHARMACY_DIVERSION,6,85
CAT-SIG-00613,37,Tirupathur,PRESCRIPTION_NARCOTICS,2026-03-20 07:39:16,PARCEL_COURIER,34,74
CAT-SIG-00614,38,Tiruvannamalai,OPIOID_ANALOGUES,2026-08-14 06:50:06,PARCEL_COURIER,21,75
CAT-SIG-00615,30,Ramanathapuram,CHEMICAL_PRECURSORS,2025-10-18 12:19:22,RETAIL_PEDDLING,40,91
CAT-SIG-00616,13,Thoothukudi,PRESCRIPTION_NARCOTICS,2026-03-01 03:48:50,HIGHWAY_LOGISTICS,22,67
CAT-SIG-00617,14,Kanniyakumari,CHEMICAL_PRECURSORS,2026-03-27 11:41:12,PHARMACY_DIVERSION,33,88
CAT-SIG-00618,37,Tirupathur,SYNTHETIC_MDMA,2026-04-24 08:50:47,HIGHWAY_LOGISTICS,17,82
CAT-SIG-00619,19,Cuddalore,COMMERCIAL_GANJA,2024-11-08 08:25:57,HIGHWAY_LOGISTICS,8,88
CAT-SIG-00620,6,Tirunelveli,CHEMICAL_PRECURSORS,2025-12-24 23:34:19,HIGHWAY_LOGISTICS,16,81
CAT-SIG-00621,22,Dharmapuri,PRESCRIPTION_NARCOTICS,2026-07-28 19:49:18,PHARMACY_DIVERSION,35,65
CAT-SIG-00622,2,Coimbatore,UNKNOWN_CONTRABAND,2026-05-12 22:27:38,PARCEL_COURIER,45,81
CAT-SIG-00623,12,Thanjavur,UNKNOWN_CONTRABAND,2026-02-05 13:52:09,PHARMACY_DIVERSION,18,61
CAT-SIG-00624,29,Sivaganga,UNKNOWN_CONTRABAND,2025-05-07 20:39:00,PHARMACY_DIVERSION,13,61
CAT-SIG-00625,1,Chennai,OPIOID_ANALOGUES,2026-06-03 06:04:05,PHARMACY_DIVERSION,5,65
CAT-SIG-00626,28,Pudukkottai,OPIOID_ANALOGUES,2024-10-05 04:42:49,PARCEL_COURIER,5,71
CAT-SIG-00627,10,Krishnagiri,PRESCRIPTION_NARCOTICS,2026-05-26 18:15:09,PHARMACY_DIVERSION,19,63
CAT-SIG-00628,31,Virudhunagar,OPIOID_ANALOGUES,2026-05-26 03:02:06,PHARMACY_DIVERSION,19,88
CAT-SIG-00629,7,Tiruppur,SYNTHETIC_MDMA,2024-10-09 20:37:53,RETAIL_PEDDLING,44,72
CAT-SIG-00630,20,Viluppuram,SYNTHETIC_MDMA,2026-07-25 03:59:08,RETAIL_PEDDLING,45,62
CAT-SIG-00631,11,Dindigul,OPIOID_ANALOGUES,2024-10-09 07:22:32,PHARMACY_DIVERSION,16,71
CAT-SIG-00632,7,Tiruppur,SYNTHETIC_MDMA,2026-06-17 22:55:12,PHARMACY_DIVERSION,9,68
CAT-SIG-00633,33,Thiruvarur,SYNTHETIC_MDMA,2024-12-05 09:20:59,PHARMACY_DIVERSION,22,88
CAT-SIG-00634,30,Ramanathapuram,COMMERCIAL_GANJA,2025-10-23 07:26:56,PARCEL_COURIER,13,68
