report_id,station_id,station_name,district_id,district_name,incident_timestamp,incident_type,drug_category,status,reporting_wing,evidence_confidence
PR-2026-00274,146,Thiruvarur Town PS 6,33,Thiruvarur,2026-02-26 21:32:40,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,HIGHWAY_PATROL,76
PR-2026-00275,51,Thoothukudi Town PS 4,13,Thoothukudi,2025-05-22 00:49:55,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,HIGHWAY_PATROL,93
PR-2026-00276,59,Kanniyakumari Town PS 6,14,Kanniyakumari,2026-03-12 12:34:19,TIP_VERIFICATION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,PROHIBITION_WING,84
PR-2026-00277,131,Ramanathapuram Town PS 5,30,Ramanathapuram,2026-01-06 04:22:04,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,77
PR-2026-00278,3,Chennai Town PS 3,1,Chennai,2026-06-14 17:18:28,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,ACTION_COMPLETED,CRIME_BRANCH,89
PR-2026-00279,115,Perambalur Town PS 2,27,Perambalur,2026-07-26 18:06:10,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,ACTION_COMPLETED,HIGHWAY_PATROL,83
PR-2026-00280,17,Salem Town PS 4,4,Salem,2026-02-02 18:26:22,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,ACTION_COMPLETED,STATION_BEAT,81
PR-2026-00281,149,Nagapattinam Town PS 3,34,Nagapattinam,2026-02-07 21:09:17,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,VERIFIED_INCIDENT,CRIME_BRANCH,89
PR-2026-00282,24,Tirunelveli Town PS 1,6,Tirunelveli,2025-07-02 14:04:08,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,VERIFIED_INCIDENT,STATION_BEAT,92
PR-2026-00283,149,Nagapattinam Town PS 3,34,Nagapattinam,2025-03-07 04:33:19,RAID_SEIZURE,COMMERCIAL_GANJA,ACTION_COMPLETED,STATION_BEAT,98
PR-2026-00284,18,Tiruchirappalli Town PS 1,5,Tiruchirappalli,2024-12-21 12:59:23,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,81
PR-2026-00285,101,Namakkal Town PS 4,23,Namakkal,2026-02-24 08:31:16,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,CRIME_BRANCH,80
PR-2026-00286,117,Perambalur Town PS 4,27,Perambalur,2025-03-11 03:47:55,TIP_VERIFICATION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,PROHIBITION_WING,82
PR-2026-00287,29,Tiruppur Town PS 2,7,Tiruppur,2025-01-30 04:25:56,RAID_SEIZURE,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,76
PR-2026-00288,125,Sivaganga Town PS 3,29,Sivaganga,2026-06-03 07:39:39,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,CRIME_BRANCH,90
PR-2026-00289,35,Vellore Town PS 2,9,Vellore,2025-02-26 10:41:33,RAID_SEIZURE,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,PROHIBITION_WING,76
PR-2026-00290,69,Kancheepuram Town PS 5,16,Kancheepuram,2026-07-10 00:37:41,TIP_VERIFICATION,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,98
PR-2026-00291,4,Coimbatore Town PS 1,2,Coimbatore,2026-06-19 07:44:51,TIP_VERIFICATION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,83
PR-2026-00292,39,Krishnagiri Town PS 3,10,Krishnagiri,2026-06-19 13:59:42,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,CRIME_BRANCH,98
PR-2026-00293,92,Kallakurichi Town PS 6,21,Kallakurichi,2025-01-02 09:24:59,TIP_VERIFICATION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,STATION_BEAT,93
PR-2026-00294,45,Thanjavur Town PS 2,12,Thanjavur,2025-02-23 09:48:34,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,86
PR-2026-00295,38,Krishnagiri Town PS 2,10,Krishnagiri,2025-12-02 21:06:31,RAID_SEIZURE,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,PROHIBITION_WING,95
PR-2026-00296,122,Pudukkottai Town PS 5,28,Pudukkottai,2026-02-01 20:29:27,TIP_VERIFICATION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,CRIME_BRANCH,85
PR-2026-00297,88,Kallakurichi Town PS 2,21,Kallakurichi,2026-02-24 13:13:35,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,ACTION_COMPLETED,STATION_BEAT,87
PR-2026-00298,93,Dharmapuri Town PS 1,22,Dharmapuri,2025-03-10 00:35:08,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,81
PR-2026-00299,141,Thiruvarur Town PS 1,33,Thiruvarur,2025-07-23 12:57:32,RAID_SEIZURE,UNKNOWN_CONTRABAND,ACTION_COMPLETED,HIGHWAY_PATROL,88
PR-2026-00300,132,Virudhunagar Town PS 1,31,Virudhunagar,2025-11-25 07:10:46,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,CRIME_BRANCH,87
PR-2026-00301,62,Tenkasi Town PS 3,15,Tenkasi,2025-11-10 23:34:23,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,HIGHWAY_PATROL,96
PR-2026-00302,110,Ariyalur Town PS 1,26,Ariyalur,2026-03-01 07:47:09,TIP_VERIFICATION,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,STATION_BEAT,87
PR-2026-00303,113,Ariyalur Town PS 4,26,Ariyalur,2025-11-22 08:19:48,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,PROHIBITION_WING,85
PR-2026-00304,30,Tiruppur Town PS 3,7,Tiruppur,2025-05-21 01:32:07,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,ACTION_COMPLETED,STATION_BEAT,79
PR-2026-00305,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2024-10-26 21:14:29,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,85
PR-2026-00306,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2025-11-01 19:20:02,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,HIGHWAY_PATROL,90
PR-2026-00307,71,Chengalpattu Town PS 2,17,Chengalpattu,2025-02-13 19:42:56,RAID_SEIZURE,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,86
PR-2026-00308,74,Chengalpattu Town PS 5,17,Chengalpattu,2026-06-28 12:58:38,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,STATION_BEAT,76
PR-2026-00309,82,Cuddalore Town PS 5,19,Cuddalore,2025-05-28 16:17:52,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,CRIME_BRANCH,81
PR-2026-00310,88,Kallakurichi Town PS 2,21,Kallakurichi,2024-12-20 11:40:41,RAID_SEIZURE,CHEMICAL_PRECURSORS,ACTION_COMPLETED,STATION_BEAT,78
PR-2026-00311,115,Perambalur Town PS 2,27,Perambalur,2026-01-25 14:48:35,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,ACTION_COMPLETED,CRIME_BRANCH,92
PR-2026-00312,30,Tiruppur Town PS 3,7,Tiruppur,2025-03-02 09:05:13,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,ACTION_COMPLETED,HIGHWAY_PATROL,96
PR-2026-00313,36,Vellore Town PS 3,9,Vellore,2025-09-19 19:36:27,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,78
PR-2026-00314,75,Tiruvallur Town PS 1,18,Tiruvallur,2025-07-26 22:48:29,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,78
PR-2026-00315,118,Pudukkottai Town PS 1,28,Pudukkottai,2026-04-28 14:38:32,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,CRIME_BRANCH,89
PR-2026-00316,116,Perambalur Town PS 3,27,Perambalur,2025-01-09 14:17:04,RAID_SEIZURE,SYNTHETIC_MDMA,UNDER_INVESTIGATION,STATION_BEAT,96
PR-2026-00317,115,Perambalur Town PS 2,27,Perambalur,2024-10-17 10:26:43,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,78
PR-2026-00318,150,Nagapattinam Town PS 4,34,Nagapattinam,2026-03-27 02:24:05,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,HIGHWAY_PATROL,81
PR-2026-00319,158,Ranipet Town PS 3,36,Ranipet,2026-05-19 06:24:56,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,HIGHWAY_PATROL,88
PR-2026-00320,147,Nagapattinam Town PS 1,34,Nagapattinam,2026-07-15 05:22:33,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,81
PR-2026-00321,38,Krishnagiri Town PS 2,10,Krishnagiri,2026-03-03 00:35:57,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,STATION_BEAT,91
PR-2026-00322,137,Virudhunagar Town PS 6,31,Virudhunagar,2024-12-23 03:21:38,RAID_SEIZURE,UNKNOWN_CONTRABAND,ACTION_COMPLETED,STATION_BEAT,80
PR-2026-00323,65,Kancheepuram Town PS 1,16,Kancheepuram,2025-01-14 21:12:56,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,HIGHWAY_PATROL,94
PR-2026-00324,155,Mayiladuthurai Town PS 5,35,Mayiladuthurai,2025-08-21 03:16:10,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,90
PR-2026-00325,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2024-09-28 18:59:53,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,78
PR-2026-00326,152,Mayiladuthurai Town PS 2,35,Mayiladuthurai,2025-08-12 07:30:44,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,CRIME_BRANCH,87
PR-2026-00327,28,Tiruppur Town PS 1,7,Tiruppur,2026-08-05 21:42:06,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,96
PR-2026-00328,126,Sivaganga Town PS 4,29,Sivaganga,2024-10-04 21:58:54,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,ACTION_COMPLETED,PROHIBITION_WING,92
PR-2026-00329,37,Krishnagiri Town PS 1,10,Krishnagiri,2024-09-29 08:01:37,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,90
PR-2026-00330,103,Nilgiris Town PS 1,24,Nilgiris,2026-01-07 14:32:22,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,87
PR-2026-00331,128,Ramanathapuram Town PS 2,30,Ramanathapuram,2025-07-13 19:22:56,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,90
PR-2026-00332,70,Chengalpattu Town PS 1,17,Chengalpattu,2024-11-21 10:17:42,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,87
PR-2026-00333,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2025-10-18 07:50:44,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,CRIME_BRANCH,92
PR-2026-00334,109,Karur Town PS 3,25,Karur,2026-02-06 19:17:37,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,84
PR-2026-00335,160,Ranipet Town PS 5,36,Ranipet,2026-05-27 16:15:20,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,VERIFIED_INCIDENT,HIGHWAY_PATROL,87
PR-2026-00336,105,Nilgiris Town PS 3,24,Nilgiris,2026-06-28 05:37:18,RAID_SEIZURE,COMMERCIAL_GANJA,ACTION_COMPLETED,HIGHWAY_PATROL,88
PR-2026-00337,65,Kancheepuram Town PS 1,16,Kancheepuram,2024-11-28 20:39:36,TIP_VERIFICATION,OPIOID_ANALOGUES,ACTION_COMPLETED,HIGHWAY_PATROL,88
PR-2026-00338,18,Tiruchirappalli Town PS 1,5,Tiruchirappalli,2026-07-15 04:25:50,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,HIGHWAY_PATROL,86
PR-2026-00339,97,Dharmapuri Town PS 5,22,Dharmapuri,2025-10-01 09:43:22,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,94
PR-2026-00340,106,Nilgiris Town PS 4,24,Nilgiris,2025-07-24 08:39:05,TIP_VERIFICATION,COMMERCIAL_GANJA,ACTION_COMPLETED,HIGHWAY_PATROL,84
PR-2026-00341,4,Coimbatore Town PS 1,2,Coimbatore,2025-08-21 01:47:16,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,91
PR-2026-00342,22,Tiruchirappalli Town PS 5,5,Tiruchirappalli,2025-02-02 06:57:59,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,88
PR-2026-00343,88,Kallakurichi Town PS 2,21,Kallakurichi,2026-06-07 13:50:42,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,STATION_BEAT,97
PR-2026-00344,30,Tiruppur Town PS 3,7,Tiruppur,2025-12-18 15:48:34,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,STATION_BEAT,95
PR-2026-00345,83,Cuddalore Town PS 6,19,Cuddalore,2025-02-28 19:06:23,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,PROHIBITION_WING,87
PR-2026-00346,87,Kallakurichi Town PS 1,21,Kallakurichi,2026-07-22 16:10:16,TIP_VERIFICATION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,PROHIBITION_WING,76
PR-2026-00347,110,Ariyalur Town PS 1,26,Ariyalur,2026-03-12 22:56:01,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,84
PR-2026-00348,141,Thiruvarur Town PS 1,33,Thiruvarur,2025-11-25 11:12:22,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,HIGHWAY_PATROL,79
PR-2026-00349,53,Thoothukudi Town PS 6,13,Thoothukudi,2025-09-09 10:21:56,RAID_SEIZURE,OPIOID_ANALOGUES,VERIFIED_INCIDENT,PROHIBITION_WING,92
PR-2026-00350,87,Kallakurichi Town PS 1,21,Kallakurichi,2025-11-01 01:30:21,TIP_VERIFICATION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,HIGHWAY_PATROL,96
PR-2026-00351,30,Tiruppur Town PS 3,7,Tiruppur,2025-12-04 14:10:58,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,CRIME_BRANCH,82
PR-2026-00352,128,Ramanathapuram Town PS 2,30,Ramanathapuram,2025-06-28 17:31:43,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,PROHIBITION_WING,90
PR-2026-00353,164,Tirupathur Town PS 4,37,Tirupathur,2025-12-21 21:19:32,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,PROHIBITION_WING,85
PR-2026-00354,164,Tirupathur Town PS 4,37,Tirupathur,2026-06-25 03:49:58,RAID_SEIZURE,UNKNOWN_CONTRABAND,ACTION_COMPLETED,STATION_BEAT,79
PR-2026-00355,32,Erode Town PS 2,8,Erode,2024-11-08 22:24:47,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,79
PR-2026-00356,91,Kallakurichi Town PS 5,21,Kallakurichi,2024-10-19 13:49:53,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,ACTION_COMPLETED,PROHIBITION_WING,97
PR-2026-00357,1,Chennai Town PS 1,1,Chennai,2026-07-12 23:42:43,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,PROHIBITION_WING,94
PR-2026-00358,75,Tiruvallur Town PS 1,18,Tiruvallur,2024-12-28 07:14:47,RAID_SEIZURE,OPIOID_ANALOGUES,VERIFIED_INCIDENT,HIGHWAY_PATROL,92
PR-2026-00359,154,Mayiladuthurai Town PS 4,35,Mayiladuthurai,2026-06-18 23:25:43,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,VERIFIED_INCIDENT,HIGHWAY_PATROL,76
PR-2026-00360,96,Dharmapuri Town PS 4,22,Dharmapuri,2024-11-26 21:05:39,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,91
PR-2026-00361,23,Tiruchirappalli Town PS 6,5,Tiruchirappalli,2024-12-20 01:22:14,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,ACTION_COMPLETED,HIGHWAY_PATROL,82
PR-2026-00362,158,Ranipet Town PS 3,36,Ranipet,2025-01-02 09:36:11,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,ACTION_COMPLETED,HIGHWAY_PATROL,80
PR-2026-00363,56,Kanniyakumari Town PS 3,14,Kanniyakumari,2025-11-13 01:13:44,RAID_SEIZURE,SYNTHETIC_MDMA,VERIFIED_INCIDENT,STATION_BEAT,98
PR-2026-00364,40,Dindigul Town PS 1,11,Dindigul,2025-02-05 19:48:19,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,PROHIBITION_WING,87
PR-2026-00365,31,Erode Town PS 1,8,Erode,2026-06-12 21:37:08,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,CRIME_BRANCH,89
PR-2026-00366,153,Mayiladuthurai Town PS 3,35,Mayiladuthurai,2025-09-13 13:18:00,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,CRIME_BRANCH,84
PR-2026-00367,65,Kancheepuram Town PS 1,16,Kancheepuram,2025-09-11 14:45:57,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,PROHIBITION_WING,87
PR-2026-00368,93,Dharmapuri Town PS 1,22,Dharmapuri,2024-10-23 21:54:55,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,79
PR-2026-00369,45,Thanjavur Town PS 2,12,Thanjavur,2025-11-29 15:34:55,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,PROHIBITION_WING,89
PR-2026-00370,36,Vellore Town PS 3,9,Vellore,2026-06-04 22:59:36,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,HIGHWAY_PATROL,90
PR-2026-00371,112,Ariyalur Town PS 3,26,Ariyalur,2025-01-11 14:35:35,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,87
PR-2026-00372,111,Ariyalur Town PS 2,26,Ariyalur,2024-12-30 14:02:09,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,88
PR-2026-00373,8,Coimbatore Town PS 5,2,Coimbatore,2025-10-21 12:07:47,RAID_SEIZURE,OPIOID_ANALOGUES,ACTION_COMPLETED,PROHIBITION_WING,97
PR-2026-00374,55,Kanniyakumari Town PS 2,14,Kanniyakumari,2025-02-28 19:18:46,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,PROHIBITION_WING,85
PR-2026-00375,30,Tiruppur Town PS 3,7,Tiruppur,2025-02-13 23:38:59,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,77
PR-2026-00376,105,Nilgiris Town PS 3,24,Nilgiris,2025-10-20 18:53:07,RAID_SEIZURE,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,84
PR-2026-00377,26,Tirunelveli Town PS 3,6,Tirunelveli,2025-12-31 19:13:48,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,98
PR-2026-00378,121,Pudukkottai Town PS 4,28,Pudukkottai,2026-08-18 19:51:11,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,UNDER_INVESTIGATION,STATION_BEAT,78
PR-2026-00379,91,Kallakurichi Town PS 5,21,Kallakurichi,2025-08-13 23:41:56,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,88
PR-2026-00380,90,Kallakurichi Town PS 4,21,Kallakurichi,2026-03-26 18:26:47,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,STATION_BEAT,98
PR-2026-00381,73,Chengalpattu Town PS 4,17,Chengalpattu,2025-08-22 18:51:43,TIP_VERIFICATION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,STATION_BEAT,88
PR-2026-00382,60,Tenkasi Town PS 1,15,Tenkasi,2024-12-31 03:54:03,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,HIGHWAY_PATROL,82
PR-2026-00383,107,Karur Town PS 1,25,Karur,2025-10-25 21:42:18,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,98
PR-2026-00384,94,Dharmapuri Town PS 2,22,Dharmapuri,2025-08-03 08:18:40,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,78
PR-2026-00385,51,Thoothukudi Town PS 4,13,Thoothukudi,2025-08-20 21:42:25,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,CRIME_BRANCH,90
PR-2026-00386,108,Karur Town PS 2,25,Karur,2024-11-04 13:54:51,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,89
PR-2026-00387,110,Ariyalur Town PS 1,26,Ariyalur,2025-11-30 07:26:27,RAID_SEIZURE,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,93
PR-2026-00388,120,Pudukkottai Town PS 3,28,Pudukkottai,2025-03-12 02:28:48,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,90
PR-2026-00389,23,Tiruchirappalli Town PS 6,5,Tiruchirappalli,2026-05-27 06:00:49,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,91
PR-2026-00390,29,Tiruppur Town PS 2,7,Tiruppur,2025-06-18 19:41:37,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,85
PR-2026-00391,63,Tenkasi Town PS 4,15,Tenkasi,2025-02-19 04:42:32,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,ACTION_COMPLETED,CRIME_BRANCH,96
PR-2026-00392,24,Tirunelveli Town PS 1,6,Tirunelveli,2025-11-30 16:52:29,RAID_SEIZURE,OPIOID_ANALOGUES,VERIFIED_INCIDENT,HIGHWAY_PATROL,83
PR-2026-00393,93,Dharmapuri Town PS 1,22,Dharmapuri,2025-08-30 03:46:36,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,ACTION_COMPLETED,PROHIBITION_WING,79
PR-2026-00394,75,Tiruvallur Town PS 1,18,Tiruvallur,2025-05-18 09:12:07,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,PROHIBITION_WING,98
PR-2026-00395,90,Kallakurichi Town PS 4,21,Kallakurichi,2025-06-17 11:02:12,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,90
PR-2026-00396,132,Virudhunagar Town PS 1,31,Virudhunagar,2025-09-28 06:05:08,RAID_SEIZURE,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,81
PR-2026-00397,133,Virudhunagar Town PS 2,31,Virudhunagar,2024-12-20 19:32:45,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,82
PR-2026-00398,135,Virudhunagar Town PS 4,31,Virudhunagar,2026-03-16 17:17:04,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,75
PR-2026-00399,72,Chengalpattu Town PS 3,17,Chengalpattu,2026-07-30 06:59:53,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,97
PR-2026-00400,30,Tiruppur Town PS 3,7,Tiruppur,2025-09-27 17:17:34,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,76
PR-2026-00401,134,Virudhunagar Town PS 3,31,Virudhunagar,2026-08-04 22:22:26,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,STATION_BEAT,80
PR-2026-00402,29,Tiruppur Town PS 2,7,Tiruppur,2025-08-18 14:34:55,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,83
PR-2026-00403,167,Tiruvannamalai Town PS 3,38,Tiruvannamalai,2025-03-30 21:00:29,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,89
PR-2026-00404,4,Coimbatore Town PS 1,2,Coimbatore,2025-12-13 21:21:18,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,CRIME_BRANCH,81
PR-2026-00405,94,Dharmapuri Town PS 2,22,Dharmapuri,2025-06-07 13:26:03,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,CRIME_BRANCH,98
PR-2026-00406,2,Chennai Town PS 2,1,Chennai,2026-07-14 20:27:22,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,79
PR-2026-00407,62,Tenkasi Town PS 3,15,Tenkasi,2025-11-15 13:48:36,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,HIGHWAY_PATROL,98
PR-2026-00408,122,Pudukkottai Town PS 5,28,Pudukkottai,2026-03-10 13:38:48,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,88
