ticket_id,associated_alert_id,district_id,district_name,assigned_officer_id,created_at,action_type,ticket_status,priority
TCK-2026-00317,ALT-2026-00917,24,Nilgiris,OFFICER-TN-157,2025-06-18 16:54:08,INTER_AGENCY_COORDINATION,OPEN,MEDIUM
TCK-2026-00318,ALT-2026-00201,3,Madurai,OFFICER-TN-146,2025-06-02 14:54:12,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00319,ALT-2026-00003,2,Coimbatore,OFFICER-TN-137,2025-04-18 08:58:47,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00320,ALT-2026-00611,16,Kancheepuram,OFFICER-TN-195,2025-08-18 19:31:10,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00321,ALT-2026-00260,11,Dindigul,OFFICER-TN-123,2025-04-23 12:58:21,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00322,ALT-2026-00306,35,Mayiladuthurai,OFFICER-TN-175,2025-01-23 16:18:32,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00323,ALT-2026-00447,9,Vellore,OFFICER-TN-115,2026-05-13 02:52:41,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00324,ALT-2026-00837,18,Tiruvallur,OFFICER-TN-190,2025-03-16 09:12:16,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00325,ALT-2026-00253,7,Tiruppur,OFFICER-TN-115,2025-01-22 21:34:09,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00326,ALT-2026-00821,6,Tirunelveli,OFFICER-TN-144,2025-04-13 21:24:44,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00327,ALT-2026-00075,11,Dindigul,OFFICER-TN-140,2025-10-12 06:34:59,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,LOW
TCK-2026-00328,ALT-2026-00293,35,Mayiladuthurai,OFFICER-TN-134,2026-01-19 16:09:48,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
TCK-2026-00329,ALT-2026-00047,25,Karur,OFFICER-TN-153,2025-01-02 14:07:42,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00330,ALT-2026-00287,18,Tiruvallur,OFFICER-TN-164,2025-03-23 10:48:43,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00331,ALT-2026-00736,1,Chennai,OFFICER-TN-182,2025-08-09 18:09:37,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00332,ALT-2026-00772,3,Madurai,OFFICER-TN-183,2026-05-22 10:43:41,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00333,ALT-2026-00641,35,Mayiladuthurai,OFFICER-TN-175,2025-08-25 19:26:46,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00334,ALT-2026-00540,4,Salem,OFFICER-TN-148,2025-11-09 10:39:56,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00335,ALT-2026-00594,17,Chengalpattu,OFFICER-TN-149,2025-05-04 22:10:30,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00336,ALT-2026-00837,13,Thoothukudi,OFFICER-TN-147,2026-01-23 16:51:35,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00337,ALT-2026-00098,15,Tenkasi,OFFICER-TN-156,2025-11-22 03:29:43,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00338,ALT-2026-00275,26,Ariyalur,OFFICER-TN-107,2026-02-09 07:24:27,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00339,ALT-2026-00730,34,Nagapattinam,OFFICER-TN-178,2025-07-04 13:59:53,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00340,ALT-2026-00380,7,Tiruppur,OFFICER-TN-138,2026-03-31 18:42:18,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00341,ALT-2026-00867,5,Tiruchirappalli,OFFICER-TN-125,2025-01-28 10:25:13,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00342,ALT-2026-00650,2,Coimbatore,OFFICER-TN-192,2025-07-27 00:17:23,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00343,ALT-2026-00940,31,Virudhunagar,OFFICER-TN-168,2025-10-12 13:17:11,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,LOW
TCK-2026-00344,ALT-2026-00978,8,Erode,OFFICER-TN-120,2025-01-16 15:20:06,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00345,ALT-2026-00922,15,Tenkasi,OFFICER-TN-189,2026-04-20 02:26:14,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00346,ALT-2026-00934,7,Tiruppur,OFFICER-TN-154,2025-10-28 22:30:46,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00347,ALT-2026-00601,14,Kanniyakumari,OFFICER-TN-124,2025-06-05 06:47:38,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00348,ALT-2026-00750,19,Cuddalore,OFFICER-TN-154,2025-12-21 13:03:11,IMMEDIATE_PATROL_DISPATCH,ESCALATED,HIGH
TCK-2026-00349,ALT-2026-00003,18,Tiruvallur,OFFICER-TN-121,2025-11-18 05:22:17,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00350,ALT-2026-00109,33,Thiruvarur,OFFICER-TN-198,2025-08-09 09:32:44,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00351,ALT-2026-01003,13,Thoothukudi,OFFICER-TN-190,2026-02-17 23:11:14,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00352,ALT-2026-00047,9,Vellore,OFFICER-TN-158,2026-07-03 07:01:28,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00353,ALT-2026-00042,9,Vellore,OFFICER-TN-185,2025-03-15 05:55:55,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00354,ALT-2026-00503,1,Chennai,OFFICER-TN-148,2026-04-04 10:29:15,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,LOW
TCK-2026-00355,ALT-2026-00615,2,Coimbatore,OFFICER-TN-184,2025-02-21 19:50:33,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00356,ALT-2026-00361,9,Vellore,OFFICER-TN-129,2026-04-08 17:39:18,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00357,ALT-2026-00121,37,Tirupathur,OFFICER-TN-113,2025-04-28 11:38:43,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00358,ALT-2026-00265,4,Salem,OFFICER-TN-152,2026-06-07 04:00:57,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00359,ALT-2026-00319,19,Cuddalore,OFFICER-TN-153,2025-04-02 00:57:57,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00360,ALT-2026-00930,1,Chennai,OFFICER-TN-152,2026-05-25 13:57:18,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00361,ALT-2026-00519,24,Nilgiris,OFFICER-TN-115,2025-10-02 14:38:06,INTER_AGENCY_COORDINATION,OPEN,MEDIUM
TCK-2026-00362,ALT-2026-00196,3,Madurai,OFFICER-TN-147,2025-04-01 10:26:37,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,MEDIUM
TCK-2026-00363,ALT-2026-00040,23,Namakkal,OFFICER-TN-102,2025-02-22 15:23:24,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,MEDIUM
TCK-2026-00364,ALT-2026-00859,7,Tiruppur,OFFICER-TN-124,2026-03-23 18:09:01,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00365,ALT-2026-00244,18,Tiruvallur,OFFICER-TN-136,2025-09-25 01:50:09,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00366,ALT-2026-00968,6,Tirunelveli,OFFICER-TN-142,2025-07-14 02:48:09,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00367,ALT-2026-00386,10,Krishnagiri,OFFICER-TN-178,2026-02-24 07:02:11,IMMEDIATE_PATROL_DISPATCH,ESCALATED,HIGH
TCK-2026-00368,ALT-2026-00440,13,Thoothukudi,OFFICER-TN-102,2026-05-31 09:46:35,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00369,ALT-2026-00497,11,Dindigul,OFFICER-TN-136,2025-12-27 18:18:47,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00370,ALT-2026-00743,13,Thoothukudi,OFFICER-TN-174,2025-12-13 10:56:55,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00371,ALT-2026-00750,33,Thiruvarur,OFFICER-TN-187,2025-04-20 20:18:09,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00372,ALT-2026-00074,31,Virudhunagar,OFFICER-TN-153,2025-12-13 01:40:09,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00373,ALT-2026-00263,18,Tiruvallur,OFFICER-TN-161,2025-11-03 00:17:30,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00374,ALT-2026-00363,6,Tirunelveli,OFFICER-TN-151,2026-01-29 19:49:23,IMMEDIATE_PATROL_DISPATCH,ESCALATED,MEDIUM
TCK-2026-00375,ALT-2026-00889,13,Thoothukudi,OFFICER-TN-121,2026-05-16 20:48:31,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00376,ALT-2026-00780,35,Mayiladuthurai,OFFICER-TN-133,2026-04-22 11:25:30,INTER_AGENCY_COORDINATION,OPEN,MEDIUM
TCK-2026-00377,ALT-2026-00548,16,Kancheepuram,OFFICER-TN-108,2024-12-30 06:04:36,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00378,ALT-2026-00296,13,Thoothukudi,OFFICER-TN-130,2026-06-19 01:11:33,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00379,ALT-2026-00310,15,Tenkasi,OFFICER-TN-161,2026-07-01 05:42:34,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00380,ALT-2026-00148,13,Thoothukudi,OFFICER-TN-185,2026-05-31 18:20:44,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00381,ALT-2026-00150,17,Chengalpattu,OFFICER-TN-162,2026-04-08 11:34:24,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,HIGH
TCK-2026-00382,ALT-2026-00951,17,Chengalpattu,OFFICER-TN-173,2025-10-24 00:21:58,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00383,ALT-2026-00302,18,Tiruvallur,OFFICER-TN-163,2026-03-13 10:34:54,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00384,ALT-2026-00553,18,Tiruvallur,OFFICER-TN-114,2026-07-28 17:34:08,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00385,ALT-2026-00237,21,Kallakurichi,OFFICER-TN-110,2025-01-07 16:05:59,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00386,ALT-2026-00512,13,Thoothukudi,OFFICER-TN-179,2025-06-15 23:43:58,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,HIGH
TCK-2026-00387,ALT-2026-00150,9,Vellore,OFFICER-TN-128,2026-05-09 20:57:19,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00388,ALT-2026-00465,7,Tiruppur,OFFICER-TN-157,2025-12-24 09:15:59,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00389,ALT-2026-00537,33,Thiruvarur,OFFICER-TN-147,2025-09-07 11:16:12,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00390,ALT-2026-01033,13,Thoothukudi,OFFICER-TN-168,2025-03-28 07:19:45,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00391,ALT-2026-00518,34,Nagapattinam,OFFICER-TN-180,2025-04-15 08:17:30,IMMEDIATE_PATROL_DISPATCH,CLOSED,MEDIUM
TCK-2026-00392,ALT-2026-00041,2,Coimbatore,OFFICER-TN-105,2026-01-25 06:33:40,IMMEDIATE_PATROL_DISPATCH,OPEN,LOW
TCK-2026-00393,ALT-2026-00555,10,Krishnagiri,OFFICER-TN-167,2025-02-06 16:52:24,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00394,ALT-2026-00260,11,Dindigul,OFFICER-TN-125,2026-03-12 21:15:48,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00395,ALT-2026-00712,22,Dharmapuri,OFFICER-TN-182,2026-08-15 14:12:41,IMMEDIATE_PATROL_DISPATCH,ESCALATED,LOW
TCK-2026-00396,ALT-2026-00041,31,Virudhunagar,OFFICER-TN-133,2026-04-22 16:54:56,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00397,ALT-2026-00561,9,Vellore,OFFICER-TN-195,2025-12-24 10:28:47,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00398,ALT-2026-01011,28,Pudukkottai,OFFICER-TN-139,2025-11-26 21:31:23,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00399,ALT-2026-00740,24,Nilgiris,OFFICER-TN-103,2025-02-24 14:35:40,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
TCK-2026-00400,ALT-2026-00720,4,Salem,OFFICER-TN-187,2025-11-03 23:35:31,INTER_AGENCY_COORDINATION,OPEN,HIGH
TCK-2026-00401,ALT-2026-00701,11,Dindigul,OFFICER-TN-198,2026-03-29 07:07:55,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00402,ALT-2026-00147,9,Vellore,OFFICER-TN-178,2025-12-02 09:48:08,IMMEDIATE_PATROL_DISPATCH,OPEN,HIGH
TCK-2026-00403,ALT-2026-00830,13,Thoothukudi,OFFICER-TN-191,2025-10-21 17:15:41,HUMAN_INTELLIGENCE_INSPECTION,OPEN,LOW
TCK-2026-00404,ALT-2026-00630,34,Nagapattinam,OFFICER-TN-172,2025-12-12 03:13:36,INTER_AGENCY_COORDINATION,OPEN,HIGH
TCK-2026-00405,ALT-2026-00115,9,Vellore,OFFICER-TN-175,2026-03-06 01:06:26,IMMEDIATE_PATROL_DISPATCH,CLOSED,HIGH
TCK-2026-00406,ALT-2026-01049,37,Tirupathur,OFFICER-TN-155,2026-08-04 05:57:36,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00407,ALT-2026-00504,28,Pudukkottai,OFFICER-TN-118,2025-03-06 22:09:40,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00408,ALT-2026-00100,4,Salem,OFFICER-TN-184,2026-02-20 00:32:39,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00409,ALT-2026-00330,30,Ramanathapuram,OFFICER-TN-192,2026-06-27 19:03:15,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00410,ALT-2026-00874,28,Pudukkottai,OFFICER-TN-174,2025-08-19 00:49:25,INTER_AGENCY_COORDINATION,IN_PROGRESS,MEDIUM
TCK-2026-00411,ALT-2026-00987,22,Dharmapuri,OFFICER-TN-172,2026-07-09 18:22:40,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00412,ALT-2026-00248,28,Pudukkottai,OFFICER-TN-102,2026-06-21 08:44:35,INTER_AGENCY_COORDINATION,OPEN,LOW
TCK-2026-00413,ALT-2026-00626,10,Krishnagiri,OFFICER-TN-141,2025-09-18 00:54:30,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,LOW
TCK-2026-00414,ALT-2026-00876,27,Perambalur,OFFICER-TN-161,2025-07-07 10:42:40,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00415,ALT-2026-00407,24,Nilgiris,OFFICER-TN-183,2025-01-26 20:38:24,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,MEDIUM
TCK-2026-00416,ALT-2026-00870,27,Perambalur,OFFICER-TN-164,2025-12-08 16:14:41,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00417,ALT-2026-01003,32,Theni,OFFICER-TN-102,2025-06-03 14:46:08,INTER_AGENCY_COORDINATION,ESCALATED,LOW
TCK-2026-00418,ALT-2026-00466,20,Viluppuram,OFFICER-TN-181,2025-01-13 21:42:29,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,LOW
TCK-2026-00419,ALT-2026-00079,8,Erode,OFFICER-TN-180,2025-12-14 06:39:39,IMMEDIATE_PATROL_DISPATCH,CLOSED,LOW
TCK-2026-00420,ALT-2026-00161,26,Ariyalur,OFFICER-TN-165,2026-06-22 01:41:17,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00421,ALT-2026-00122,3,Madurai,OFFICER-TN-119,2026-02-09 06:14:42,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,HIGH
TCK-2026-00422,ALT-2026-00627,32,Theni,OFFICER-TN-192,2026-05-17 21:51:06,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00423,ALT-2026-00415,8,Erode,OFFICER-TN-135,2025-10-06 13:05:26,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00424,ALT-2026-00698,11,Dindigul,OFFICER-TN-120,2025-10-25 23:08:17,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00425,ALT-2026-00664,23,Namakkal,OFFICER-TN-106,2025-07-07 16:15:03,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,HIGH
TCK-2026-00426,ALT-2026-00444,3,Madurai,OFFICER-TN-176,2026-02-05 09:12:39,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00427,ALT-2026-00318,37,Tirupathur,OFFICER-TN-196,2025-11-21 17:25:36,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00428,ALT-2026-00933,4,Salem,OFFICER-TN-174,2026-05-19 17:31:45,IMMEDIATE_PATROL_DISPATCH,CLOSED,LOW
TCK-2026-00429,ALT-2026-00879,26,Ariyalur,OFFICER-TN-133,2026-05-30 02:43:19,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00430,ALT-2026-00830,7,Tiruppur,OFFICER-TN-185,2025-01-13 18:10:13,CHECKPOST_ENHANCED_SURVEILLANCE,CLOSED,LOW
TCK-2026-00431,ALT-2026-01007,33,Thiruvarur,OFFICER-TN-136,2025-01-24 21:57:55,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,MEDIUM
TCK-2026-00432,ALT-2026-00264,6,Tirunelveli,OFFICER-TN-163,2025-11-13 13:50:31,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,LOW
TCK-2026-00433,ALT-2026-00755,9,Vellore,OFFICER-TN-128,2025-06-01 00:21:41,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,MEDIUM
TCK-2026-00434,ALT-2026-00596,20,Viluppuram,OFFICER-TN-135,2026-02-03 06:24:14,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,MEDIUM
TCK-2026-00435,ALT-2026-00287,6,Tirunelveli,OFFICER-TN-105,2025-11-20 12:11:59,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,HIGH
TCK-2026-00436,ALT-2026-00039,7,Tiruppur,OFFICER-TN-184,2026-05-17 22:54:53,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,LOW
TCK-2026-00437,ALT-2026-00592,13,Thoothukudi,OFFICER-TN-198,2026-08-12 14:08:52,IMMEDIATE_PATROL_DISPATCH,OPEN,HIGH
TCK-2026-00438,ALT-2026-00929,25,Karur,OFFICER-TN-180,2025-09-21 16:57:24,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00439,ALT-2026-00127,7,Tiruppur,OFFICER-TN-148,2025-03-12 10:05:31,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00440,ALT-2026-00468,9,Vellore,OFFICER-TN-103,2025-10-18 04:27:31,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,LOW
TCK-2026-00441,ALT-2026-00975,5,Tiruchirappalli,OFFICER-TN-133,2026-01-11 19:58:30,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,HIGH
TCK-2026-00442,ALT-2026-00074,8,Erode,OFFICER-TN-128,2025-05-12 12:58:43,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,LOW
TCK-2026-00443,ALT-2026-00677,6,Tirunelveli,OFFICER-TN-107,2026-03-06 13:22:05,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,MEDIUM
TCK-2026-00444,ALT-2026-00140,24,Nilgiris,OFFICER-TN-174,2025-05-07 14:57:43,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00445,ALT-2026-00285,1,Chennai,OFFICER-TN-125,2026-01-18 19:53:13,INTER_AGENCY_COORDINATION,ESCALATED,MEDIUM
TCK-2026-00446,ALT-2026-00853,10,Krishnagiri,OFFICER-TN-158,2025-03-16 09:39:18,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,HIGH
TCK-2026-00447,ALT-2026-00947,21,Kallakurichi,OFFICER-TN-121,2025-07-17 11:31:16,HUMAN_INTELLIGENCE_INSPECTION,CLOSED,MEDIUM
TCK-2026-00448,ALT-2026-00151,30,Ramanathapuram,OFFICER-TN-106,2026-05-31 23:53:50,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00449,ALT-2026-00377,13,Thoothukudi,OFFICER-TN-182,2025-02-16 21:14:33,INTER_AGENCY_COORDINATION,IN_PROGRESS,LOW
TCK-2026-00450,ALT-2026-00030,31,Virudhunagar,OFFICER-TN-168,2026-06-01 07:17:33,INTER_AGENCY_COORDINATION,ESCALATED,HIGH
TCK-2026-00451,ALT-2026-00795,7,Tiruppur,OFFICER-TN-128,2026-05-17 05:00:28,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00452,ALT-2026-00555,10,Krishnagiri,OFFICER-TN-127,2026-07-14 21:45:40,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,HIGH
TCK-2026-00453,ALT-2026-00625,20,Viluppuram,OFFICER-TN-168,2026-01-02 02:37:41,CHECKPOST_ENHANCED_SURVEILLANCE,ESCALATED,MEDIUM
TCK-2026-00454,ALT-2026-00481,12,Thanjavur,OFFICER-TN-139,2026-03-06 06:11:19,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00455,ALT-2026-00197,13,Thoothukudi,OFFICER-TN-185,2026-05-23 07:08:35,INTER_AGENCY_COORDINATION,OPEN,HIGH
TCK-2026-00456,ALT-2026-01027,3,Madurai,OFFICER-TN-166,2025-07-03 02:53:43,IMMEDIATE_PATROL_DISPATCH,IN_PROGRESS,LOW
TCK-2026-00457,ALT-2026-00844,7,Tiruppur,OFFICER-TN-169,2026-04-07 16:57:56,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00458,ALT-2026-00893,21,Kallakurichi,OFFICER-TN-188,2025-11-16 03:45:40,HUMAN_INTELLIGENCE_INSPECTION,ESCALATED,MEDIUM
TCK-2026-00459,ALT-2026-00496,2,Coimbatore,OFFICER-TN-151,2025-08-31 00:44:19,INTER_AGENCY_COORDINATION,CLOSED,MEDIUM
TCK-2026-00460,ALT-2026-00400,7,Tiruppur,OFFICER-TN-155,2025-08-21 12:49:14,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,HIGH
TCK-2026-00461,ALT-2026-00925,20,Viluppuram,OFFICER-TN-121,2025-11-23 15:58:14,HUMAN_INTELLIGENCE_INSPECTION,IN_PROGRESS,HIGH
TCK-2026-00462,ALT-2026-00194,22,Dharmapuri,OFFICER-TN-133,2025-01-08 15:54:44,IMMEDIATE_PATROL_DISPATCH,ACTION_COMPLETED,HIGH
TCK-2026-00463,ALT-2026-00004,7,Tiruppur,OFFICER-TN-188,2026-01-05 03:14:47,HUMAN_INTELLIGENCE_INSPECTION,OPEN,MEDIUM
TCK-2026-00464,ALT-2026-00316,23,Namakkal,OFFICER-TN-104,2025-11-04 23:14:15,CHECKPOST_ENHANCED_SURVEILLANCE,ACTION_COMPLETED,HIGH
TCK-2026-00465,ALT-2026-00405,7,Tiruppur,OFFICER-TN-132,2025-10-28 10:05:10,HUMAN_INTELLIGENCE_INSPECTION,ACTION_COMPLETED,MEDIUM
TCK-2026-00466,ALT-2026-00803,34,Nagapattinam,OFFICER-TN-156,2025-01-28 13:35:06,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,LOW
TCK-2026-00467,ALT-2026-00462,5,Tiruchirappalli,OFFICER-TN-128,2026-02-16 11:45:07,INTER_AGENCY_COORDINATION,CLOSED,LOW
TCK-2026-00468,ALT-2026-00995,35,Mayiladuthurai,OFFICER-TN-151,2025-10-01 14:02:01,IMMEDIATE_PATROL_DISPATCH,OPEN,MEDIUM
TCK-2026-00469,ALT-2026-00287,13,Thoothukudi,OFFICER-TN-168,2025-03-13 17:04:01,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,LOW
TCK-2026-00470,ALT-2026-00692,19,Cuddalore,OFFICER-TN-175,2026-03-25 10:10:26,INTER_AGENCY_COORDINATION,IN_PROGRESS,HIGH
TCK-2026-00471,ALT-2026-00174,24,Nilgiris,OFFICER-TN-137,2026-03-20 02:43:52,HUMAN_INTELLIGENCE_INSPECTION,OPEN,HIGH
TCK-2026-00472,ALT-2026-00187,37,Tirupathur,OFFICER-TN-152,2025-10-21 04:46:47,INTER_AGENCY_COORDINATION,ACTION_COMPLETED,MEDIUM
TCK-2026-00473,ALT-2026-00919,1,Chennai,OFFICER-TN-103,2026-05-10 15:50:23,CHECKPOST_ENHANCED_SURVEILLANCE,OPEN,MEDIUM
TCK-2026-00474,ALT-2026-00260,16,Kancheepuram,OFFICER-TN-152,2026-06-11 17:38:49,INTER_AGENCY_COORDINATION,CLOSED,HIGH
TCK-2026-00475,ALT-2026-00371,20,Viluppuram,OFFICER-TN-101,2026-03-25 19:12:13,CHECKPOST_ENHANCED_SURVEILLANCE,IN_PROGRESS,HIGH
