seizure_id,checkpost_name,district_id,district_name,timestamp,transit_direction,drug_category,quantity_band,verification_status,evidence_confidence
SZ-2026-00247,Walayar Checkpost,2,Coimbatore,2026-07-26 20:34:22,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,92
SZ-2026-00248,V.O.C. Port Terminal,13,Thoothukudi,2026-03-28 09:33:41,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,82
SZ-2026-00249,Gummidipoondi Gate,18,Tiruvallur,2026-01-22 09:06:34,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,86
SZ-2026-00250,Attibele Border Axis,10,Krishnagiri,2025-02-10 21:18:59,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,98
SZ-2026-00251,Ennore Port Checkpoint,1,Chennai,2024-12-01 01:51:44,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,94
SZ-2026-00252,Gummidipoondi Gate,18,Tiruvallur,2025-02-24 02:31:42,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,84
SZ-2026-00253,Zuzuvadi Checkpost,10,Krishnagiri,2026-07-23 23:51:40,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,87
SZ-2026-00254,Attibele Border Axis,10,Krishnagiri,2025-09-07 21:35:05,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00255,Puliyarai Checkpost,15,Tenkasi,2026-06-14 16:06:37,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,97
SZ-2026-00256,V.O.C. Port Terminal,13,Thoothukudi,2024-11-26 11:45:40,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,89
SZ-2026-00257,Puliyarai Checkpost,15,Tenkasi,2025-04-03 13:49:54,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,91
SZ-2026-00258,V.O.C. Port Terminal,13,Thoothukudi,2024-10-30 00:40:58,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,86
SZ-2026-00259,Gummidipoondi Gate,18,Tiruvallur,2026-08-04 03:46:17,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,85
SZ-2026-00260,Kaliyakkavilai Post,14,Kanniyakumari,2025-07-10 11:47:15,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,90
SZ-2026-00261,V.O.C. Port Terminal,13,Thoothukudi,2025-06-19 00:50:16,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,83
SZ-2026-00262,Zuzuvadi Checkpost,10,Krishnagiri,2026-02-04 03:46:48,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,91
SZ-2026-00263,Gummidipoondi Gate,18,Tiruvallur,2026-07-25 22:04:49,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,83
SZ-2026-00264,Attibele Border Axis,10,Krishnagiri,2026-03-08 23:06:32,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,87
SZ-2026-00265,Walayar Checkpost,2,Coimbatore,2026-06-27 07:10:44,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00266,Walayar Checkpost,2,Coimbatore,2026-04-16 03:33:01,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,89
SZ-2026-00267,Walayar Checkpost,2,Coimbatore,2024-12-04 05:29:28,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,92
SZ-2026-00268,Ennore Port Checkpoint,1,Chennai,2025-08-01 13:53:08,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,98
SZ-2026-00269,Ennore Port Checkpoint,1,Chennai,2025-11-18 06:55:47,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,87
SZ-2026-00270,Zuzuvadi Checkpost,10,Krishnagiri,2025-01-31 18:44:06,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,93
SZ-2026-00271,Puliyarai Checkpost,15,Tenkasi,2024-12-12 10:59:49,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,89
SZ-2026-00272,Gummidipoondi Gate,18,Tiruvallur,2026-04-13 14:59:37,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,83
SZ-2026-00273,Ennore Port Checkpoint,1,Chennai,2024-12-18 07:41:59,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,93
SZ-2026-00274,Kaliyakkavilai Post,14,Kanniyakumari,2024-12-24 00:27:06,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,88
SZ-2026-00275,Puliyarai Checkpost,15,Tenkasi,2025-01-16 12:06:58,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,85
SZ-2026-00276,Gummidipoondi Gate,18,Tiruvallur,2026-03-28 00:25:32,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,94
SZ-2026-00277,Attibele Border Axis,10,Krishnagiri,2025-09-22 08:30:42,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,82
SZ-2026-00278,Gummidipoondi Gate,18,Tiruvallur,2025-07-17 22:17:43,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,85
SZ-2026-00279,V.O.C. Port Terminal,13,Thoothukudi,2026-01-21 01:52:22,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,85
SZ-2026-00280,V.O.C. Port Terminal,13,Thoothukudi,2024-11-28 10:03:25,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,90
SZ-2026-00281,Ennore Port Checkpoint,1,Chennai,2026-02-19 22:28:09,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,96
SZ-2026-00282,Kaliyakkavilai Post,14,Kanniyakumari,2026-02-19 22:25:06,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,96
SZ-2026-00283,Walayar Checkpost,2,Coimbatore,2026-04-20 18:43:28,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,95
SZ-2026-00284,Ennore Port Checkpoint,1,Chennai,2024-10-05 01:16:02,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,86
SZ-2026-00285,Attibele Border Axis,10,Krishnagiri,2025-11-26 09:18:19,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,83
SZ-2026-00286,Zuzuvadi Checkpost,10,Krishnagiri,2025-10-13 12:29:14,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,98
SZ-2026-00287,Ennore Port Checkpoint,1,Chennai,2026-03-25 04:35:39,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,95
SZ-2026-00288,Kaliyakkavilai Post,14,Kanniyakumari,2025-01-15 05:00:13,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,88
SZ-2026-00289,Attibele Border Axis,10,Krishnagiri,2026-01-17 10:05:55,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,87
SZ-2026-00290,V.O.C. Port Terminal,13,Thoothukudi,2026-04-15 19:54:16,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,91
SZ-2026-00291,Walayar Checkpost,2,Coimbatore,2025-05-09 00:34:12,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,85
SZ-2026-00292,Attibele Border Axis,10,Krishnagiri,2025-01-19 00:08:55,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,84
SZ-2026-00293,V.O.C. Port Terminal,13,Thoothukudi,2026-03-20 08:42:37,OUTBOUND_STATE,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,98
SZ-2026-00294,Ennore Port Checkpoint,1,Chennai,2025-12-06 10:23:19,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,91
SZ-2026-00295,Ennore Port Checkpoint,1,Chennai,2024-10-07 21:15:04,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,96
SZ-2026-00296,Kaliyakkavilai Post,14,Kanniyakumari,2026-02-07 03:30:44,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,85
SZ-2026-00297,Puliyarai Checkpost,15,Tenkasi,2026-06-18 03:12:21,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,95
SZ-2026-00298,Puliyarai Checkpost,15,Tenkasi,2026-03-30 02:58:19,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,84
SZ-2026-00299,Ennore Port Checkpoint,1,Chennai,2026-04-23 23:37:31,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,89
SZ-2026-00300,Ennore Port Checkpoint,1,Chennai,2026-04-04 11:26:56,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,83
SZ-2026-00301,Walayar Checkpost,2,Coimbatore,2026-07-22 05:22:15,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,85
SZ-2026-00302,Zuzuvadi Checkpost,10,Krishnagiri,2024-12-21 00:01:44,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,97
SZ-2026-00303,Attibele Border Axis,10,Krishnagiri,2025-03-20 21:46:43,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,98
SZ-2026-00304,Zuzuvadi Checkpost,10,Krishnagiri,2025-03-04 05:14:17,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,86
SZ-2026-00305,Attibele Border Axis,10,Krishnagiri,2025-11-15 16:59:01,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,95
SZ-2026-00306,Gummidipoondi Gate,18,Tiruvallur,2025-05-23 15:59:20,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,93
SZ-2026-00307,Ennore Port Checkpoint,1,Chennai,2024-11-28 02:04:39,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,93
SZ-2026-00308,Kaliyakkavilai Post,14,Kanniyakumari,2025-11-03 03:28:21,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,84
SZ-2026-00309,Gummidipoondi Gate,18,Tiruvallur,2025-04-25 01:00:50,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,87
SZ-2026-00310,Attibele Border Axis,10,Krishnagiri,2026-05-03 20:51:05,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,96
SZ-2026-00311,V.O.C. Port Terminal,13,Thoothukudi,2025-06-26 14:47:15,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,94
SZ-2026-00312,Gummidipoondi Gate,18,Tiruvallur,2024-10-27 01:21:30,TRANSIT_CORRIDOR,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,85
SZ-2026-00313,Puliyarai Checkpost,15,Tenkasi,2024-10-26 13:22:47,TRANSIT_CORRIDOR,SYNTHETIC_MDMA,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,95
SZ-2026-00314,Puliyarai Checkpost,15,Tenkasi,2025-09-01 22:40:05,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,97
SZ-2026-00315,Walayar Checkpost,2,Coimbatore,2025-05-19 04:16:34,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,97
SZ-2026-00316,V.O.C. Port Terminal,13,Thoothukudi,2025-01-19 03:27:37,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,85
SZ-2026-00317,Zuzuvadi Checkpost,10,Krishnagiri,2025-03-15 21:07:46,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,83
SZ-2026-00318,Kaliyakkavilai Post,14,Kanniyakumari,2025-01-26 20:49:08,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,96
SZ-2026-00319,Kaliyakkavilai Post,14,Kanniyakumari,2025-07-31 09:24:30,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,92
SZ-2026-00320,Kaliyakkavilai Post,14,Kanniyakumari,2026-02-07 22:03:07,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00321,Kaliyakkavilai Post,14,Kanniyakumari,2025-06-10 11:04:28,INBOUND_TO_TN,COMMERCIAL_GANJA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,94
SZ-2026-00322,V.O.C. Port Terminal,13,Thoothukudi,2026-03-01 07:50:35,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,97
SZ-2026-00323,Gummidipoondi Gate,18,Tiruvallur,2026-02-18 14:38:26,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,92
SZ-2026-00324,Puliyarai Checkpost,15,Tenkasi,2026-01-03 22:58:54,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,94
SZ-2026-00325,Ennore Port Checkpoint,1,Chennai,2025-12-25 05:06:20,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,97
SZ-2026-00326,Attibele Border Axis,10,Krishnagiri,2025-12-25 11:25:20,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,89
SZ-2026-00327,Puliyarai Checkpost,15,Tenkasi,2026-01-11 02:09:13,OUTBOUND_STATE,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,95
SZ-2026-00328,Attibele Border Axis,10,Krishnagiri,2025-01-25 08:45:50,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,95
SZ-2026-00329,Zuzuvadi Checkpost,10,Krishnagiri,2024-11-01 21:17:54,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,87
SZ-2026-00330,Gummidipoondi Gate,18,Tiruvallur,2024-11-09 19:48:00,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,94
SZ-2026-00331,Puliyarai Checkpost,15,Tenkasi,2024-09-26 00:14:30,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,98
SZ-2026-00332,Gummidipoondi Gate,18,Tiruvallur,2026-02-13 06:40:18,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00333,Ennore Port Checkpoint,1,Chennai,2026-03-08 02:35:11,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,83
SZ-2026-00334,Attibele Border Axis,10,Krishnagiri,2025-10-09 21:17:04,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,83
SZ-2026-00335,Kaliyakkavilai Post,14,Kanniyakumari,2025-09-05 10:00:40,OUTBOUND_STATE,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,93
SZ-2026-00336,Walayar Checkpost,2,Coimbatore,2025-10-10 14:55:07,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,94
SZ-2026-00337,V.O.C. Port Terminal,13,Thoothukudi,2026-05-19 17:10:28,OUTBOUND_STATE,COMMERCIAL_GANJA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,88
SZ-2026-00338,V.O.C. Port Terminal,13,Thoothukudi,2024-11-07 18:23:19,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,95
SZ-2026-00339,Zuzuvadi Checkpost,10,Krishnagiri,2024-12-27 01:52:54,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,83
SZ-2026-00340,Puliyarai Checkpost,15,Tenkasi,2024-09-28 14:14:31,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00341,V.O.C. Port Terminal,13,Thoothukudi,2026-07-20 04:09:49,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,89
SZ-2026-00342,Zuzuvadi Checkpost,10,Krishnagiri,2025-10-28 22:39:01,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,95
SZ-2026-00343,Walayar Checkpost,2,Coimbatore,2025-09-17 13:39:14,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,88
SZ-2026-00344,Ennore Port Checkpoint,1,Chennai,2025-08-03 10:22:33,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,DETECTED_SCANNER_ANOMALY,93
SZ-2026-00345,V.O.C. Port Terminal,13,Thoothukudi,2025-06-01 03:21:31,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,86
SZ-2026-00346,Gummidipoondi Gate,18,Tiruvallur,2025-01-06 13:22:25,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,88
SZ-2026-00347,Gummidipoondi Gate,18,Tiruvallur,2026-05-19 02:44:16,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,INTERSTATE_ALERT_HOLD,98
SZ-2026-00348,Attibele Border Axis,10,Krishnagiri,2025-08-10 21:29:45,INBOUND_TO_TN,OPIOID_ANALOGUES,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,98
SZ-2026-00349,Zuzuvadi Checkpost,10,Krishnagiri,2026-04-03 20:30:35,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00350,V.O.C. Port Terminal,13,Thoothukudi,2025-02-16 08:44:06,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,82
SZ-2026-00351,Puliyarai Checkpost,15,Tenkasi,2025-12-23 07:14:49,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,82
SZ-2026-00352,Attibele Border Axis,10,Krishnagiri,2025-03-12 22:48:14,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,83
SZ-2026-00353,Puliyarai Checkpost,15,Tenkasi,2024-12-29 04:44:18,TRANSIT_CORRIDOR,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00354,Kaliyakkavilai Post,14,Kanniyakumari,2025-12-19 10:50:21,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,82
SZ-2026-00355,Kaliyakkavilai Post,14,Kanniyakumari,2026-02-24 05:10:41,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,89
SZ-2026-00356,Walayar Checkpost,2,Coimbatore,2026-02-13 05:10:45,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,DETECTED_SCANNER_ANOMALY,90
SZ-2026-00357,V.O.C. Port Terminal,13,Thoothukudi,2025-12-08 16:16:57,INBOUND_TO_TN,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,92
SZ-2026-00358,Attibele Border Axis,10,Krishnagiri,2026-03-15 23:23:13,OUTBOUND_STATE,UNKNOWN_CONTRABAND,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,84
SZ-2026-00359,Attibele Border Axis,10,Krishnagiri,2024-11-20 13:35:36,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,91
SZ-2026-00360,Kaliyakkavilai Post,14,Kanniyakumari,2025-04-11 03:15:00,TRANSIT_CORRIDOR,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,85
SZ-2026-00361,V.O.C. Port Terminal,13,Thoothukudi,2026-02-24 11:38:36,INBOUND_TO_TN,UNKNOWN_CONTRABAND,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,96
SZ-2026-00362,Walayar Checkpost,2,Coimbatore,2026-07-12 14:08:29,INBOUND_TO_TN,SYNTHETIC_MDMA,BAND_A_COMMERCIAL_BULK,DETECTED_SCANNER_ANOMALY,86
SZ-2026-00363,Ennore Port Checkpoint,1,Chennai,2026-04-03 18:31:21,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,84
SZ-2026-00364,Gummidipoondi Gate,18,Tiruvallur,2025-07-21 20:21:42,INBOUND_TO_TN,CHEMICAL_PRECURSORS,BAND_B_MEDIUM_TRANSIT,VERIFIED_FIELD_SEIZURE,90
SZ-2026-00365,Gummidipoondi Gate,18,Tiruvallur,2026-03-14 12:58:12,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_B_MEDIUM_TRANSIT,INTERSTATE_ALERT_HOLD,90
SZ-2026-00366,Kaliyakkavilai Post,14,Kanniyakumari,2026-06-04 08:07:00,TRANSIT_CORRIDOR,OPIOID_ANALOGUES,BAND_A_COMMERCIAL_BULK,VERIFIED_FIELD_SEIZURE,91
SZ-2026-00367,Puliyarai Checkpost,15,Tenkasi,2025-07-15 23:01:21,TRANSIT_CORRIDOR,CHEMICAL_PRECURSORS,BAND_C_PERSONAL_PARCEL,INTERSTATE_ALERT_HOLD,90
SZ-2026-00368,Gummidipoondi Gate,18,Tiruvallur,2025-11-12 13:11:58,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,94
SZ-2026-00369,Zuzuvadi Checkpost,10,Krishnagiri,2026-03-19 07:18:30,OUTBOUND_STATE,PRESCRIPTION_NARCOTICS,BAND_C_PERSONAL_PARCEL,VERIFIED_FIELD_SEIZURE,93
