eval_id,district_id,district_name,evaluation_timestamp,precision_rate,recall_rate,f1_score,false_alarm_rate,concept_drift_status,model_version
EVAL-00350,6,Tirunelveli,2024-12-13 19:38:09,0.935,0.882,0.916,0.077,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00351,3,Madurai,2024-10-23 06:52:33,0.910,0.946,0.827,0.095,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00352,3,Madurai,2025-09-02 09:55:09,0.822,0.900,0.842,0.091,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00353,22,Dharmapuri,2024-11-06 10:48:22,0.882,0.825,0.906,0.047,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00354,18,Tiruvallur,2026-08-07 22:10:38,0.916,0.870,0.880,0.070,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00355,16,Kancheepuram,2024-10-19 02:49:29,0.886,0.927,0.828,0.040,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00356,31,Virudhunagar,2025-05-12 03:17:16,0.865,0.832,0.864,0.063,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00357,7,Tiruppur,2025-06-19 02:02:03,0.853,0.945,0.881,0.083,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00358,31,Virudhunagar,2024-12-08 19:07:36,0.836,0.863,0.932,0.090,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00359,38,Tiruvannamalai,2025-10-11 22:00:15,0.878,0.903,0.939,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00360,21,Kallakurichi,2026-03-03 15:31:19,0.955,0.843,0.949,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00361,29,Sivaganga,2026-02-12 06:25:34,0.959,0.868,0.925,0.090,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00362,28,Pudukkottai,2026-01-06 04:07:44,0.942,0.827,0.937,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00363,16,Kancheepuram,2026-06-19 17:53:51,0.939,0.873,0.871,0.067,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00364,11,Dindigul,2025-12-19 17:45:45,0.927,0.837,0.846,0.088,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00365,2,Coimbatore,2026-03-18 23:11:53,0.842,0.940,0.934,0.095,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00366,24,Nilgiris,2025-11-19 17:30:54,0.941,0.804,0.849,0.075,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00367,2,Coimbatore,2025-06-12 04:47:23,0.861,0.908,0.833,0.085,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00368,20,Viluppuram,2026-02-15 15:09:42,0.889,0.878,0.816,0.063,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00369,38,Tiruvannamalai,2025-01-30 11:08:01,0.917,0.819,0.897,0.085,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00370,20,Viluppuram,2025-04-26 16:20:55,0.914,0.864,0.921,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00371,27,Perambalur,2025-09-29 10:47:38,0.855,0.869,0.851,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00372,32,Theni,2025-03-30 01:56:01,0.881,0.903,0.824,0.053,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00373,34,Nagapattinam,2026-04-24 16:40:18,0.851,0.885,0.838,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00374,34,Nagapattinam,2024-10-01 02:12:41,0.935,0.802,0.862,0.064,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00375,34,Nagapattinam,2024-11-24 07:10:53,0.915,0.879,0.848,0.067,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00376,5,Tiruchirappalli,2026-05-10 09:08:33,0.852,0.855,0.937,0.090,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00377,25,Karur,2026-07-29 04:01:48,0.843,0.863,0.876,0.041,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00378,15,Tenkasi,2026-05-26 12:09:07,0.880,0.823,0.940,0.066,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00379,15,Tenkasi,2025-09-28 03:20:37,0.845,0.844,0.939,0.094,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00380,27,Perambalur,2025-07-05 13:50:21,0.943,0.913,0.914,0.058,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00381,15,Tenkasi,2026-01-19 20:38:36,0.912,0.891,0.843,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00382,34,Nagapattinam,2025-04-07 09:48:09,0.899,0.805,0.896,0.096,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00383,32,Theni,2026-02-28 15:13:24,0.940,0.887,0.845,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00384,15,Tenkasi,2025-05-14 15:14:24,0.884,0.875,0.922,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00385,31,Virudhunagar,2025-03-13 05:31:01,0.898,0.887,0.882,0.043,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00386,13,Thoothukudi,2025-02-06 12:41:30,0.934,0.883,0.903,0.090,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00387,24,Nilgiris,2025-12-24 11:13:07,0.887,0.823,0.899,0.060,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00388,11,Dindigul,2025-09-26 18:07:04,0.877,0.813,0.812,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00389,2,Coimbatore,2024-10-17 02:23:02,0.877,0.887,0.861,0.063,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00390,18,Tiruvallur,2026-05-08 18:56:30,0.889,0.824,0.874,0.096,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00391,12,Thanjavur,2026-03-03 17:59:42,0.927,0.822,0.920,0.079,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00392,4,Salem,2025-12-29 01:05:32,0.940,0.853,0.819,0.064,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00393,9,Vellore,2025-03-09 12:15:48,0.953,0.827,0.915,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00394,10,Krishnagiri,2026-07-17 18:39:51,0.934,0.847,0.820,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00395,11,Dindigul,2025-10-02 22:14:17,0.930,0.946,0.883,0.054,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00396,17,Chengalpattu,2025-09-05 20:27:38,0.915,0.947,0.855,0.087,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00397,10,Krishnagiri,2024-09-19 05:45:51,0.900,0.949,0.843,0.095,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00398,30,Ramanathapuram,2025-05-06 06:42:32,0.872,0.890,0.875,0.099,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00399,1,Chennai,2025-10-29 19:01:23,0.937,0.915,0.860,0.041,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00400,12,Thanjavur,2026-08-19 09:41:30,0.859,0.818,0.927,0.075,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00401,17,Chengalpattu,2026-02-15 12:07:18,0.863,0.825,0.836,0.091,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00402,25,Karur,2025-01-13 03:25:22,0.922,0.918,0.869,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00403,8,Erode,2025-03-23 06:49:38,0.888,0.938,0.945,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00404,22,Dharmapuri,2025-11-02 17:30:17,0.825,0.925,0.928,0.090,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00405,5,Tiruchirappalli,2025-03-03 02:20:57,0.871,0.897,0.899,0.085,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00406,9,Vellore,2026-07-16 05:00:44,0.952,0.843,0.866,0.050,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00407,16,Kancheepuram,2026-03-18 04:40:48,0.941,0.935,0.847,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00408,26,Ariyalur,2025-02-24 03:24:31,0.931,0.861,0.852,0.094,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00409,1,Chennai,2026-05-23 20:03:38,0.867,0.814,0.907,0.087,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00410,33,Thiruvarur,2025-10-26 06:51:31,0.832,0.837,0.875,0.065,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00411,13,Thoothukudi,2026-04-04 00:27:11,0.934,0.840,0.883,0.065,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00412,7,Tiruppur,2025-07-14 23:55:26,0.943,0.944,0.899,0.074,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00413,4,Salem,2025-10-08 08:57:27,0.937,0.924,0.823,0.092,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00414,36,Ranipet,2025-02-23 23:11:53,0.886,0.913,0.892,0.091,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00415,36,Ranipet,2025-11-03 03:24:02,0.941,0.874,0.833,0.093,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00416,24,Nilgiris,2024-12-03 03:01:48,0.874,0.851,0.876,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00417,4,Salem,2025-02-07 11:45:27,0.822,0.876,0.822,0.080,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00418,33,Thiruvarur,2025-10-28 23:36:41,0.820,0.820,0.812,0.057,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00419,31,Virudhunagar,2026-01-28 21:44:02,0.948,0.852,0.936,0.041,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00420,23,Namakkal,2026-06-22 10:21:10,0.841,0.945,0.847,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00421,18,Tiruvallur,2025-07-05 04:31:29,0.947,0.810,0.893,0.076,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00422,26,Ariyalur,2025-03-12 06:40:57,0.887,0.926,0.845,0.066,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00423,12,Thanjavur,2024-10-18 07:13:37,0.940,0.802,0.927,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00424,19,Cuddalore,2025-04-23 07:12:11,0.955,0.891,0.838,0.099,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00425,38,Tiruvannamalai,2024-11-10 17:59:23,0.949,0.923,0.898,0.090,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00426,13,Thoothukudi,2026-02-13 20:45:22,0.820,0.889,0.855,0.075,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00427,37,Tirupathur,2026-07-02 15:44:12,0.849,0.801,0.935,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00428,6,Tirunelveli,2026-03-15 18:53:08,0.881,0.905,0.867,0.080,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00429,32,Theni,2026-04-30 14:39:58,0.934,0.844,0.912,0.091,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00430,35,Mayiladuthurai,2025-09-08 12:24:29,0.930,0.948,0.905,0.076,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00431,38,Tiruvannamalai,2026-07-15 22:33:36,0.830,0.919,0.934,0.091,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00432,3,Madurai,2024-12-28 12:18:55,0.929,0.808,0.820,0.050,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00433,6,Tirunelveli,2026-06-04 04:39:18,0.903,0.856,0.822,0.100,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00434,38,Tiruvannamalai,2025-10-14 07:38:01,0.827,0.871,0.842,0.060,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00435,23,Namakkal,2026-03-18 19:41:16,0.883,0.924,0.906,0.095,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00436,26,Ariyalur,2026-01-24 02:56:05,0.898,0.910,0.896,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00437,19,Cuddalore,2025-11-11 18:25:09,0.847,0.930,0.892,0.070,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00438,29,Sivaganga,2026-03-23 07:32:21,0.832,0.862,0.860,0.098,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00439,24,Nilgiris,2026-01-03 00:49:45,0.918,0.913,0.881,0.055,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00440,16,Kancheepuram,2024-12-09 22:11:49,0.889,0.912,0.851,0.084,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00441,9,Vellore,2025-11-30 17:55:28,0.904,0.851,0.848,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00442,37,Tirupathur,2026-04-20 23:28:34,0.884,0.895,0.835,0.081,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00443,2,Coimbatore,2026-04-20 14:01:41,0.853,0.911,0.896,0.069,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00444,6,Tirunelveli,2024-12-09 11:34:43,0.885,0.837,0.943,0.071,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00445,18,Tiruvallur,2026-07-17 15:03:32,0.953,0.941,0.851,0.080,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00446,20,Viluppuram,2024-12-21 02:18:08,0.862,0.870,0.910,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00447,19,Cuddalore,2026-06-21 21:59:49,0.874,0.950,0.904,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00448,16,Kancheepuram,2026-02-21 06:21:37,0.890,0.809,0.828,0.070,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00449,16,Kancheepuram,2024-12-01 10:17:12,0.881,0.830,0.919,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00450,33,Thiruvarur,2024-10-29 11:27:04,0.925,0.841,0.948,0.078,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00451,19,Cuddalore,2026-06-15 11:03:35,0.881,0.901,0.832,0.060,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00452,25,Karur,2024-10-25 19:50:52,0.835,0.839,0.905,0.043,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00453,17,Chengalpattu,2025-09-16 07:29:44,0.925,0.928,0.937,0.076,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00454,31,Virudhunagar,2025-04-29 12:19:03,0.821,0.804,0.887,0.065,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00455,10,Krishnagiri,2025-02-23 10:28:43,0.952,0.930,0.920,0.044,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00456,30,Ramanathapuram,2025-02-06 11:08:24,0.829,0.811,0.848,0.044,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00457,38,Tiruvannamalai,2025-07-17 11:28:31,0.871,0.930,0.932,0.091,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00458,34,Nagapattinam,2026-04-17 06:28:17,0.916,0.891,0.946,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00459,35,Mayiladuthurai,2025-08-04 10:18:09,0.939,0.859,0.874,0.093,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00460,18,Tiruvallur,2026-08-09 08:28:19,0.903,0.869,0.878,0.092,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00461,35,Mayiladuthurai,2024-09-22 02:29:59,0.934,0.895,0.854,0.063,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00462,15,Tenkasi,2024-10-14 01:33:42,0.906,0.864,0.828,0.079,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00463,16,Kancheepuram,2025-03-08 08:55:58,0.860,0.822,0.840,0.097,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00464,16,Kancheepuram,2025-01-21 19:42:19,0.912,0.929,0.924,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00465,24,Nilgiris,2024-10-27 13:16:46,0.836,0.803,0.946,0.062,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00466,1,Chennai,2025-02-13 13:26:34,0.909,0.829,0.860,0.077,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00467,13,Thoothukudi,2025-06-30 16:40:17,0.893,0.817,0.832,0.098,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00468,27,Perambalur,2025-06-30 04:30:55,0.836,0.896,0.899,0.098,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00469,32,Theni,2026-08-15 02:20:35,0.860,0.936,0.889,0.095,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00470,5,Tiruchirappalli,2026-07-01 21:52:19,0.869,0.949,0.906,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00471,3,Madurai,2025-05-04 18:11:35,0.935,0.819,0.910,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00472,15,Tenkasi,2024-11-23 01:52:34,0.860,0.816,0.830,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00473,29,Sivaganga,2024-12-08 07:42:40,0.886,0.847,0.849,0.097,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00474,7,Tiruppur,2026-03-04 06:23:37,0.942,0.906,0.842,0.089,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00475,34,Nagapattinam,2024-11-24 14:21:15,0.910,0.823,0.896,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00476,30,Ramanathapuram,2026-07-20 02:53:06,0.878,0.867,0.893,0.080,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00477,28,Pudukkottai,2025-06-03 18:29:00,0.948,0.905,0.812,0.090,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00478,26,Ariyalur,2025-01-11 04:44:17,0.877,0.944,0.909,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00479,25,Karur,2025-11-07 20:15:12,0.934,0.841,0.855,0.096,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00480,17,Chengalpattu,2026-08-04 12:01:53,0.862,0.937,0.944,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00481,20,Viluppuram,2024-12-17 15:56:46,0.842,0.816,0.824,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00482,5,Tiruchirappalli,2024-12-05 08:58:51,0.935,0.940,0.922,0.053,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00483,9,Vellore,2026-01-14 12:46:00,0.913,0.921,0.916,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00484,8,Erode,2025-05-10 09:24:24,0.931,0.826,0.860,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00485,25,Karur,2025-05-11 22:48:19,0.942,0.944,0.919,0.061,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00486,12,Thanjavur,2025-01-28 20:25:01,0.901,0.852,0.853,0.045,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00487,14,Kanniyakumari,2025-08-16 13:08:45,0.915,0.883,0.929,0.053,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00488,36,Ranipet,2025-07-20 19:10:34,0.904,0.861,0.820,0.043,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00489,8,Erode,2026-04-23 19:43:25,0.908,0.915,0.950,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00490,23,Namakkal,2025-04-29 18:14:04,0.860,0.868,0.925,0.086,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00491,26,Ariyalur,2024-12-05 00:57:17,0.877,0.813,0.818,0.045,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00492,13,Thoothukudi,2025-06-11 02:26:49,0.888,0.851,0.850,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00493,12,Thanjavur,2024-11-14 12:27:03,0.926,0.878,0.846,0.044,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00494,18,Tiruvallur,2024-12-07 21:56:13,0.894,0.922,0.895,0.085,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00495,13,Thoothukudi,2026-04-14 08:55:28,0.866,0.909,0.937,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00496,2,Coimbatore,2025-04-15 23:49:36,0.958,0.860,0.826,0.052,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00497,34,Nagapattinam,2026-04-27 17:59:44,0.880,0.821,0.936,0.059,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00498,35,Mayiladuthurai,2025-02-16 15:14:01,0.856,0.903,0.883,0.077,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00499,30,Ramanathapuram,2026-07-24 13:50:20,0.908,0.833,0.839,0.088,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00500,26,Ariyalur,2025-11-24 21:45:58,0.949,0.908,0.932,0.066,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00501,6,Tirunelveli,2025-07-15 17:39:49,0.933,0.864,0.889,0.085,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00502,12,Thanjavur,2024-11-05 06:22:09,0.936,0.937,0.851,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00503,23,Namakkal,2025-12-13 00:21:07,0.891,0.839,0.872,0.066,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00504,3,Madurai,2025-03-19 00:19:05,0.875,0.892,0.827,0.095,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00505,1,Chennai,2025-03-08 06:47:51,0.920,0.890,0.823,0.069,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00506,11,Dindigul,2025-07-14 06:37:46,0.863,0.913,0.899,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00507,10,Krishnagiri,2024-11-27 06:23:25,0.906,0.896,0.885,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00508,33,Thiruvarur,2024-11-30 04:21:25,0.940,0.935,0.916,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00509,15,Tenkasi,2025-01-17 17:48:19,0.923,0.872,0.895,0.064,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00510,38,Tiruvannamalai,2025-04-21 01:14:36,0.872,0.836,0.875,0.085,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00511,5,Tiruchirappalli,2025-04-23 16:35:09,0.897,0.859,0.823,0.046,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00512,35,Mayiladuthurai,2025-04-26 05:24:30,0.947,0.937,0.948,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00513,10,Krishnagiri,2026-02-14 14:43:42,0.844,0.877,0.836,0.057,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00514,31,Virudhunagar,2024-12-27 22:27:52,0.823,0.803,0.811,0.059,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00515,23,Namakkal,2025-07-09 21:17:48,0.853,0.872,0.900,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00516,8,Erode,2024-12-02 21:03:14,0.942,0.849,0.845,0.046,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00517,22,Dharmapuri,2026-02-07 20:39:26,0.870,0.823,0.836,0.096,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00518,19,Cuddalore,2025-12-07 04:26:07,0.899,0.949,0.902,0.076,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00519,27,Perambalur,2024-11-02 18:27:19,0.853,0.829,0.835,0.060,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00520,16,Kancheepuram,2026-06-07 06:57:36,0.892,0.856,0.833,0.090,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00521,15,Tenkasi,2024-09-25 14:39:28,0.900,0.820,0.810,0.082,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00522,4,Salem,2024-11-10 04:51:08,0.901,0.906,0.822,0.058,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00523,33,Thiruvarur,2025-02-02 06:47:40,0.827,0.874,0.904,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00524,31,Virudhunagar,2026-07-09 18:04:05,0.921,0.920,0.879,0.087,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
