signal_id,call_timestamp,district_id,district_name,helpline_source,request_type,drug_category,confidence_score
HL-2026-00340,2026-01-24 00:30:36,12,Thanjavur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,79
HL-2026-00341,2026-05-12 09:46:25,4,Salem,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,84
HL-2026-00342,2025-05-07 15:28:42,21,Kallakurichi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,77
HL-2026-00343,2025-12-02 04:24:09,18,Tiruvallur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,86
HL-2026-00344,2026-05-21 12:28:15,4,Salem,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,78
HL-2026-00345,2026-05-21 09:21:11,2,Coimbatore,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,88
HL-2026-00346,2025-06-03 17:32:22,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,82
HL-2026-00347,2025-06-09 05:04:09,29,Sivaganga,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,82
HL-2026-00348,2026-05-25 11:23:01,21,Kallakurichi,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,75
HL-2026-00349,2025-09-07 01:50:05,15,Tenkasi,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,87
HL-2026-00350,2025-03-05 19:23:58,5,Tiruchirappalli,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,88
HL-2026-00351,2025-09-25 09:19:39,29,Sivaganga,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,76
HL-2026-00352,2025-12-08 05:45:51,16,Kancheepuram,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,61
HL-2026-00353,2025-03-30 21:50:13,11,Dindigul,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,61
HL-2026-00354,2026-06-01 21:09:44,1,Chennai,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,73
HL-2026-00355,2026-06-16 02:06:16,13,Thoothukudi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,84
HL-2026-00356,2025-08-26 04:05:58,20,Viluppuram,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,81
HL-2026-00357,2026-07-07 14:21:39,35,Mayiladuthurai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,72
HL-2026-00358,2026-08-10 10:09:35,12,Thanjavur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,78
HL-2026-00359,2025-11-26 23:47:16,23,Namakkal,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,88
HL-2026-00360,2026-07-01 02:32:49,29,Sivaganga,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,71
HL-2026-00361,2026-07-20 11:39:30,37,Tirupathur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,69
HL-2026-00362,2025-01-20 22:39:47,20,Viluppuram,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,82
HL-2026-00363,2026-04-29 21:48:53,7,Tiruppur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,81
HL-2026-00364,2024-12-12 03:06:56,7,Tiruppur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,73
HL-2026-00365,2026-03-25 23:26:13,19,Cuddalore,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,63
HL-2026-00366,2026-08-19 23:46:50,19,Cuddalore,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,78
HL-2026-00367,2026-03-03 03:07:24,38,Tiruvannamalai,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,74
HL-2026-00368,2026-03-22 21:22:38,6,Tirunelveli,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,63
HL-2026-00369,2025-12-27 10:41:06,25,Karur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,65
HL-2026-00370,2025-07-20 10:34:01,8,Erode,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,86
HL-2026-00371,2025-03-07 15:33:21,2,Coimbatore,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,65
HL-2026-00372,2026-07-05 03:08:21,31,Virudhunagar,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,69
HL-2026-00373,2026-08-17 20:33:41,27,Perambalur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,69
HL-2026-00374,2025-09-24 11:29:15,5,Tiruchirappalli,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,86
HL-2026-00375,2025-04-20 11:10:02,5,Tiruchirappalli,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,88
HL-2026-00376,2025-01-26 09:59:52,4,Salem,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,72
HL-2026-00377,2025-04-06 05:23:01,21,Kallakurichi,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,62
HL-2026-00378,2025-04-28 10:54:16,22,Dharmapuri,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,74
HL-2026-00379,2025-07-18 19:52:26,22,Dharmapuri,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,80
HL-2026-00380,2026-01-21 04:33:42,22,Dharmapuri,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,83
HL-2026-00381,2024-10-12 23:23:24,11,Dindigul,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,87
HL-2026-00382,2024-11-30 01:10:55,18,Tiruvallur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,68
HL-2026-00383,2025-03-08 18:19:57,31,Virudhunagar,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,87
HL-2026-00384,2024-12-17 01:22:45,27,Perambalur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,60
HL-2026-00385,2025-07-27 23:00:41,33,Thiruvarur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,85
HL-2026-00386,2025-12-05 17:53:49,36,Ranipet,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,72
HL-2026-00387,2025-05-23 08:06:30,12,Thanjavur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,78
HL-2026-00388,2025-06-04 14:54:34,23,Namakkal,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,82
HL-2026-00389,2025-06-11 05:15:01,28,Pudukkottai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,61
HL-2026-00390,2025-07-27 10:00:06,30,Ramanathapuram,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,85
HL-2026-00391,2026-06-18 21:30:48,34,Nagapattinam,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,65
HL-2026-00392,2026-06-15 00:17:58,30,Ramanathapuram,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,72
HL-2026-00393,2026-06-26 21:46:27,22,Dharmapuri,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,63
HL-2026-00394,2025-05-28 04:31:09,4,Salem,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,82
HL-2026-00395,2025-03-31 08:52:27,6,Tirunelveli,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,67
HL-2026-00396,2024-10-24 08:35:49,31,Virudhunagar,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,60
HL-2026-00397,2026-06-01 18:13:47,23,Namakkal,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,71
HL-2026-00398,2025-07-22 09:51:53,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,84
HL-2026-00399,2026-06-16 09:23:44,8,Erode,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,87
HL-2026-00400,2024-11-06 09:41:03,8,Erode,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,88
HL-2026-00401,2025-10-04 13:36:36,36,Ranipet,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,67
HL-2026-00402,2025-09-18 08:56:53,6,Tirunelveli,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,86
HL-2026-00403,2026-04-09 20:51:01,31,Virudhunagar,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,62
HL-2026-00404,2026-03-28 08:52:39,3,Madurai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,77
HL-2026-00405,2025-07-01 08:15:15,29,Sivaganga,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,72
HL-2026-00406,2026-07-29 08:32:58,37,Tirupathur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,83
HL-2026-00407,2025-01-16 12:01:45,1,Chennai,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,69
HL-2026-00408,2025-05-02 23:41:11,14,Kanniyakumari,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,69
HL-2026-00409,2025-11-23 02:22:57,1,Chennai,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,88
HL-2026-00410,2024-10-04 00:34:27,3,Madurai,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,76
HL-2026-00411,2025-07-20 22:18:22,21,Kallakurichi,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,65
HL-2026-00412,2025-12-17 04:31:25,6,Tirunelveli,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,80
HL-2026-00413,2026-08-20 04:07:35,8,Erode,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,80
HL-2026-00414,2026-03-03 04:02:46,31,Virudhunagar,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,71
HL-2026-00415,2025-12-13 20:05:25,18,Tiruvallur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,73
HL-2026-00416,2025-04-26 05:40:12,22,Dharmapuri,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,71
HL-2026-00417,2026-07-27 08:22:18,32,Theni,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,85
HL-2026-00418,2026-01-26 15:46:55,22,Dharmapuri,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,65
HL-2026-00419,2025-10-13 04:34:48,7,Tiruppur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,73
HL-2026-00420,2025-05-04 13:57:21,25,Karur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,61
HL-2026-00421,2026-01-26 06:02:26,24,Nilgiris,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,86
HL-2026-00422,2024-09-26 07:38:56,4,Salem,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,77
HL-2026-00423,2026-07-01 18:06:23,3,Madurai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,71
HL-2026-00424,2025-09-25 14:13:35,12,Thanjavur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,61
HL-2026-00425,2025-07-27 13:06:25,23,Namakkal,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,65
HL-2026-00426,2026-05-20 15:21:21,3,Madurai,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,80
HL-2026-00427,2025-11-29 00:26:46,9,Vellore,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,81
HL-2026-00428,2024-11-21 07:27:37,23,Namakkal,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,78
HL-2026-00429,2025-09-07 07:08:08,23,Namakkal,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,68
HL-2026-00430,2025-12-27 20:09:16,37,Tirupathur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,60
HL-2026-00431,2026-06-22 08:16:04,29,Sivaganga,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,85
HL-2026-00432,2024-10-26 17:34:38,27,Perambalur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,74
HL-2026-00433,2026-01-20 00:35:14,30,Ramanathapuram,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,72
HL-2026-00434,2026-03-17 06:42:43,11,Dindigul,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,67
HL-2026-00435,2026-06-04 11:04:45,10,Krishnagiri,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,79
HL-2026-00436,2025-09-27 10:19:02,32,Theni,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,60
HL-2026-00437,2025-10-22 17:45:26,9,Vellore,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,83
HL-2026-00438,2025-12-16 00:20:20,30,Ramanathapuram,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,65
HL-2026-00439,2026-01-18 02:48:52,22,Dharmapuri,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,79
HL-2026-00440,2024-09-27 19:27:48,15,Tenkasi,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,69
HL-2026-00441,2026-04-25 02:46:03,8,Erode,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,70
HL-2026-00442,2025-08-28 16:55:15,30,Ramanathapuram,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,72
HL-2026-00443,2025-10-12 14:49:04,1,Chennai,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,73
HL-2026-00444,2025-05-12 18:06:47,34,Nagapattinam,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,85
HL-2026-00445,2025-01-17 11:47:25,37,Tirupathur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,73
HL-2026-00446,2026-02-11 19:54:28,13,Thoothukudi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,68
HL-2026-00447,2025-05-24 20:47:43,4,Salem,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,61
HL-2026-00448,2024-12-22 06:28:41,35,Mayiladuthurai,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,61
HL-2026-00449,2024-09-28 22:45:50,25,Karur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,84
HL-2026-00450,2026-05-05 03:02:51,33,Thiruvarur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,64
HL-2026-00451,2026-06-29 23:37:51,23,Namakkal,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,86
HL-2026-00452,2024-12-26 21:00:23,17,Chengalpattu,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,69
HL-2026-00453,2025-12-03 18:23:37,31,Virudhunagar,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,85
HL-2026-00454,2025-11-25 00:47:49,9,Vellore,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,62
HL-2026-00455,2024-09-19 05:39:04,32,Theni,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,68
HL-2026-00456,2025-04-08 04:59:15,7,Tiruppur,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,65
HL-2026-00457,2025-11-28 14:47:36,32,Theni,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,86
HL-2026-00458,2026-05-09 18:17:20,17,Chengalpattu,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,73
HL-2026-00459,2026-07-01 21:19:01,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,79
HL-2026-00460,2025-03-22 00:23:15,12,Thanjavur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,64
HL-2026-00461,2024-12-13 14:37:58,1,Chennai,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,87
HL-2026-00462,2025-08-31 20:08:47,12,Thanjavur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,63
HL-2026-00463,2025-02-25 18:25:30,3,Madurai,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,63
HL-2026-00464,2025-10-07 07:06:23,18,Tiruvallur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,70
HL-2026-00465,2025-04-02 16:05:57,22,Dharmapuri,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,62
HL-2026-00466,2025-01-22 02:33:31,5,Tiruchirappalli,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,67
HL-2026-00467,2026-03-16 20:47:59,19,Cuddalore,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,86
HL-2026-00468,2024-10-15 10:06:33,17,Chengalpattu,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,85
HL-2026-00469,2026-05-27 20:25:34,28,Pudukkottai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,76
HL-2026-00470,2025-05-03 22:10:56,6,Tirunelveli,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,62
HL-2026-00471,2025-12-19 10:37:28,20,Viluppuram,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,84
HL-2026-00472,2025-10-16 01:39:27,1,Chennai,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,88
HL-2026-00473,2026-06-13 03:45:27,3,Madurai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,74
HL-2026-00474,2025-03-11 07:37:30,17,Chengalpattu,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,65
HL-2026-00475,2025-01-06 22:59:50,18,Tiruvallur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,80
HL-2026-00476,2026-06-18 16:41:16,23,Namakkal,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,85
HL-2026-00477,2025-03-10 14:40:39,8,Erode,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,67
HL-2026-00478,2026-01-29 00:47:54,37,Tirupathur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,61
HL-2026-00479,2025-04-27 01:40:16,29,Sivaganga,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,65
HL-2026-00480,2025-07-07 07:48:27,9,Vellore,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,82
HL-2026-00481,2024-10-06 01:03:38,16,Kancheepuram,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,75
HL-2026-00482,2024-12-10 15:48:04,27,Perambalur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,63
HL-2026-00483,2026-07-15 00:20:40,34,Nagapattinam,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,61
HL-2026-00484,2026-01-21 06:11:39,8,Erode,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,68
HL-2026-00485,2025-03-10 04:50:24,37,Tirupathur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,84
HL-2026-00486,2024-11-13 08:18:10,15,Tenkasi,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,62
HL-2026-00487,2025-12-22 06:48:53,11,Dindigul,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,67
HL-2026-00488,2025-11-15 07:49:24,11,Dindigul,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,68
HL-2026-00489,2025-01-19 22:23:46,22,Dharmapuri,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,63
HL-2026-00490,2025-04-14 05:19:15,30,Ramanathapuram,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,60
HL-2026-00491,2025-04-07 00:12:39,33,Thiruvarur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,78
HL-2026-00492,2024-11-30 01:39:08,9,Vellore,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,73
HL-2026-00493,2025-10-08 20:17:37,11,Dindigul,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,87
HL-2026-00494,2025-09-10 20:29:46,18,Tiruvallur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,86
HL-2026-00495,2026-05-27 11:17:39,4,Salem,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,71
HL-2026-00496,2025-08-21 02:20:12,31,Virudhunagar,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,79
HL-2026-00497,2026-06-29 15:29:27,4,Salem,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,62
HL-2026-00498,2025-01-23 14:26:49,30,Ramanathapuram,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,71
HL-2026-00499,2025-06-25 17:45:36,16,Kancheepuram,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,85
HL-2026-00500,2025-12-18 07:26:28,32,Theni,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,72
HL-2026-00501,2025-01-12 14:27:00,33,Thiruvarur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,69
HL-2026-00502,2026-08-17 01:43:35,32,Theni,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,61
HL-2026-00503,2025-02-22 20:12:21,32,Theni,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,82
HL-2026-00504,2025-02-26 08:03:54,17,Chengalpattu,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,85
HL-2026-00505,2026-06-20 08:11:39,31,Virudhunagar,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,64
HL-2026-00506,2025-01-27 22:49:25,36,Ranipet,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,73
HL-2026-00507,2025-06-18 05:48:25,5,Tiruchirappalli,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,72
HL-2026-00508,2025-12-15 02:48:46,3,Madurai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,85
HL-2026-00509,2025-07-08 10:23:36,8,Erode,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,70
