enforcement_id,district_id,district_name,activity_timestamp,operation_type,outcome_summary,enforcing_agency,data_integrity_score
ENF-2026-00306,9,Vellore,2026-05-02 10:56:59,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00307,16,Kancheepuram,2026-01-20 22:25:04,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00308,1,Chennai,2025-04-23 15:31:55,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,97
ENF-2026-00309,27,Perambalur,2026-03-14 05:57:57,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00310,7,Tiruppur,2026-03-25 08:56:35,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00311,31,Virudhunagar,2026-07-15 14:49:59,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00312,17,Chengalpattu,2026-04-14 04:54:16,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00313,35,Mayiladuthurai,2025-01-01 20:30:49,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00314,9,Vellore,2025-04-10 08:22:16,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00315,24,Nilgiris,2025-09-10 08:53:44,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,95
ENF-2026-00316,31,Virudhunagar,2026-06-12 20:06:58,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00317,19,Cuddalore,2025-07-20 11:23:46,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,99
ENF-2026-00318,36,Ranipet,2026-03-02 11:32:04,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00319,24,Nilgiris,2025-11-28 22:35:09,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,97
ENF-2026-00320,3,Madurai,2024-09-22 05:23:46,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00321,11,Dindigul,2025-04-30 22:50:21,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00322,7,Tiruppur,2025-11-22 00:38:10,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,89
ENF-2026-00323,37,Tirupathur,2026-06-13 01:32:50,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,88
ENF-2026-00324,12,Thanjavur,2025-04-26 19:51:53,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,89
ENF-2026-00325,10,Krishnagiri,2026-07-01 14:38:58,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00326,25,Karur,2025-10-29 02:09:13,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,92
ENF-2026-00327,20,Viluppuram,2026-06-30 11:18:51,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,86
ENF-2026-00328,6,Tirunelveli,2025-04-16 14:35:51,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,91
ENF-2026-00329,36,Ranipet,2025-11-07 01:35:53,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00330,18,Tiruvallur,2025-09-01 02:24:24,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00331,2,Coimbatore,2026-07-19 11:38:13,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,87
ENF-2026-00332,8,Erode,2025-08-05 19:51:37,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00333,30,Ramanathapuram,2025-06-21 02:57:15,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00334,32,Theni,2025-03-21 11:20:13,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00335,6,Tirunelveli,2025-02-02 11:10:35,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00336,33,Thiruvarur,2026-04-25 09:15:03,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00337,5,Tiruchirappalli,2025-07-01 03:51:01,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,90
ENF-2026-00338,7,Tiruppur,2025-12-10 21:44:21,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00339,31,Virudhunagar,2024-10-27 15:14:19,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00340,31,Virudhunagar,2025-04-25 00:17:04,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00341,22,Dharmapuri,2025-05-12 04:18:29,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00342,29,Sivaganga,2025-04-14 23:18:13,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00343,10,Krishnagiri,2026-03-16 23:41:10,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,98
ENF-2026-00344,6,Tirunelveli,2026-06-06 14:37:39,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,89
ENF-2026-00345,5,Tiruchirappalli,2025-09-17 16:53:42,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00346,25,Karur,2024-12-26 02:17:20,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00347,16,Kancheepuram,2025-03-04 03:00:57,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,86
ENF-2026-00348,4,Salem,2025-05-31 07:44:04,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00349,6,Tirunelveli,2025-03-15 00:13:42,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,85
ENF-2026-00350,30,Ramanathapuram,2025-06-25 07:25:21,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00351,35,Mayiladuthurai,2025-08-21 03:17:18,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00352,16,Kancheepuram,2026-05-27 13:27:46,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00353,26,Ariyalur,2025-04-09 11:31:10,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,87
ENF-2026-00354,24,Nilgiris,2024-11-08 17:23:57,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00355,11,Dindigul,2025-12-29 13:08:30,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,87
ENF-2026-00356,17,Chengalpattu,2026-06-26 03:39:09,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00357,18,Tiruvallur,2026-05-18 20:38:13,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,89
ENF-2026-00358,4,Salem,2024-10-21 13:51:10,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,95
ENF-2026-00359,31,Virudhunagar,2025-04-06 03:37:19,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00360,20,Viluppuram,2025-10-03 18:37:48,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00361,4,Salem,2025-07-29 16:24:54,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,89
ENF-2026-00362,30,Ramanathapuram,2024-11-25 17:01:47,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00363,18,Tiruvallur,2026-05-20 14:04:50,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00364,18,Tiruvallur,2025-03-09 05:40:42,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00365,3,Madurai,2026-06-12 16:36:07,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00366,33,Thiruvarur,2026-03-28 19:08:45,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,91
ENF-2026-00367,16,Kancheepuram,2025-03-13 13:49:01,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00368,15,Tenkasi,2025-11-14 17:33:48,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,97
ENF-2026-00369,22,Dharmapuri,2024-12-19 05:42:41,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00370,8,Erode,2025-08-18 05:29:16,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00371,34,Nagapattinam,2026-04-20 09:16:42,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,94
ENF-2026-00372,26,Ariyalur,2025-04-12 05:15:51,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00373,11,Dindigul,2026-06-06 17:22:39,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00374,2,Coimbatore,2025-06-29 18:26:02,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,87
ENF-2026-00375,38,Tiruvannamalai,2024-12-27 04:20:29,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00376,36,Ranipet,2025-06-17 19:57:20,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00377,28,Pudukkottai,2026-05-12 06:38:12,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00378,21,Kallakurichi,2024-12-17 14:18:11,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00379,35,Mayiladuthurai,2025-12-08 02:03:44,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,96
ENF-2026-00380,27,Perambalur,2025-07-10 16:41:49,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,86
ENF-2026-00381,38,Tiruvannamalai,2025-09-27 16:34:23,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00382,27,Perambalur,2026-03-29 16:17:48,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00383,33,Thiruvarur,2025-08-31 16:14:13,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00384,34,Nagapattinam,2025-11-27 07:11:03,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00385,1,Chennai,2025-04-29 05:20:02,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00386,30,Ramanathapuram,2025-09-18 03:40:22,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00387,9,Vellore,2026-08-01 12:01:06,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00388,34,Nagapattinam,2025-03-15 14:27:17,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00389,21,Kallakurichi,2026-03-21 08:57:48,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,92
ENF-2026-00390,18,Tiruvallur,2025-03-05 08:16:43,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00391,2,Coimbatore,2024-12-07 23:48:50,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00392,25,Karur,2025-09-10 14:39:51,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00393,30,Ramanathapuram,2025-07-23 15:24:51,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,88
ENF-2026-00394,15,Tenkasi,2024-11-06 00:06:05,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,90
ENF-2026-00395,34,Nagapattinam,2025-04-08 01:10:07,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00396,21,Kallakurichi,2026-07-08 21:50:37,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00397,15,Tenkasi,2026-04-02 05:11:50,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00398,25,Karur,2024-11-23 03:42:54,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,94
ENF-2026-00399,23,Namakkal,2026-08-18 09:06:52,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00400,20,Viluppuram,2025-01-19 09:58:46,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,98
ENF-2026-00401,23,Namakkal,2026-07-19 03:47:15,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00402,15,Tenkasi,2025-08-02 03:24:25,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00403,1,Chennai,2025-10-27 03:10:07,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00404,27,Perambalur,2025-12-03 17:00:56,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,97
ENF-2026-00405,23,Namakkal,2024-12-26 18:36:58,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,99
ENF-2026-00406,13,Thoothukudi,2025-08-10 08:15:59,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,91
ENF-2026-00407,6,Tirunelveli,2026-05-09 14:00:12,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,87
ENF-2026-00408,13,Thoothukudi,2026-05-24 11:21:26,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,88
ENF-2026-00409,10,Krishnagiri,2025-05-14 07:16:14,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,95
ENF-2026-00410,28,Pudukkottai,2025-03-27 09:09:36,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00411,6,Tirunelveli,2026-05-02 19:37:35,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00412,29,Sivaganga,2025-11-18 00:23:04,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00413,1,Chennai,2026-01-16 06:43:16,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00414,38,Tiruvannamalai,2024-10-10 15:54:33,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00415,34,Nagapattinam,2026-04-29 03:43:17,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00416,11,Dindigul,2026-02-26 03:19:12,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,85
ENF-2026-00417,23,Namakkal,2024-10-18 01:13:05,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,91
ENF-2026-00418,3,Madurai,2025-03-26 21:21:14,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00419,9,Vellore,2025-08-17 07:54:12,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,87
ENF-2026-00420,10,Krishnagiri,2026-04-03 14:06:10,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00421,16,Kancheepuram,2024-10-30 13:48:56,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,97
ENF-2026-00422,26,Ariyalur,2025-04-26 22:19:27,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,92
ENF-2026-00423,24,Nilgiris,2025-03-16 04:29:13,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,95
ENF-2026-00424,37,Tirupathur,2025-12-10 23:49:41,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,93
ENF-2026-00425,15,Tenkasi,2026-05-10 00:40:56,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,90
ENF-2026-00426,21,Kallakurichi,2025-05-01 09:29:13,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00427,36,Ranipet,2025-06-19 09:19:10,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,91
ENF-2026-00428,12,Thanjavur,2025-04-06 02:19:02,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,87
ENF-2026-00429,27,Perambalur,2026-02-12 06:18:24,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,95
ENF-2026-00430,30,Ramanathapuram,2024-12-25 01:30:44,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,89
ENF-2026-00431,26,Ariyalur,2025-07-09 17:27:57,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00432,34,Nagapattinam,2026-06-12 19:41:36,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00433,33,Thiruvarur,2025-02-08 04:03:31,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00434,4,Salem,2025-04-08 03:32:21,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,89
ENF-2026-00435,24,Nilgiris,2025-06-02 19:04:55,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00436,31,Virudhunagar,2025-11-03 19:07:52,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,94
ENF-2026-00437,4,Salem,2026-02-11 02:49:02,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00438,30,Ramanathapuram,2025-04-19 19:54:15,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00439,4,Salem,2025-08-11 14:38:32,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,85
ENF-2026-00440,27,Perambalur,2024-11-30 17:51:19,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00441,31,Virudhunagar,2025-04-13 23:03:58,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,91
ENF-2026-00442,7,Tiruppur,2024-10-29 16:37:12,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00443,24,Nilgiris,2026-07-18 07:28:44,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,91
ENF-2026-00444,18,Tiruvallur,2026-02-27 16:37:27,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,99
ENF-2026-00445,9,Vellore,2026-07-10 13:21:23,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,99
ENF-2026-00446,14,Kanniyakumari,2025-08-18 01:05:39,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,96
ENF-2026-00447,22,Dharmapuri,2026-04-24 06:48:16,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00448,12,Thanjavur,2025-01-25 04:25:55,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00449,22,Dharmapuri,2025-04-21 04:21:49,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00450,5,Tiruchirappalli,2026-04-05 04:53:15,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00451,25,Karur,2025-04-01 10:47:35,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00452,32,Theni,2025-02-20 05:41:29,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00453,2,Coimbatore,2026-01-29 06:55:03,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00454,35,Mayiladuthurai,2025-03-27 18:55:58,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,91
ENF-2026-00455,10,Krishnagiri,2026-01-06 15:43:32,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,97
ENF-2026-00456,11,Dindigul,2026-06-02 06:21:07,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,93
ENF-2026-00457,37,Tirupathur,2025-12-16 23:40:33,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,99
